ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 25 de marzo,0,0,1.0,0,0,,,planta 2ª,0,0,38510177,1,0,Villarrobledo,"Calle san pancracio, 5"," Calle san pancracio, 5 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",44,37,2019-04-12,19788,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,2.0,1,0,1922,,,1,0,84726134,0,,La Roda,," , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",124,116,2019-04-12,90000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,0,0,,no indicado,,0,0,84641566,16,,Villarrobledo,"Calle de Julio César, 33"," Calle de Julio César, 33 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",225,,2019-04-12,48177,0,9.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,1,0,2006,no indicado,2 plantas,1,1,84792009,2,,Villarrobledo,"Travesía Socuéllamos, Villarrobledo, 5"," Travesía Socuéllamos, Villarrobledo, 5 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",170,,2019-04-12,186000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de febrero,0,1,1.0,0,0,2012,no indicado,planta 1ª exterior,1,0,35733251,1,1,La Roda,," , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",80,,2019-04-12,45000,1,2.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de diciembre,0,0,1.0,1,0,,no indicado,planta 5ª exterior,0,0,38421302,1,1,Villarrobledo,"Calle del arcipestre gutierrez, 6"," Calle del arcipestre gutierrez, 6 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",95,90,2019-04-12,60000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,,,1,0,81221407,0,,Minaya,Calle Calvario," Calle Calvario , Minaya , La Mancha, Albacete ",,"La Mancha, Albacete",348,,2019-04-12,39500,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,2008,,planta 2ª exterior,1,0,82158126,1,1,Villarrobledo,," , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",141,101,2019-04-12,79400,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,2.0,0,0,,,,0,0,82539041,2,,Ossa de Montiel,Calle Montesinos," Calle Montesinos , Ossa de Montiel , La Mancha, Albacete ",,"La Mancha, Albacete",221,,2019-04-12,110400,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,2.0,0,0,2004,no indicado,,0,0,83352356,4,,Tarazona de la Mancha,," , Tarazona de la Mancha , La Mancha, Albacete ",,"La Mancha, Albacete",135,122,2019-04-12,132000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de marzo,0,1,2.0,0,0,2012,,planta 4ª exterior,1,0,83878792,1,1,La Roda,Estacion," Estacion , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",118,,2019-04-12,92000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,0,1.0,1,0,2002,,planta 3ª interior,1,0,27959591,7,1,Villarrobledo,"Calle Requena, 2"," Calle Requena, 2 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",70,60,2019-04-12,98600,0,1.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,,0,0,81477102,1,0,La Roda,," , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",155,115,2019-04-12,99500,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,,0,0,81477103,1,0,La Roda,," , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",155,115,2019-04-12,99500,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,,0,0,81477104,1,0,La Roda,," , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",137,97,2019-04-12,89000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,,0,0,81477107,1,0,La Roda,," , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",124,84,2019-04-12,85000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,,0,0,81477109,1,0,La Roda,," , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",115,65,2019-04-12,88000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,1,0,,no indicado,planta 2ª exterior,1,0,35578148,1,1,Villarrobledo,"Calle de la Grulla, 38"," Calle de la Grulla, 38 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",95,,2019-04-12,108000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,0,0,,no indicado,planta 2ª exterior,1,0,37083233,1,1,Villarrobledo,"Avenida de los Reyes Católicos, 80"," Avenida de los Reyes Católicos, 80 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",110,90,2019-04-12,85000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,1,1.0,1,0,,,planta 2ª exterior,0,0,39715908,1,0,Villarrobledo,"Calle Rosario, 5"," Calle Rosario, 5 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",111,,2019-04-12,49000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de febrero,0,0,2.0,0,0,,en trámite,,0,0,81126925,8,,Villarrobledo,"CARRASCA, 57"," CARRASCA, 57 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",254,,2019-04-12,69000,0,7.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,,,1,0,81575219,0,,La Roda,," , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",210,,2019-04-12,79900,0,5.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,1,2.0,1,0,,en trámite,planta 2ª exterior,0,0,83675053,1,0,La Roda,"Calle María Auxiliadora, 5"," Calle María Auxiliadora, 5 , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",140,130,2019-04-12,69000,0,4.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,en trámite,planta 2ª,0,0,81812370,1,1,La Roda,"Calle el Quijote, 7"," Calle el Quijote, 7 , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",128,,2019-04-12,61200,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,2.0,0,0,,,,0,0,84970781,4,,Tarazona de la Mancha,Calle Maria Zambrano," Calle Maria Zambrano , Tarazona de la Mancha , La Mancha, Albacete ",,"La Mancha, Albacete",299,261,2019-04-12,118000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,1,5.0,1,0,,inmueble exento,2 plantas,1,1,30771586,2,,Villarrobledo,"Calle San Ildefonso, 1"," Calle San Ildefonso, 1 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",450,400,2019-04-12,370000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 1ª,1,0,38663254,1,1,La Roda,Calle alfredo atienza," Calle alfredo atienza , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",115,92,2019-04-12,87455,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,,planta 2ª,0,0,81947272,1,1,Villarrobledo,Calle Areneros," Calle Areneros , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",100,86,2019-04-12,62095,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,2.0,0,0,,,,0,0,82608931,1,0,La Roda,Calle Piedad," Calle Piedad , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",136,90,2019-04-12,76900,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,,bajo,0,0,83086866,1,0,Villarrobledo,Calle de Infante Jaime," Calle de Infante Jaime , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",75,,2019-04-12,28622,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,planta 3ª,0,0,82249340,1,0,Villarrobledo,Calle de Santo Domingo de Guzmán," Calle de Santo Domingo de Guzmán , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",118,89,2019-04-12,39086,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,,planta 1ª,0,0,83934180,1,1,Villarrobledo,Calle Colón," Calle Colón , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",103,87,2019-04-12,74295,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,1.0,0,0,,,planta 1ª,0,0,37824655,1,0,La Roda,"Calle braulio de miguel, 1"," Calle braulio de miguel, 1 , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",102,81,2019-04-12,54196,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,1.0,0,0,,inmueble exento,planta 1ª,1,0,39274631,1,1,La Roda,"Calle alfredo atienza, 91"," Calle alfredo atienza, 91 , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",114,92,2019-04-12,87455,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,0,0,1.0,1,0,,no indicado,planta 1ª exterior,0,0,27295671,1,0,Villarrobledo,"Calle Rosario, 7"," Calle Rosario, 7 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",95,88,2019-04-12,55000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,2.0,1,0,,en trámite,planta 3ª exterior,1,0,82023125,9,1,La Roda,"Calle Tomás Prieto, 16"," Calle Tomás Prieto, 16 , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",170,140,2019-04-12,170000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,1,0,,inmueble exento,planta 1ª exterior,0,0,34203871,1,0,La Roda,"Calle matías montero, 2"," Calle matías montero, 2 , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",118,,2019-04-12,63000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,,en trámite,2 plantas,1,0,36579205,4,,Tarazona de la Mancha,Zona Residencia s/n," Zona Residencia s/n , Tarazona de la Mancha , La Mancha, Albacete ",,"La Mancha, Albacete",135,120,2019-04-12,132000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de enero,1,0,2.0,1,0,,no indicado,planta 2ª exterior,0,0,36243952,1,1,Villarrobledo,," , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",124,101,2019-04-12,123000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de septiembre,0,0,4.0,0,0,2003,,,1,0,38063306,2,,Ossa de Montiel,," , Ossa de Montiel , La Mancha, Albacete ",,"La Mancha, Albacete",246,246,2019-04-12,300000,0,7.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 14 de marzo,0,0,1.0,0,0,,,,0,0,40106976,4,,Ossa de Montiel,Calle san pedro," Calle san pedro , Ossa de Montiel , La Mancha, Albacete ",,"La Mancha, Albacete",156,,2019-04-12,60903,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,2.0,1,0,,en trámite,planta 1ª,1,0,82991155,1,1,La Roda,," , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",216,190,2019-04-12,170000,0,4.0,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,1,0,,en trámite,planta 3ª,0,0,82991157,1,1,La Roda,," , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",200,180,2019-04-12,170000,0,5.0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,1,2.0,0,0,2008,,planta 2ª exterior,1,0,84539262,1,1,Villarrobledo,"COLON, 2"," COLON, 2 , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",100,,2019-04-12,93800,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,3.0,0,0,,,,0,0,34836223,0,,Fuensanta,Calle jucar," Calle jucar , Fuensanta , La Mancha, Albacete ",,"La Mancha, Albacete",272,,2019-04-12,33600,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,en trámite,,0,0,36947300,0,,Villalgordo del Jucar,Calle Carrasca," Calle Carrasca , Villalgordo del Jucar , La Mancha, Albacete ",,"La Mancha, Albacete",62,,2019-04-12,27000,0,2.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,en trámite,,1,0,37923689,4,,Fuensanta,Calle Juan Carlos I," Calle Juan Carlos I , Fuensanta , La Mancha, Albacete ",,"La Mancha, Albacete",200,,2019-04-12,115000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,1.0,0,0,1978,,,0,0,38820674,1,0,Villarrobledo,Calle Estación," Calle Estación , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",74,61,2019-04-12,27900,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,en trámite,,1,0,39276940,0,,Minaya,Calle del Canto," Calle del Canto , Minaya , La Mancha, Albacete ",,"La Mancha, Albacete",329,,2019-04-12,69500,0,4.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,3.0,0,0,,,,1,0,39832237,2,,Fuensanta,Calle jucar," Calle jucar , Fuensanta , La Mancha, Albacete ",,"La Mancha, Albacete",272,,2019-04-12,33600,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de septiembre,1,1,3.0,1,0,,no indicado,planta 2ª,1,0,39875077,1,1,La Roda,," , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",200,180,2019-04-12,220000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,en trámite,,0,0,39882200,0,,Villalgordo del Jucar,Calle Carrasca," Calle Carrasca , Villalgordo del Jucar , La Mancha, Albacete ",,"La Mancha, Albacete",150,,2019-04-12,25000,0,4.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,2.0,0,0,2002,en trámite,,1,0,40130967,4,,La Roda,Calle Alfonso XIII," Calle Alfonso XIII , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",156,100,2019-04-12,120000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de febrero,0,0,3.0,1,0,2009,no indicado,,1,1,40168712,3,,La Roda,," , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",305,280,2019-04-12,230000,0,6.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,en trámite,,1,0,40349273,0,,Villalgordo del Jucar,Calle Bataneros," Calle Bataneros , Villalgordo del Jucar , La Mancha, Albacete ",,"La Mancha, Albacete",185,92,2019-04-12,58000,0,6.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de diciembre,1,0,8.0,1,1,,no indicado,,1,1,81355348,6,,Ossa de Montiel,," , Ossa de Montiel , La Mancha, Albacete ",,"La Mancha, Albacete",5,,2019-04-12,4500000,0,8.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,en trámite,,0,0,81800330,0,,La Roda,Calle Carmen," Calle Carmen , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",108,160,2019-04-12,65000,0,4.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,2.0,0,0,2002,,,1,0,81825212,4,,Villarrobledo,Calle Clavel," Calle Clavel , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",203,214,2019-04-12,154000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,1995,,,1,0,81910043,2,,La Roda,Calle Juan Carrasco," Calle Juan Carrasco , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",153,150,2019-04-12,125000,0,3.0,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,2.0,0,0,,,,1,1,82261142,0,,Minaya,Calle Primera," Calle Primera , Minaya , La Mancha, Albacete ",,"La Mancha, Albacete",221,280,2019-04-12,89000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,no indicado,,0,0,82330778,0,,Fuensanta,Calle Huertas," Calle Huertas , Fuensanta , La Mancha, Albacete ",,"La Mancha, Albacete",101,120,2019-04-12,46000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,3.0,0,0,,,,1,0,81881887,4,,La Roda,Calle de las Cruces," Calle de las Cruces , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",253,,2019-04-12,195000,0,4.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,2.0,0,0,1981,en trámite,planta 2ª,0,0,84106095,1,1,La Roda,Paseo Estación," Paseo Estación , La Roda , La Mancha, Albacete ",,"La Mancha, Albacete",146,118,2019-04-12,81630,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,1998,,planta 1ª,0,0,84113342,1,1,Villarrobledo,Avenida Presidente Adolfo Suárez," Avenida Presidente Adolfo Suárez , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",100,,2019-04-12,84780,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,1.0,0,0,,en trámite,1 planta,1,1,84730861,0,,Villarrobledo,Avenida Presidente Adolfo Suárez," Avenida Presidente Adolfo Suárez , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",5000,100,2019-04-12,150000,0,3.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,2 plantas,0,1,84730848,2,,Villarrobledo,Calle del Escorial," Calle del Escorial , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",320,180,2019-04-12,70000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,1,0,2018,no indicado,planta 1ª interior,1,0,84730831,1,1,Villarrobledo,Calle San Bernardo," Calle San Bernardo , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",90,,2019-04-12,132000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,4.0,1,0,2006,no indicado,2 plantas,1,1,84730796,4,,Villarrobledo,Calle Alfonso X el Sabio," Calle Alfonso X el Sabio , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",284,189,2019-04-12,170000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,1,0,,no indicado,2 plantas,0,1,84730779,2,,Villarrobledo,Calle Cruz Malta," Calle Cruz Malta , Villarrobledo , La Mancha, Albacete ",,"La Mancha, Albacete",97,84,2019-04-12,49000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
