price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage
300,1.0,4.0,21,38050253,250,140,Benegiles,"Área de Zamora, Zamora",,0
450,1.0,2.0,15,84332107,60,,Zamora,"Área de Zamora, Zamora",,1
460,2.0,3.0,15,84814336,91,,Zamora,"Área de Zamora, Zamora",,0
360,1.0,2.0,15,84414378,55,43,Zamora,"Área de Zamora, Zamora",,0
330,2.0,3.0,15,84611388,80,,Benavente,Zamora,,0
500,2.0,4.0,15,84541578,120,109,Zamora,"Área de Zamora, Zamora",1977,0
500,2.0,3.0,15,84628794,90,,Zamora,"Área de Zamora, Zamora",,1
350,1.0,3.0,15,83173122,90,,Benavente,Zamora,,0
650,1.0,4.0,15,34088171,140,120,Zamora,"Área de Zamora, Zamora",,0
575,2.0,3.0,15,81955067,85,80,Zamora,"Área de Zamora, Zamora",,0
350,2.0,3.0,15,84987619,90,,Toro,"Alfoz de Toro, Zamora",,0
600,3.0,4.0,15,83858745,180,172,Zamora,"Área de Zamora, Zamora",,1
340,1.0,1.0,15,1929217,55,50,Benavente,Zamora,,0
550,2.0,4.0,15,82259074,120,105,Zamora,"Área de Zamora, Zamora",,1
710,2.0,5.0,15,84569849,210,186,Zamora,"Área de Zamora, Zamora",,0
460,2.0,3.0,15,84770143,100,90,Zamora,"Área de Zamora, Zamora",,0
400,2.0,3.0,22,39024841,207,68,Trefacio,"Sanabria, Zamora",2008,0
350,1.0,3.0,15,84485578,92,82,Moraleja del Vino,"Tierra del Vino - La Guareña, Zamora",,0
360,2.0,3.0,15,33522675,90,,Benavente,Zamora,,1
330,1.0,1.0,15,84484502,74,,Benavente,Zamora,,0
280,1.0,3.0,15,39498462,85,78,Benavente,Zamora,,0
350,1.0,2.0,15,84648899,70,65,Benavente,Zamora,,1
375,1.0,1.0,15,82167795,40,39,Zamora,"Área de Zamora, Zamora",,0
565,2.0,3.0,15,30255108,100,95,Zamora,"Área de Zamora, Zamora",,1
450,2.0,3.0,18,34448084,180,150,Benavente,Zamora,,1
520,2.0,3.0,15,33462941,110,90,Zamora,"Área de Zamora, Zamora",,1
460,1.0,1.0,20,82241558,90,70,Zamora,"Área de Zamora, Zamora",,0
350,1.0,2.0,18,84908446,75,,Benavente,Zamora,,1
450,1.0,2.0,15,84979780,50,,Zamora,"Área de Zamora, Zamora",,0
250,1.0,2.0,19,37904764,40,,Robleda-Cervantes,"Sanabria, Zamora",,0
1000,1.0,1.0,16,37059543,50,80,San Justo,"Sanabria, Zamora",,0
220,1.0,3.0,15,36846748,70,65,San Pedro de Ceque,"Benavente, Zamora",,0
360,1.0,2.0,15,84619245,75,63,Zamora,"Área de Zamora, Zamora",1966,0
450,2.0,3.0,22,84987805,300,75,Trefacio,"Sanabria, Zamora",,1
550,2.0,3.0,18,84547350,105,78,Zamora,"Área de Zamora, Zamora",1991,1
500,2.0,3.0,17,84966876,20,130,Monfarracinos,"Área de Zamora, Zamora",,1
525,2.0,4.0,17,82077947,202,175,Moraleja del Vino,"Tierra del Vino - La Guareña, Zamora",,0
440,2.0,2.0,15,82649107,80,75,Zamora,"Área de Zamora, Zamora",,1
600,3.0,4.0,20,84763710,180,160,Zamora,"Área de Zamora, Zamora",2005,1
420,1.0,1.0,15,84948489,66,60,Zamora,"Área de Zamora, Zamora",,0
310,1.0,2.0,18,83229122,76,64,Benavente,Zamora,1994,0
595,3.0,5.0,17,28737701,150,215,Roales,"Área de Zamora, Zamora",,1
550,2.0,3.0,18,84870242,80,75,Zamora,"Área de Zamora, Zamora",,1
570,2.0,4.0,15,84977191,130,113,Zamora,"Área de Zamora, Zamora",1970,0
320,1.0,3.0,15,29672915,80,60,Zamora,"Área de Zamora, Zamora",1965,0
390,1.0,1.0,15,84998048,45,40,Zamora,"Área de Zamora, Zamora",,1
360,1.0,2.0,15,30803696,75,73,Benavente,Zamora,,1
