ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 18 de noviembre,0,0,1.0,0,1,,,,0,0,39263003,0,,Valdepeñas,Calle Libertad s/n," Calle Libertad s/n , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",165,,2019-04-13,90000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,1,0,1980,no indicado,planta 2ª exterior,1,0,39485833,4,1,Valdepeñas,"Calle del Seis de Junio, 79"," Calle del Seis de Junio, 79 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",147,,2019-04-13,115000,1,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,0,0,,no indicado,planta 2ª exterior,0,0,39787968,4,0,Valdepeñas,"Avenida de los Estudiantes, 85"," Avenida de los Estudiantes, 85 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",95,,2019-04-13,57000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 23 de marzo,0,1,2.0,1,0,,en trámite,2 plantas,1,0,81910402,1,,Valdepeñas,"Travesía General Prim, 9"," Travesía General Prim, 9 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",295,291,2019-04-13,190000,0,10.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de diciembre,1,0,1.0,1,0,,en trámite,planta 1ª interior,0,0,82315182,4,0,Valdepeñas,"Calle Real, 5"," Calle Real, 5 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",130,120,2019-04-13,120000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de abril,1,0,2.0,0,0,,no indicado,planta 3ª,1,0,83392583,4,1,Valdepeñas,Calle Cristo," Calle Cristo , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",110,,2019-04-13,90000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,1,0,,no indicado,planta 2ª exterior,1,0,83400262,4,1,Valdepeñas,"Calle Cristo, 15"," Calle Cristo, 15 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",137,,2019-04-13,72500,0,4.0,1,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de marzo,1,0,4.0,1,1,2000,inmueble exento,1 planta,1,1,83674957,6,,Valdepeñas,"Carretera San Carlos del Valle, 6 km"," Carretera San Carlos del Valle, 6 km , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",2100,,2019-04-13,390000,1,6.0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,,planta 1ª interior,0,0,84944006,4,1,Valdepeñas,"Avenida Primero de Julio, 89"," Avenida Primero de Julio, 89 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",43,,2019-04-13,42000,1,1.0,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 5 de abril,0,0,1.0,0,0,2008,no indicado,,0,0,84743707,4,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",50,,2019-04-13,45000,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de febrero,0,0,1.0,0,0,,,,0,0,40212830,4,0,Valdepeñas,Travesía Manzana," Travesía Manzana , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",60,44,2019-04-13,25737,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de diciembre,1,1,3.0,1,0,1997,en trámite,1 planta,1,1,30348801,1,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",766,284,2019-04-13,350000,0,7.0,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de enero,1,0,2.0,0,0,2007,en trámite,,1,0,36368857,8,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",249,215,2019-04-13,210000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de diciembre,1,0,2.0,0,0,2007,en trámite,1 planta,1,0,37427381,1,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",90,128,2019-04-13,126000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 17 de diciembre,1,0,2.0,0,0,1999,en trámite,,1,0,37556551,1,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",3000,212,2019-04-13,225000,0,4.0,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de diciembre,1,0,2.0,0,0,2010,en trámite,planta 2ª exterior,1,0,40211590,13,1,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",159,150,2019-04-13,122000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de febrero,1,1,2.0,0,0,2000,en trámite,planta 2ª exterior,0,0,38825052,4,1,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",109,,2019-04-13,63000,0,3.0,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de enero,1,0,2.0,0,0,2001,en trámite,1 planta,1,0,38916251,1,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",194,215,2019-04-13,152000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 17 de diciembre,0,0,2.0,0,0,1982,en trámite,planta 1ª exterior,0,0,38993557,9,0,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",104,100,2019-04-13,28000,0,4.0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de febrero,1,0,1.0,0,0,2018,en trámite,1 planta,1,0,81183655,1,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",92,160,2019-04-13,145000,0,3.0,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 17 de diciembre,1,0,1.0,1,0,1970,en trámite,planta 4ª exterior,0,0,40397675,13,0,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",103,90,2019-04-13,50000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 19 de enero,1,0,3.0,1,0,2001,en trámite,1 planta,1,1,29256816,8,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",205,135,2019-04-13,140000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 18 de diciembre,1,0,2.0,0,0,1972,en trámite,,0,0,30379829,8,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",272,250,2019-04-13,70000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,1,0,1.0,0,0,1994,en trámite,,1,0,35294902,8,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",348,340,2019-04-13,180000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de marzo,1,0,2.0,0,0,2000,en trámite,1 planta,1,0,30379619,8,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",89,68,2019-04-13,80260,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de enero,1,0,2.0,1,0,2006,en trámite,1 planta,1,0,31279707,8,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",148,133,2019-04-13,130000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de marzo,1,0,2.0,1,0,2002,en trámite,,1,0,39356475,8,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",227,200,2019-04-13,230000,0,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de enero,1,0,1.0,0,0,2008,en trámite,planta 1ª,1,0,30379788,4,1,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",91,76,2019-04-13,95000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 29 de marzo,0,0,2.0,0,0,,en trámite,,0,0,83111581,7,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",273,217,2019-04-13,190000,0,3.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de febrero,1,0,1.0,0,0,2001,en trámite,planta 2ª exterior,1,0,30352374,4,1,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",70,63,2019-04-13,77000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,,0,0,84335514,4,0,Valdepeñas,Travesía Manzana," Travesía Manzana , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",104,73,2019-04-13,40633,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,,0,0,84335515,4,0,Valdepeñas,Travesía Manzana," Travesía Manzana , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",77,55,2019-04-13,31557,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,,0,0,84335516,9,0,Valdepeñas,Travesía Manzana," Travesía Manzana , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",81,60,2019-04-13,31647,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,,0,0,84335527,4,0,Valdepeñas,Travesía Manzana," Travesía Manzana , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",93,66,2019-04-13,37225,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,,0,0,84335528,9,0,Valdepeñas,Travesía Manzana," Travesía Manzana , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",94,65,2019-04-13,36726,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,,0,0,84335580,4,0,Valdepeñas,Travesía Manzana," Travesía Manzana , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",79,57,2019-04-13,32376,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,,0,0,84335581,4,0,Valdepeñas,Travesía Manzana," Travesía Manzana , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",96,67,2019-04-13,37507,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,,0,0,84335582,9,0,Valdepeñas,Travesía Manzana," Travesía Manzana , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",70,50,2019-04-13,29358,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,,0,0,84335614,9,0,Valdepeñas,Travesía Manzana," Travesía Manzana , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",81,59,2019-04-13,33196,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,,0,0,84335615,4,0,Valdepeñas,Travesía Manzana," Travesía Manzana , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",86,60,2019-04-13,34423,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,,0,0,84335637,4,0,Valdepeñas,Travesía Manzana," Travesía Manzana , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",100,69,2019-04-13,39070,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,,0,0,84335646,4,0,Valdepeñas,Travesía Manzana," Travesía Manzana , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",101,70,2019-04-13,39460,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,1,0,1.0,1,0,1970,en trámite,,0,0,84433945,8,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",100,90,2019-04-13,50000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de marzo,1,0,2.0,1,0,1984,en trámite,planta 2ª,1,0,84406814,4,1,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",97,90,2019-04-13,70000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,1,1.0,0,0,,en trámite,planta 3ª,1,0,84896559,4,1,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",95,,2019-04-13,82000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,2.0,0,0,,,planta 3ª,0,0,37826875,4,0,Valdepeñas,"Calle buensuceso, 33"," Calle buensuceso, 33 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",132,106,2019-04-13,70078,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,2.0,0,0,,no indicado,,0,0,84504737,3,,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",464,370,2019-04-13,246500,0,6.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,en trámite,planta 5ª,1,0,84763123,4,1,Valdepeñas,," , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",120,,2019-04-13,70000,0,4.0,0,0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de noviembre,0,0,1.0,0,0,,no indicado,1 planta,1,1,1645558,1,,Valdepeñas,"Carretera Valdepeña, 200"," Carretera Valdepeña, 200 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",6350,80,2019-04-13,120000,0,2.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de diciembre,0,0,2.0,1,0,,en trámite,planta 1ª exterior,1,1,1776129,4,1,Valdepeñas,"Avenida Primero de Julio, 66"," Avenida Primero de Julio, 66 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",90,84,2019-04-13,80000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de febrero,1,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,1781273,4,1,Valdepeñas,"Avenida Primero de Julio, 15"," Avenida Primero de Julio, 15 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",62,55,2019-04-13,36000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,1,0,2.0,0,0,,no indicado,planta 1ª exterior,1,1,1849969,4,1,Valdepeñas,Urb. edificio Cervantes," Avenida Primero de Julio, 117 , Urb. edificio Cervantes , Valdepeñas , La Mancha, Ciudad Real ","Avenida Primero de Julio, 117","La Mancha, Ciudad Real",98,70,2019-04-13,89000,0,2.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de febrero,1,0,2.0,0,0,,no indicado,planta 1ª exterior,0,1,2095675,4,1,Valdepeñas,Urb. NovaPark," Travesía de Chalanes, 1 , Urb. NovaPark , Valdepeñas , La Mancha, Ciudad Real ","Travesía de Chalanes, 1","La Mancha, Ciudad Real",106,92,2019-04-13,90000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,1.0,1,0,,no indicado,planta 2ª interior,1,1,27601324,4,1,Valdepeñas,"Avenida 1º de Julio, 7"," Avenida 1º de Julio, 7 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",70,65,2019-04-13,59900,0,1.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 1 de abril,0,0,3.0,0,0,,no indicado,2 plantas,1,0,29147681,0,,Valdepeñas,"Calle Capitán Fillol, 16"," Calle Capitán Fillol, 16 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",350,,2019-04-13,600000,0,8.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 28 de noviembre,0,0,2.0,1,0,,en trámite,planta 2ª exterior,1,0,30044521,4,1,Valdepeñas,"Paseo Luis Palacios, 55"," Paseo Luis Palacios, 55 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",140,,2019-04-13,180000,0,5.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de diciembre,0,1,2.0,0,0,,en trámite,2 plantas,1,1,34897052,1,,Valdepeñas,"Calle Antonio Machado, 11"," Calle Antonio Machado, 11 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",291,,2019-04-13,90000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,4.0,1,0,,no indicado,3 plantas,1,0,38152549,3,,Valdepeñas,Calle Tomy Lara Carmelo Lara s/n," Calle Tomy Lara Carmelo Lara s/n , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",150,,2019-04-13,185000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de febrero,0,0,1.0,0,0,,no indicado,2 plantas,1,0,38193612,1,,Valdepeñas,"Travesía Lirio, 6"," Travesía Lirio, 6 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",648,,2019-04-13,90000,0,4.0,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,0,1.0,0,0,,en trámite,planta 2ª exterior,0,0,1790066,4,0,Valdepeñas,"Calle Real, 13"," Calle Real, 13 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",110,100,2019-04-13,50000,0,3.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,0,0,1.0,0,0,,inmueble exento,2 plantas,0,0,38513779,3,,Valdepeñas,"Calle Picadero, 18"," Calle Picadero, 18 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",525,,2019-04-13,320000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,planta 1ª exterior,1,0,38731374,4,1,Valdepeñas,"Avenida de los Estudiantes, 87"," Avenida de los Estudiantes, 87 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",95,70,2019-04-13,70000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,2.0,0,0,,,2 plantas,1,0,33902651,3,,Valdepeñas,"Calle este, 5"," Calle este, 5 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",100,140,2019-04-13,125000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 1 de abril,1,1,3.0,1,0,1999,no indicado,2 plantas,1,1,82191684,1,,Valdepeñas,Urb. CIUDAD JARDÍN," HIJONO, 2 , Urb. CIUDAD JARDÍN , Valdepeñas , La Mancha, Ciudad Real ","HIJONO, 2","La Mancha, Ciudad Real",906,,2019-04-13,329000,0,4.0,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,1,0,2.0,0,0,,no indicado,planta 1ª interior,1,1,82576339,4,1,Valdepeñas,"Calle Ignacio Morales Nieva, 22"," Calle Ignacio Morales Nieva, 22 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",95,,2019-04-13,96000,1,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de diciembre,0,0,2.0,0,0,2008,,planta 1ª exterior,1,0,82731019,4,1,Valdepeñas,"Calle Castellanos, 91"," Calle Castellanos, 91 , Valdepeñas , La Mancha, Ciudad Real ",,"La Mancha, Ciudad Real",120,,2019-04-13,120000,1,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
