price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,air_conditioner,balcony,built_in_wardrobe,chimney,garage,garden,lift,reduced_mobility,storage_room,swimming_pool,terrace,province,market_type,price_per_m2,property_age,room_density,luxury_score,accessibility_score,space_efficiency
850,1.0,1.0,15,32354885,70,55.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,bizkaia,rental,12.142857142857142,49.0,0.014285714285714285,1.0,1.0,0.7857142857142857
1050,1.0,3.0,15,30412415,95,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,11.052631578947368,49.0,0.031578947368421054,1.0,1.0,0.8947368421052632
650,1.0,3.0,15,84754709,75,65.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,8.666666666666666,49.0,0.04,0.0,1.0,0.8666666666666667
700,2.0,3.0,15,82658297,125,110.0,Muskiz,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,5.6,49.0,0.024,0.0,0.0,0.88
800,2.0,1.0,15,83226778,65,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.307692307692308,49.0,0.015384615384615385,0.0,0.0,1.0
1350,2.0,3.0,15,83734084,100,95.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,13.5,49.0,0.03,1.0,1.0,0.95
900,1.0,2.0,15,83983765,80,70.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.25,49.0,0.025,0.0,1.0,0.875
810,2.0,3.0,15,84506554,104,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,7.788461538461538,49.0,0.028846153846153848,0.0,0.0,0.8173076923076923
1200,2.0,3.0,15,84533103,100,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,bizkaia,rental,12.0,49.0,0.03,2.0,1.0,0.85
770,1.0,2.0,15,84429658,60,54.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,12.833333333333334,49.0,0.03333333333333333,2.0,1.0,0.9
900,2.0,2.0,16,84700675,88,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,bizkaia,rental,10.227272727272727,49.0,0.022727272727272728,0.0,1.0,0.9659090909090909
1000,1.0,3.0,15,81772004,78,75.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.820512820512821,49.0,0.038461538461538464,0.0,1.0,0.9615384615384616
700,1.0,2.0,15,84778443,62,55.0,Urduliz,"Uribe-Butroe, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.290322580645162,49.0,0.03225806451612903,0.0,1.0,0.8870967741935484
780,2.0,2.0,15,84778445,85,78.0,Urduliz,"Uribe-Butroe, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,9.176470588235293,49.0,0.023529411764705882,2.0,1.0,0.9176470588235294
1100,2.0,2.0,16,84801582,110,100.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,10.0,49.0,0.01818181818181818,2.0,1.0,0.9090909090909091
750,1.0,2.0,15,84818120,70,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,10.714285714285714,49.0,0.02857142857142857,1.0,1.0,1.0
750,1.0,2.0,15,32286122,55,50.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bizkaia,rental,13.636363636363637,49.0,0.03636363636363636,1.0,0.0,0.9090909090909091
750,1.0,1.0,15,84844899,50,45.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,bizkaia,rental,15.0,49.0,0.02,0.0,2.0,0.9
1200,1.0,2.0,15,84849673,95,86.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.631578947368421,49.0,0.021052631578947368,0.0,0.0,0.9052631578947369
800,1.0,2.0,15,84821369,90,80.0,Leioa,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,bizkaia,rental,8.88888888888889,49.0,0.022222222222222223,0.0,2.0,0.8888888888888888
1150,2.0,3.0,17,28031838,120,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,9.583333333333334,49.0,0.025,0.0,1.0,0.7083333333333334
1800,2.0,2.0,15,83716983,93,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,19.35483870967742,49.0,0.021505376344086023,1.0,1.0,0.9139784946236559
1100,2.0,3.0,15,29690428,105,95.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.476190476190476,49.0,0.02857142857142857,1.0,1.0,0.9047619047619048
1150,2.0,3.0,15,32258394,104,93.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,bizkaia,rental,11.057692307692308,49.0,0.028846153846153848,1.0,1.0,0.8942307692307693
1400,2.0,2.0,15,84081755,98,80.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,bizkaia,rental,14.285714285714286,49.0,0.02040816326530612,0.0,2.0,0.8163265306122449
1100,2.0,3.0,15,84265736,95,90.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.578947368421053,49.0,0.031578947368421054,1.0,0.0,0.9473684210526315
1100,2.0,3.0,15,36709479,105,95.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.476190476190476,49.0,0.02857142857142857,1.0,1.0,0.9047619047619048
900,1.0,1.0,15,84442449,70,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,12.857142857142858,49.0,0.014285714285714285,1.0,1.0,1.0
870,2.0,2.0,15,84477136,70,65.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,bizkaia,rental,12.428571428571429,49.0,0.02857142857142857,1.0,0.0,0.9285714285714286
850,1.0,1.0,15,84572324,55,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,15.454545454545455,49.0,0.01818181818181818,0.0,1.0,1.0
775,1.0,2.0,15,84626946,65,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.923076923076923,49.0,0.03076923076923077,0.0,0.0,1.0
1375,2.0,3.0,15,84627944,100,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,13.75,49.0,0.03,1.0,1.0,0.85
850,1.0,1.0,15,83733114,48,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,17.708333333333332,49.0,0.020833333333333332,0.0,1.0,1.0
950,1.0,2.0,15,84760032,75,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.666666666666666,49.0,0.02666666666666667,1.0,1.0,1.0
700,1.0,2.0,15,84768430,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.666666666666666,49.0,0.03333333333333333,0.0,0.0,1.0
680,1.0,2.0,15,84808986,65,60.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.461538461538462,49.0,0.03076923076923077,0.0,0.0,0.9230769230769231
600,2.0,3.0,15,84837148,100,90.0,Carranza,"Encartaciones, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bizkaia,rental,6.0,49.0,0.03,2.0,0.0,0.9
1500,2.0,3.0,15,84098329,100,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,15.0,49.0,0.03,1.0,1.0,0.85
900,1.0,1.0,15,39597552,60,55.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,bizkaia,rental,15.0,49.0,0.016666666666666666,3.0,1.0,0.9166666666666666
780,1.0,1.0,15,84468090,50,45.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,15.6,49.0,0.02,0.0,0.0,0.9
1375,2.0,3.0,15,84538112,110,100.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,12.5,49.0,0.02727272727272727,1.0,1.0,0.9090909090909091
600,2.0,2.0,15,39168383,70,65.0,Lemoa,"Arratia-Nervión, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,bizkaia,rental,8.571428571428571,49.0,0.02857142857142857,0.0,1.0,0.9285714285714286
1300,2.0,3.0,15,84659667,110,105.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.818181818181818,49.0,0.02727272727272727,1.0,1.0,0.9545454545454546
775,1.0,2.0,15,84737150,72,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.76388888888889,49.0,0.027777777777777776,0.0,1.0,1.0
1200,2.0,3.0,15,84737972,100,96.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.0,49.0,0.03,0.0,1.0,0.96
1650,2.0,2.0,15,83468440,90,80.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,18.333333333333332,49.0,0.022222222222222223,1.0,1.0,0.8888888888888888
750,1.0,1.0,15,83836246,50,45.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,15.0,49.0,0.02,0.0,1.0,0.9
750,1.0,2.0,15,83885925,55,50.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,13.636363636363637,49.0,0.03636363636363636,0.0,1.0,0.9090909090909091
1100,2.0,2.0,15,84552511,70,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,15.714285714285714,49.0,0.02857142857142857,2.0,1.0,1.0
850,2.0,3.0,15,84821253,100,85.0,Erandio,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,bizkaia,rental,8.5,49.0,0.03,0.0,2.0,0.85
1800,3.0,3.0,15,39910941,140,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.857142857142858,49.0,0.02142857142857143,1.0,1.0,0.6071428571428571
1400,1.0,1.0,15,82536642,70,60.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,20.0,49.0,0.014285714285714285,0.0,1.0,0.8571428571428571
1200,2.0,3.0,15,84066431,90,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,13.333333333333334,49.0,0.03333333333333333,0.0,1.0,0.9444444444444444
1300,2.0,3.0,15,33186653,100,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,13.0,49.0,0.03,0.0,1.0,0.85
900,1.0,1.0,15,84246148,55,50.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,16.363636363636363,49.0,0.01818181818181818,2.0,1.0,0.9090909090909091
850,1.0,3.0,15,35197307,90,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,9.444444444444445,49.0,0.03333333333333333,1.0,1.0,0.9444444444444444
850,1.0,1.0,15,82743850,68,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,12.5,49.0,0.014705882352941176,1.0,1.0,1.0
750,1.0,1.0,15,82972510,60,50.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,12.5,49.0,0.016666666666666666,1.0,1.0,0.8333333333333334
1300,2.0,4.0,15,83687124,130,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.0,49.0,0.03076923076923077,0.0,1.0,0.6538461538461539
1300,2.0,2.0,17,83700172,90,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,14.444444444444445,49.0,0.022222222222222223,0.0,1.0,0.9444444444444444
1000,2.0,1.0,16,83845838,86,80.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.627906976744185,49.0,0.011627906976744186,0.0,1.0,0.9302325581395349
1250,1.0,2.0,15,84072492,105,100.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,11.904761904761905,49.0,0.01904761904761905,1.0,1.0,0.9523809523809523
1050,1.0,1.0,15,84140738,52,49.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,20.192307692307693,49.0,0.019230769230769232,0.0,1.0,0.9423076923076923
950,2.0,3.0,15,84188442,106,100.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,bizkaia,rental,8.962264150943396,49.0,0.02830188679245283,1.0,1.0,0.9433962264150944
1000,1.0,3.0,15,84265726,95,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.526315789473685,49.0,0.031578947368421054,0.0,1.0,0.8947368421052632
700,1.0,2.0,15,84341139,60,56.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,11.666666666666666,49.0,0.03333333333333333,1.0,1.0,0.9333333333333333
1500,2.0,2.0,15,84361609,90,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,16.666666666666668,49.0,0.022222222222222223,1.0,1.0,0.9444444444444444
1150,1.0,2.0,17,84362517,77,70.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,bizkaia,rental,14.935064935064934,49.0,0.025974025974025976,1.0,1.0,0.9090909090909091
750,1.0,1.0,15,84377207,60,55.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.5,49.0,0.016666666666666666,0.0,0.0,0.9166666666666666
1200,2.0,3.0,15,84379746,100,96.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.0,49.0,0.03,0.0,1.0,0.96
1200,2.0,2.0,17,84438258,90,80.0,Portugalete,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,13.333333333333334,49.0,0.022222222222222223,2.0,1.0,0.8888888888888888
750,2.0,2.0,15,82312985,68,63.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,11.029411764705882,49.0,0.029411764705882353,2.0,1.0,0.9264705882352942
850,1.0,1.0,15,39744891,60,55.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,14.166666666666666,49.0,0.016666666666666666,1.0,1.0,0.9166666666666666
1000,1.0,2.0,15,84480138,80,75.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,12.5,49.0,0.025,1.0,1.0,0.9375
1200,2.0,3.0,16,84523404,120,100.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.0,49.0,0.025,0.0,0.0,0.8333333333333334
700,1.0,2.0,15,84685329,75,60.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,9.333333333333334,49.0,0.02666666666666667,0.0,1.0,0.8
900,1.0,2.0,15,84699080,75,70.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bizkaia,rental,12.0,49.0,0.02666666666666667,1.0,0.0,0.9333333333333333
800,2.0,3.0,15,84740861,90,85.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,8.88888888888889,49.0,0.03333333333333333,0.0,1.0,0.9444444444444444
750,1.0,3.0,15,84836233,74,85.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.135135135135135,49.0,0.04054054054054054,0.0,0.0,1.0
1000,2.0,3.0,15,84838927,100,90.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.0,49.0,0.03,0.0,1.0,0.9
680,1.0,2.0,15,82972963,65,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,10.461538461538462,49.0,0.03076923076923077,1.0,1.0,1.0
750,1.0,3.0,15,84235591,85,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,8.823529411764707,49.0,0.03529411764705882,0.0,1.0,1.0
1200,2.0,4.0,15,84307439,115,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,bizkaia,rental,10.434782608695652,49.0,0.034782608695652174,2.0,1.0,0.7391304347826086
1395,2.0,3.0,15,84550641,113,94.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.345132743362832,49.0,0.02654867256637168,0.0,1.0,0.831858407079646
875,1.0,1.0,17,31092746,65,60.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,bizkaia,rental,13.461538461538462,49.0,0.015384615384615385,0.0,1.0,0.9230769230769231
1200,2.0,2.0,15,84772983,65,60.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,18.46153846153846,49.0,0.03076923076923077,1.0,1.0,0.9230769230769231
1175,2.0,3.0,15,82018415,98,90.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,11.989795918367347,49.0,0.030612244897959183,1.0,1.0,0.9183673469387755
500,1.0,3.0,15,82567032,80,75.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,6.25,49.0,0.0375,1.0,0.0,0.9375
1100,1.0,1.0,15,82737938,55,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,bizkaia,rental,20.0,49.0,0.01818181818181818,0.0,2.0,1.0
875,1.0,3.0,15,83764749,100,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,8.75,49.0,0.03,1.0,1.0,0.85
1150,2.0,2.0,15,83837357,90,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bizkaia,rental,12.777777777777779,49.0,0.022222222222222223,1.0,2.0,0.9444444444444444
1200,2.0,3.0,15,83857519,99,89.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.121212121212121,49.0,0.030303030303030304,0.0,1.0,0.898989898989899
1395,2.0,3.0,15,83873269,114,105.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,12.236842105263158,49.0,0.02631578947368421,1.0,1.0,0.9210526315789473
900,1.0,1.0,15,83902845,55,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bizkaia,rental,16.363636363636363,49.0,0.01818181818181818,1.0,2.0,1.0
1050,2.0,3.0,15,83921140,105,95.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bizkaia,rental,10.0,49.0,0.02857142857142857,1.0,2.0,0.9047619047619048
790,1.0,2.0,15,81663020,70,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.285714285714286,49.0,0.02857142857142857,0.0,1.0,1.0
700,2.0,3.0,15,84164347,90,80.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,7.777777777777778,49.0,0.03333333333333333,0.0,1.0,0.8888888888888888
700,1.0,2.0,15,84173014,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.666666666666666,49.0,0.03333333333333333,0.0,1.0,1.0
850,1.0,1.0,15,84227646,63,58.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,bizkaia,rental,13.492063492063492,49.0,0.015873015873015872,2.0,2.0,0.9206349206349206
900,2.0,2.0,15,84228662,92,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,bizkaia,rental,9.782608695652174,49.0,0.021739130434782608,0.0,2.0,0.9239130434782609
1150,1.0,2.0,17,84280504,80,75.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,bizkaia,rental,14.375,49.0,0.025,2.0,2.0,0.9375
