price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage,province,market_type,price_per_m2,property_age,room_density,luxury_score,space_efficiency
140000.0,1.0,3.0,2,2057784,150.0,110.0,Grazalema,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,933.3333333333334,21.0,0.02,0.0,0.7333333333333333
30000.0,1.0,3.0,2,35382209,90.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,333.3333333333333,21.0,0.03333333333333333,0.0,0.8888888888888888
75000.0,1.0,2.0,2,35527483,70.0,68.0,Prado del Rey,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1071.4285714285713,21.0,0.02857142857142857,0.0,0.9714285714285714
58500.0,1.0,3.0,2,31101776,95.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,615.7894736842105,21.0,0.031578947368421054,0.0,0.8421052631578947
40000.0,1.0,3.0,2,36417412,86.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,465.1162790697674,21.0,0.03488372093023256,0.0,0.9302325581395349
65000.0,1.0,3.0,2,36696824,97.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,670.1030927835052,21.0,0.030927835051546393,0.0,0.8247422680412371
78000.0,2.0,4.0,2,36867611,115.0,80.0,Prado del Rey,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,678.2608695652174,21.0,0.034782608695652174,0.0,0.6956521739130435
96000.0,2.0,3.0,3,28183105,90.0,80.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1066.6666666666667,21.0,0.03333333333333333,0.0,0.8888888888888888
170000.0,3.0,4.0,0,37424198,135.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1259.2592592592594,21.0,0.02962962962962963,0.0,0.5925925925925926
52000.0,2.0,3.0,2,37498309,123.0,88.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,422.7642276422764,21.0,0.024390243902439025,0.0,0.7154471544715447
65000.0,1.0,2.0,2,37544545,60.0,80.0,Zahara,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1083.3333333333333,21.0,0.03333333333333333,0.0,1.0
65000.0,1.0,2.0,0,37592792,70.0,80.0,El Gastor,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,928.5714285714286,21.0,0.02857142857142857,0.0,1.0
69000.0,2.0,3.0,2,37781763,116.0,80.0,Olvera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,594.8275862068965,21.0,0.02586206896551724,0.0,0.6896551724137931
75000.0,2.0,2.0,0,27814691,85.0,80.0,Benaocaz,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,882.3529411764706,21.0,0.023529411764705882,0.0,0.9411764705882353
52000.0,1.0,1.0,9,37848378,42.0,34.0,Grazalema,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1238.095238095238,21.0,0.023809523809523808,0.0,0.8095238095238095
83000.0,2.0,2.0,1,37865017,87.0,80.0,Villaluenga del Rosario,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,954.0229885057471,21.0,0.022988505747126436,0.0,0.9195402298850575
100000.0,2.0,2.0,3,37887273,73.0,80.0,Benaocaz,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1369.86301369863,21.0,0.0273972602739726,0.0,1.0
65000.0,2.0,4.0,1,38381362,140.0,80.0,El Gastor,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,464.2857142857143,21.0,0.02857142857142857,0.0,0.5714285714285714
75000.0,2.0,3.0,2,38435612,86.0,80.0,Villamartin,"Sierra de Cádiz, Cádiz",2006.0,0.0,cadiz,sales,872.0930232558139,19.0,0.03488372093023256,0.0,0.9302325581395349
47500.0,2.0,5.0,1,38462565,104.0,80.0,Olvera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,456.7307692307692,21.0,0.04807692307692308,0.0,0.7692307692307693
64950.0,2.0,3.0,3,38601291,80.0,80.0,Benaocaz,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,811.875,21.0,0.0375,0.0,1.0
54000.0,1.0,2.0,0,38754116,85.0,70.0,Setenil,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,635.2941176470588,21.0,0.023529411764705882,0.0,0.8235294117647058
40000.0,1.0,3.0,2,38754291,70.0,60.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,571.4285714285714,21.0,0.04285714285714286,0.0,0.8571428571428571
120000.0,2.0,4.0,1,38852604,87.0,80.0,Benaocaz,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1379.3103448275863,21.0,0.04597701149425287,0.0,0.9195402298850575
85000.0,2.0,4.0,5,38908620,110.0,80.0,Benaocaz,"Sierra de Cádiz, Cádiz",2005.0,0.0,cadiz,sales,772.7272727272727,20.0,0.03636363636363636,0.0,0.7272727272727273
68000.0,1.0,3.0,2,39027989,80.0,80.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,850.0,21.0,0.0375,0.0,1.0
80000.0,1.0,3.0,1,39320799,131.0,80.0,Olvera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,610.6870229007634,21.0,0.022900763358778626,0.0,0.6106870229007634
90000.0,2.0,3.0,2,39452461,90.0,80.0,Ubrique,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1000.0,21.0,0.03333333333333333,0.0,0.8888888888888888
108000.0,3.0,5.0,1,39644287,200.0,80.0,Puerto Serrano,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,540.0,21.0,0.025,0.0,0.4
88000.0,2.0,2.0,9,39788934,80.0,80.0,Benaocaz,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1100.0,21.0,0.025,0.0,1.0
60000.0,1.0,3.0,8,32097197,150.0,120.0,Bornos,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,400.0,21.0,0.02,0.0,0.8
120000.0,3.0,4.0,3,40122363,134.0,109.0,Grazalema,"Sierra de Cádiz, Cádiz",1991.0,0.0,cadiz,sales,895.5223880597015,34.0,0.029850746268656716,0.0,0.8134328358208955
140000.0,2.0,3.0,0,40423833,120.0,80.0,Bornos,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1166.6666666666667,21.0,0.025,0.0,0.6666666666666666
85000.0,2.0,3.0,2,40425496,85.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1000.0,21.0,0.03529411764705882,0.0,0.9411764705882353
60000.0,2.0,3.0,2,40453869,74.0,80.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,810.8108108108108,21.0,0.04054054054054054,0.0,1.0
60000.0,1.0,2.0,2,40509093,80.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,750.0,21.0,0.025,0.0,1.0
68000.0,1.0,2.0,2,32043155,80.0,80.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,850.0,21.0,0.025,0.0,1.0
58000.0,2.0,3.0,8,81377703,130.0,90.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,446.15384615384613,21.0,0.023076923076923078,0.0,0.6923076923076923
75000.0,1.0,2.0,2,31139720,80.0,75.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,937.5,21.0,0.025,0.0,0.9375
85000.0,2.0,2.0,1,81565614,122.0,105.0,Villamartin,"Sierra de Cádiz, Cádiz",2005.0,0.0,cadiz,sales,696.7213114754098,20.0,0.01639344262295082,0.0,0.860655737704918
60000.0,1.0,2.0,0,81646761,70.0,80.0,Setenil,"Sierra de Cádiz, Cádiz",2010.0,0.0,cadiz,sales,857.1428571428571,15.0,0.02857142857142857,0.0,1.0
60000.0,1.0,3.0,8,1905000,120.0,100.0,Bornos,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,500.0,21.0,0.025,0.0,0.8333333333333334
80000.0,2.0,3.0,2,81722983,90.0,86.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,888.8888888888889,21.0,0.03333333333333333,0.0,0.9555555555555556
51000.0,1.0,3.0,2,81787828,69.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,739.1304347826087,21.0,0.043478260869565216,0.0,1.0
200000.0,2.0,2.0,8,81792100,125.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1600.0,21.0,0.016,0.0,0.64
70000.0,2.0,3.0,2,81953699,90.0,70.0,Ubrique,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,777.7777777777778,21.0,0.03333333333333333,0.0,0.7777777777777778
99000.0,2.0,3.0,3,82020305,160.0,80.0,Olvera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,618.75,21.0,0.01875,0.0,0.5
85000.0,1.0,3.0,2,82044639,120.0,90.0,Benaocaz,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,708.3333333333334,21.0,0.025,0.0,0.75
60000.0,1.0,3.0,2,82368987,80.0,70.0,Prado del Rey,"Sierra de Cádiz, Cádiz",1990.0,0.0,cadiz,sales,750.0,35.0,0.0375,0.0,0.875
50000.0,1.0,2.0,2,82382579,65.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,769.2307692307693,21.0,0.03076923076923077,0.0,1.0
145000.0,3.0,3.0,7,28734918,220.0,80.0,El Bosque,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,659.0909090909091,21.0,0.013636363636363636,0.0,0.36363636363636365
65000.0,2.0,3.0,0,82510129,107.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,607.4766355140187,21.0,0.028037383177570093,0.0,0.7476635514018691
70000.0,1.0,2.0,1,82701803,60.0,80.0,Ubrique,"Sierra de Cádiz, Cádiz",2013.0,0.0,cadiz,sales,1166.6666666666667,12.0,0.03333333333333333,0.0,1.0
110000.0,1.0,2.0,1,39941349,110.0,80.0,Zahara,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1000.0,21.0,0.01818181818181818,0.0,0.7272727272727273
240000.0,3.0,4.0,0,82723122,240.0,80.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1000.0,21.0,0.016666666666666666,0.0,0.3333333333333333
25000.0,1.0,2.0,2,82762660,60.0,55.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,416.6666666666667,21.0,0.03333333333333333,0.0,0.9166666666666666
100000.0,2.0,3.0,3,82800294,90.0,80.0,Grazalema,"Sierra de Cádiz, Cádiz",2005.0,0.0,cadiz,sales,1111.111111111111,20.0,0.03333333333333333,0.0,0.8888888888888888
40000.0,1.0,3.0,2,82798198,75.0,70.0,Puerto Serrano,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,533.3333333333334,21.0,0.04,0.0,0.9333333333333333
85000.0,1.0,4.0,3,82849182,180.0,80.0,El Gastor,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,472.22222222222223,21.0,0.022222222222222223,0.0,0.4444444444444444
46250.0,1.0,3.0,2,28419834,87.0,80.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,531.6091954022988,21.0,0.034482758620689655,0.0,0.9195402298850575
150000.0,1.0,4.0,3,82930345,177.0,80.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,847.457627118644,21.0,0.022598870056497175,0.0,0.4519774011299435
199999.0,3.0,2.0,3,82949834,150.0,135.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1333.3266666666666,21.0,0.013333333333333334,0.0,0.9
150000.0,2.0,4.0,0,82950489,160.0,80.0,El Bosque,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,937.5,21.0,0.025,0.0,0.5
98000.0,2.0,7.0,1,33959412,210.0,80.0,Zahara,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,466.6666666666667,21.0,0.03333333333333333,0.0,0.38095238095238093
27173.0,1.0,2.0,0,38612724,76.0,80.0,Torre-Alhaquime,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,357.5394736842105,21.0,0.02631578947368421,0.0,1.0
120000.0,2.0,3.0,2,83128123,100.0,80.0,Olvera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1200.0,21.0,0.03,0.0,0.8
95000.0,2.0,3.0,3,83228041,84.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1130.952380952381,21.0,0.03571428571428571,0.0,0.9523809523809523
70000.0,1.0,4.0,2,83259946,100.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,700.0,21.0,0.04,0.0,0.8
45000.0,1.0,3.0,1,83279613,300.0,100.0,Olvera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,150.0,21.0,0.01,0.0,0.3333333333333333
65000.0,1.0,2.0,1,83671807,75.0,80.0,Olvera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,866.6666666666666,21.0,0.02666666666666667,0.0,1.0
38000.0,1.0,1.0,2,1930660,45.0,80.0,Prado del Rey,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,844.4444444444445,21.0,0.022222222222222223,0.0,1.0
42000.0,1.0,2.0,1,83794733,95.0,80.0,El Gastor,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,442.10526315789474,21.0,0.021052631578947368,0.0,0.8421052631578947
165000.0,2.0,4.0,9,83935595,150.0,80.0,Grazalema,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1100.0,21.0,0.02666666666666667,0.0,0.5333333333333333
72000.0,1.0,3.0,2,35080346,120.0,80.0,Prado del Rey,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,600.0,21.0,0.025,0.0,0.6666666666666666
105000.0,1.0,5.0,2,83973261,120.0,80.0,Grazalema,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,875.0,21.0,0.041666666666666664,0.0,0.6666666666666666
120000.0,2.0,3.0,3,83975951,96.0,92.0,Ubrique,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1250.0,21.0,0.03125,0.0,0.9583333333333334
100000.0,1.0,2.0,9,84060364,110.0,80.0,Setenil,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,909.0909090909091,21.0,0.01818181818181818,0.0,0.7272727272727273
58000.0,1.0,3.0,8,84048074,70.0,80.0,Olvera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,828.5714285714286,21.0,0.04285714285714286,0.0,1.0
110000.0,2.0,3.0,3,35068055,90.0,80.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1222.2222222222222,21.0,0.03333333333333333,0.0,0.8888888888888888
40000.0,1.0,3.0,1,34759322,90.0,80.0,Setenil,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,444.44444444444446,21.0,0.03333333333333333,0.0,0.8888888888888888
180000.0,2.0,3.0,0,84131821,140.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1285.7142857142858,21.0,0.02142857142857143,0.0,0.5714285714285714
57000.0,1.0,3.0,2,84149002,80.0,80.0,Bornos,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,712.5,21.0,0.0375,0.0,1.0
52000.0,1.0,3.0,2,37965539,75.0,70.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,693.3333333333334,21.0,0.04,0.0,0.9333333333333333
54000.0,1.0,2.0,2,37614571,80.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,675.0,21.0,0.025,0.0,1.0
110000.0,2.0,3.0,1,84203636,100.0,80.0,Benaocaz,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1100.0,21.0,0.03,0.0,0.8
58700.0,2.0,3.0,2,84261217,85.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,690.5882352941177,21.0,0.03529411764705882,0.0,0.9411764705882353
70000.0,2.0,3.0,2,35074471,70.0,80.0,Bornos,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1000.0,21.0,0.04285714285714286,0.0,1.0
240000.0,2.0,3.0,14,30799949,200.0,80.0,El Bosque,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1200.0,21.0,0.015,0.0,0.4
98000.0,1.0,3.0,2,84519968,90.0,80.0,Ubrique,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1088.888888888889,21.0,0.03333333333333333,0.0,0.8888888888888888
79990.0,1.0,3.0,2,84530150,100.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,799.9,21.0,0.03,0.0,0.8
72500.0,2.0,3.0,2,84127262,90.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,805.5555555555555,21.0,0.03333333333333333,0.0,0.8888888888888888
45000.0,1.0,2.0,2,84305878,50.0,80.0,Ubrique,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,900.0,21.0,0.04,0.0,1.0
80000.0,1.0,3.0,0,37887651,160.0,80.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,500.0,21.0,0.01875,0.0,0.5
61400.0,1.0,4.0,10,35864202,142.0,110.0,Puerto Serrano,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,432.3943661971831,21.0,0.028169014084507043,0.0,0.7746478873239436
215000.0,3.0,2.0,2,82594271,140.0,126.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1535.7142857142858,21.0,0.014285714285714285,0.0,0.9
96400.0,1.0,3.0,3,83254080,165.0,130.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,584.2424242424242,21.0,0.01818181818181818,0.0,0.7878787878787878
57300.0,1.0,2.0,2,83626429,67.0,58.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,855.223880597015,21.0,0.029850746268656716,0.0,0.8656716417910447
136900.0,2.0,4.0,10,34834216,139.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,984.8920863309353,21.0,0.02877697841726619,0.0,0.5755395683453237
26500.0,1.0,1.0,2,32534924,50.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,530.0,21.0,0.02,0.0,1.0
25000.0,1.0,2.0,2,84696303,60.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,416.6666666666667,21.0,0.03333333333333333,0.0,1.0
65000.0,1.0,3.0,10,84702866,108.0,85.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,601.8518518518518,21.0,0.027777777777777776,0.0,0.7870370370370371
80000.0,2.0,4.0,0,84774750,117.0,80.0,El Gastor,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,683.7606837606837,21.0,0.03418803418803419,0.0,0.6837606837606838
38000.0,1.0,2.0,1,84803646,92.0,46.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,413.04347826086956,21.0,0.021739130434782608,0.0,0.5
160000.0,2.0,2.0,3,84866412,131.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1221.3740458015268,21.0,0.015267175572519083,0.0,0.6106870229007634
120000.0,2.0,5.0,10,84909043,160.0,130.0,Ubrique,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,750.0,21.0,0.03125,0.0,0.8125
70000.0,1.0,3.0,2,84914928,65.0,50.0,Ubrique,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1076.923076923077,21.0,0.046153846153846156,0.0,0.7692307692307693
66000.0,1.0,2.0,2,37743473,100.0,70.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,660.0,21.0,0.02,0.0,0.7
60000.0,2.0,2.0,2,31851518,91.0,80.0,Benaocaz,"Sierra de Cádiz, Cádiz",1995.0,0.0,cadiz,sales,659.3406593406594,30.0,0.02197802197802198,0.0,0.8791208791208791
42100.0,2.0,3.0,10,34833974,163.0,80.0,Olvera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,258.2822085889571,21.0,0.018404907975460124,0.0,0.49079754601226994
88900.0,1.0,2.0,10,34834212,140.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,635.0,21.0,0.014285714285714285,0.0,0.5714285714285714
68500.0,1.0,2.0,2,32516916,80.0,63.0,Puerto Serrano,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,856.25,21.0,0.025,0.0,0.7875
71670.0,1.0,2.0,2,27617359,65.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1102.6153846153845,21.0,0.03076923076923077,0.0,1.0
67500.0,1.0,3.0,2,34618947,85.0,67.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,794.1176470588235,21.0,0.03529411764705882,0.0,0.788235294117647
126100.0,2.0,3.0,2,39092672,110.0,95.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1146.3636363636363,21.0,0.02727272727272727,0.0,0.8636363636363636
25000.0,1.0,2.0,2,39489513,72.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,347.22222222222223,21.0,0.027777777777777776,0.0,1.0
88900.0,1.0,2.0,0,39832121,140.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,635.0,21.0,0.014285714285714285,0.0,0.5714285714285714
42100.0,1.0,3.0,2,39904045,163.0,80.0,Olvera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,258.2822085889571,21.0,0.018404907975460124,0.0,0.49079754601226994
39000.0,1.0,2.0,0,81766876,81.0,80.0,Puerto Serrano,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,481.48148148148147,21.0,0.024691358024691357,0.0,0.9876543209876543
47868.0,1.0,7.0,0,38845168,152.0,80.0,Puerto Serrano,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,314.92105263157896,21.0,0.046052631578947366,0.0,0.5263157894736842
54035.0,1.0,2.0,0,38626732,94.0,80.0,Ubrique,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,574.8404255319149,21.0,0.02127659574468085,0.0,0.851063829787234
39500.0,1.0,2.0,2,34705981,77.0,60.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,512.987012987013,21.0,0.025974025974025976,0.0,0.7792207792207793
31280.0,1.0,3.0,2,1505642,62.0,50.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,504.51612903225805,21.0,0.04838709677419355,0.0,0.8064516129032258
84585.0,1.0,4.0,2,36538791,116.0,80.0,Benaocaz,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,729.1810344827586,21.0,0.034482758620689655,0.0,0.6896551724137931
56300.0,1.0,2.0,2,83239452,60.0,50.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,938.3333333333334,21.0,0.03333333333333333,0.0,0.8333333333333334
41700.0,1.0,1.0,2,83825414,51.0,80.0,Benaocaz,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,817.6470588235294,21.0,0.0196078431372549,0.0,1.0
57000.0,1.0,2.0,2,83896844,66.0,49.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,863.6363636363636,21.0,0.030303030303030304,0.0,0.7424242424242424
90900.0,2.0,3.0,2,84127230,120.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,757.5,21.0,0.025,0.0,0.6666666666666666
123100.0,2.0,3.0,0,84127500,109.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1129.3577981651376,21.0,0.027522935779816515,0.0,0.7339449541284404
81700.0,1.0,3.0,2,84261131,100.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,817.0,21.0,0.03,0.0,0.8
65500.0,2.0,2.0,2,84335799,84.0,80.0,Benaocaz,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,779.7619047619048,21.0,0.023809523809523808,0.0,0.9523809523809523
59600.0,1.0,3.0,3,81511991,97.0,80.0,Prado del Rey,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,614.4329896907217,21.0,0.030927835051546393,0.0,0.8247422680412371
69000.0,1.0,3.0,2,84409598,87.0,72.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,793.1034482758621,21.0,0.034482758620689655,0.0,0.8275862068965517
80800.0,2.0,3.0,2,39792361,70.0,65.0,Ubrique,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1154.2857142857142,21.0,0.04285714285714286,0.0,0.9285714285714286
44900.0,1.0,1.0,0,83086245,70.0,59.0,Puerto Serrano,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,641.4285714285714,21.0,0.014285714285714285,0.0,0.8428571428571429
88000.0,2.0,3.0,10,83272667,91.0,71.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2001.0,0.0,cadiz,sales,967.032967032967,24.0,0.03296703296703297,0.0,0.7802197802197802
88000.0,2.0,3.0,3,84689270,100.0,80.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,880.0,21.0,0.03,0.0,0.8
89000.0,2.0,3.0,2,82269011,82.0,80.0,Ubrique,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,1085.3658536585365,21.0,0.036585365853658534,0.0,0.975609756097561
85000.0,3.0,3.0,8,39182521,100.0,90.0,Arcos de la Frontera,"Sierra de Cádiz, Cádiz",2001.0,0.0,cadiz,sales,850.0,24.0,0.03,0.0,0.9
51000.0,2.0,3.0,2,84855490,70.0,69.0,Villamartin,"Sierra de Cádiz, Cádiz",2004.0,0.0,cadiz,sales,728.5714285714286,21.0,0.04285714285714286,0.0,0.9857142857142858
