ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas propano/butano,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_sur,"orientation_sur, este","orientation_sur, oeste"
Anuncio actualizado el 25 de febrero,0,0,2.0,0,0,2004.0,,planta 2ª,1,0,40244562,2,1.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",89,70.0,2019-04-14,63000,0,3.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,2004.0,,,0,0,40409581,10,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",80,70.0,2019-04-14,60000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,2.0,0,0,2004.0,,planta 2ª,1,0,40564201,2,1.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",85,76.0,2019-04-14,118000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,2004.0,,planta 2ª,0,0,81388882,2,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",70,80.0,2019-04-14,150000,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,2.0,0,0,2004.0,,,0,0,81648016,10,0.0,Ubrique,Distrito Casco antiguo - Convento - Caldereto," , Distrito Casco antiguo - Convento - Caldereto , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",110,90.0,2019-04-14,90000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,1,0,1.0,0,0,2004.0,en trámite,planta 1ª exterior,0,0,82456953,2,0.0,Ubrique,Distrito Centro," , Distrito Centro , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",85,80.0,2019-04-14,95000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,3.0,0,0,2004.0,en trámite,,0,0,82429085,10,0.0,El Bosque,," , El Bosque , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",100,80.0,2019-04-14,155000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,1,0,2.0,0,0,2004.0,en trámite,planta 2ª,0,0,39242309,2,0.0,Ubrique,Distrito Centro," , Distrito Centro , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",114,96.0,2019-04-14,135000,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,2004.0,,planta 1ª,0,0,39553733,2,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",65,60.0,2019-04-14,55000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,2.0,0,0,2004.0,,planta 1ª,1,0,39792354,2,0.0,Villamartin,," , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",60,80.0,2019-04-14,75000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,2.0,0,0,2004.0,,planta 3ª,0,0,39735325,2,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",110,100.0,2019-04-14,102500,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,2.0,0,0,2004.0,,planta 2ª,1,0,39735301,2,1.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",85,79.0,2019-04-14,78000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,2004.0,,planta 1ª,0,0,39780461,2,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",50,45.0,2019-04-14,62500,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,1,2.0,1,0,2007.0,no indicado,planta 2ª exterior,1,0,82585666,8,1.0,Villamartin,"Avenida de Arcos, 76"," Avenida de Arcos, 76 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",150,80.0,2019-04-14,125000,1,4.0,1,0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de noviembre,0,0,2.0,0,0,2004.0,no indicado,3 plantas,0,0,82687497,3,0.0,Alcalá del Valle,"Calle Pablo Picasso, 47"," Calle Pablo Picasso, 47 , Alcalá del Valle , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",140,80.0,2019-04-14,110000,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,2004.0,en trámite,planta 1ª,0,0,82771169,2,0.0,Ubrique,Distrito El Jardín - Antonio Vega," , Distrito El Jardín - Antonio Vega , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",80,80.0,2019-04-14,79500,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,1.0,0,0,2004.0,no indicado,bajo exterior,0,1,82791406,2,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," Calle Practicante Antonio Ríos, 1 , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ","Calle Practicante Antonio Ríos, 1","Sierra de Cádiz, Cádiz",70,80.0,2019-04-14,68000,0,2.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,2.0,0,0,2004.0,en trámite,planta 1ª,0,0,82637329,2,0.0,El Bosque,," , El Bosque , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",77,80.0,2019-04-14,85050,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,2.0,0,0,2004.0,,,0,0,83036222,10,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",118,100.0,2019-04-14,140000,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,2.0,0,0,2004.0,,,0,0,83051882,10,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",100,90.0,2019-04-14,87000,0,3.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,2.0,0,0,2004.0,,bajo,1,0,39006999,2,1.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",85,75.0,2019-04-14,75000,0,3.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de febrero,1,0,3.0,1,0,2015.0,,,0,1,83244799,0,0.0,Arcos de la Frontera,"Calle lucia de leon, 21"," Calle lucia de leon, 21 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",2000,80.0,2019-04-14,350000,1,4.0,1,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,2.0,0,0,2004.0,en trámite,sótano exterior,0,0,36345533,2,0.0,Ubrique,Distrito El Jardín - Antonio Vega," , Distrito El Jardín - Antonio Vega , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",95,80.0,2019-04-14,89250,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,2004.0,,planta 1ª,0,0,83372382,2,0.0,Arcos de la Frontera,," , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",93,80.0,2019-04-14,72200,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,2004.0,,bajo,0,0,83443517,2,0.0,Prado del Rey,," , Prado del Rey , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",69,59.0,2019-04-14,68000,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,2004.0,,planta 3ª,0,0,83219282,2,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",77,65.0,2019-04-14,83000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,2.0,0,0,2004.0,,,0,0,83373031,10,0.0,Bornos,," , Bornos , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",152,80.0,2019-04-14,130500,0,4.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de febrero,0,0,1.0,0,0,2004.0,no indicado,1 planta,0,0,83556497,0,0.0,Torre-Alhaquime,"Calle romaila, 2"," Calle romaila, 2 , Torre-Alhaquime , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",150,80.0,2019-04-14,25000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,1.0,0,0,2004.0,no indicado,planta 2ª exterior,0,0,83556916,2,1.0,Ubrique,Distrito Centro," Plaza de los Ejércitos Españoles, 9 , Distrito Centro , Ubrique , Sierra de Cádiz, Cádiz ","Plaza de los Ejércitos Españoles, 9","Sierra de Cádiz, Cádiz",97,80.0,2019-04-14,120000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,2004.0,,bajo,0,0,83579508,2,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",60,80.0,2019-04-14,45000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,0,0,6.0,0,0,2004.0,no indicado,,0,0,33214770,1,0.0,Arcos de la Frontera,"Calle alta, 35"," Calle alta, 35 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",380,80.0,2019-04-14,110000,0,15.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,0,1,1.0,0,0,2004.0,no indicado,2 plantas,0,0,83635665,1,0.0,Zahara,"Calle Boquete San Juan, 7"," Calle Boquete San Juan, 7 , Zahara , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",70,80.0,2019-04-14,70000,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,2004.0,no indicado,planta 2ª exterior,0,0,83649777,2,0.0,Algodonales,"Avenida de la Constitución, 38"," Avenida de la Constitución, 38 , Algodonales , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",100,80.0,2019-04-14,130000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,2004.0,no indicado,2 plantas,0,0,83654066,1,0.0,Ubrique,Distrito Centro," Avenida de España, 78 , Distrito Centro , Ubrique , Sierra de Cádiz, Cádiz ","Avenida de España, 78","Sierra de Cádiz, Cádiz",110,80.0,2019-04-14,135000,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de diciembre,0,0,2.0,0,0,2004.0,no indicado,,0,0,25415192,1,0.0,Benaocaz,"Calle Callegeta, 8"," Calle Callegeta, 8 , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",70,80.0,2019-04-14,75000,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,1,0,2.0,0,0,2004.0,en trámite,,1,0,83735438,10,0.0,Ubrique,Distrito La Vega," , Distrito La Vega , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",100,90.0,2019-04-14,120000,0,3.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,1.0,0,0,2004.0,en trámite,,0,0,83816023,10,0.0,Ubrique,Distrito El Jardín - Antonio Vega," , Distrito El Jardín - Antonio Vega , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",82,80.0,2019-04-14,78000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,1,0,2.0,0,0,2004.0,,planta 2ª exterior,0,0,83732342,2,1.0,Ubrique,Distrito Centro," , Distrito Centro , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",93,85.0,2019-04-14,139000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de enero,0,0,1.0,0,0,2004.0,no indicado,planta 1ª exterior,0,0,83889074,2,0.0,Grazalema,"Calle Laguneta Nº, 23"," Calle Laguneta Nº, 23 , Grazalema , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",50,80.0,2019-04-14,47000,0,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,2.0,0,0,2004.0,,planta 3ª,1,0,83925282,2,1.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",90,80.0,2019-04-14,80000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,2.0,0,0,2004.0,,planta 2ª,0,0,83940760,2,0.0,Ubrique,Distrito El Jardín - Antonio Vega," , Distrito El Jardín - Antonio Vega , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",120,80.0,2019-04-14,108000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,2004.0,en trámite,planta 2ª exterior,0,0,84051443,2,0.0,Ubrique,Distrito Centro," , Distrito Centro , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",125,80.0,2019-04-14,175000,0,4.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 25 de febrero,0,0,2.0,0,0,2004.0,en trámite,planta 2ª,0,0,81489117,2,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",90,80.0,2019-04-14,110000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,2004.0,,planta 1ª,0,0,84052836,2,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",70,80.0,2019-04-14,105000,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de marzo,0,0,1.0,0,0,2004.0,en trámite,planta 2ª,0,0,84065337,2,0.0,Ubrique,Distrito Centro," , Distrito Centro , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",70,80.0,2019-04-14,59000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de enero,0,0,1.0,0,0,2004.0,no indicado,bajo,0,0,83964254,2,1.0,Arcos de la Frontera,," , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",49,80.0,2019-04-14,55000,1,1.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de enero,0,0,1.0,0,0,2004.0,no indicado,planta 1ª,0,0,83964256,2,1.0,Arcos de la Frontera,," , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",91,79.0,2019-04-14,140000,1,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,2004.0,en trámite,,1,0,84086697,2,0.0,Villamartin,," , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",55,80.0,2019-04-14,47150,0,1.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,2004.0,en trámite,planta 1ª,0,0,84089489,5,0.0,Benaocaz,," , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",71,80.0,2019-04-14,55600,0,2.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,1.0,0,0,2004.0,no indicado,planta 2ª,0,0,84109515,2,0.0,Arcos de la Frontera,," , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",82,80.0,2019-04-14,40000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,4.0,0,0,2004.0,no indicado,2 plantas,1,0,84118449,0,0.0,Arcos de la Frontera,"Calle Laureano de Toro Figueroa, 5"," Calle Laureano de Toro Figueroa, 5 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",284,80.0,2019-04-14,250000,0,4.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,2.0,0,0,2004.0,,1 planta,0,0,35074435,0,0.0,Bornos,"Calle Molino Zara, 20"," Calle Molino Zara, 20 , Bornos , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",350,80.0,2019-04-14,170000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de marzo,0,0,2.0,0,0,2004.0,en trámite,,0,0,84288391,10,0.0,Benaocaz,," , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",90,80.0,2019-04-14,80500,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,2004.0,,planta 2ª,0,0,84344061,2,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",75,60.0,2019-04-14,85000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,2004.0,en trámite,,0,0,84376121,10,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",78,70.0,2019-04-14,118000,0,4.0,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,0,0,1.0,0,0,2004.0,,,0,0,84485524,1,0.0,Zahara,"Calle Nueva, 33"," Calle Nueva, 33 , Zahara , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",98,80.0,2019-04-14,100000,0,4.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,2.0,0,0,2004.0,en trámite,,0,0,84560602,2,0.0,Villamartin,," , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",100,80.0,2019-04-14,285000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,2004.0,no indicado,1 planta,0,0,35117777,1,0.0,Villamartin,"Calle Sol, 9"," Calle Sol, 9 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",120,80.0,2019-04-14,45000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de marzo,0,0,1.0,0,0,2004.0,,planta 1ª,0,0,84589744,2,0.0,Ubrique,Distrito Alameda del Cura - Barriada Andalucia," , Distrito Alameda del Cura - Barriada Andalucia , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",90,80.0,2019-04-14,100000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,0,2.0,0,0,2004.0,,planta 1ª,0,0,84593884,5,0.0,Benaocaz,," , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",74,68.0,2019-04-14,91000,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,3.0,0,0,2004.0,en trámite,,0,0,84647047,10,0.0,Arcos de la Frontera,," , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",1000,80.0,2019-04-14,250000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,2004.0,,,0,0,32499735,2,0.0,Villamartin,Calle san sebastián," Calle san sebastián , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",80,80.0,2019-04-14,45250,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,2004.0,,,0,0,36729583,0,0.0,Bornos,Calle rodrigo de triana," Calle rodrigo de triana , Bornos , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",86,80.0,2019-04-14,40850,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,3.0,0,0,2004.0,,,0,0,36729604,0,0.0,Arcos de la Frontera,Calle colombia," Calle colombia , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",133,80.0,2019-04-14,51500,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,2.0,0,0,2004.0,inmueble exento,,1,1,84435509,10,0.0,El Gastor,"Urb. Polig 5, Parc 47"," Urb. Polig 5, Parc 47 , El Gastor , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",184,80.0,2019-04-14,120000,0,4.0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
