ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,2 plantas,0,0,1994323,1,,San esteban de Gormaz,"Avenida Valladolid, 49"," Avenida Valladolid, 49 , San esteban de Gormaz , Burgo de Osma, Soria ",,"Burgo de Osma, Soria",144,,2019-04-11,50000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,1,0,,no indicado,planta 1ª exterior,0,0,2086445,0,0,Navaleno,"Calle Numancia, 3"," Calle Numancia, 3 , Navaleno , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",70,,2019-04-11,50000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,,no indicado,2 plantas,1,1,2155515,1,,Almazan,Urb. EL CINTO," Calle Berlin, 3 , Urb. EL CINTO , Almazan , Almazán, Soria ","Calle Berlin, 3","Almazán, Soria",600,200,2019-04-11,210000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,2010,en trámite,planta 3ª exterior,0,1,27297615,8,1,Navaleno,Urb. Navaleno," Avenida de la Constitución, 76 , Urb. Navaleno , Navaleno , Pinares y Tierras Altas, Soria ","Avenida de la Constitución, 76","Pinares y Tierras Altas, Soria",102,90,2019-04-11,85000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,planta 3ª exterior,0,0,29458357,0,0,Soria,Distrito La Florida - San Pedro," Santo Ángel de la Guarda, 9 , Distrito La Florida - San Pedro , Soria , Área de Soria, Soria ","Santo Ángel de la Guarda, 9","Área de Soria, Soria",98,90,2019-04-11,90000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,,no indicado,planta 1ª exterior,0,0,31239336,0,1,Soria,Distrito Calaverón - Pajaritos," Calle venerable carabantes, 19 , Distrito Calaverón - Pajaritos , Soria , Área de Soria, Soria ","Calle venerable carabantes, 19","Área de Soria, Soria",89,83,2019-04-11,130000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,0,0,0.0,0,1,,no indicado,3 plantas,0,0,31456626,3,,Quintana Redonda,"Calle tras iglesia, 1"," Calle tras iglesia, 1 , Quintana Redonda , Área de Soria, Soria ",,"Área de Soria, Soria",400,150,2019-04-11,18000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,,no indicado,planta 3ª exterior,1,0,31910678,0,1,Soria,Distrito Zona Polideportivos Asperon - Mariano Vicen," Calle Venerable Carabantes, 1 , Distrito Zona Polideportivos Asperon - Mariano Vicen , Soria , Área de Soria, Soria ","Calle Venerable Carabantes, 1","Área de Soria, Soria",105,,2019-04-11,199000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,1,0,,inmueble exento,planta 1ª exterior,0,0,33274402,0,1,Almazan,"Calle comuneros castilla, 26"," Calle comuneros castilla, 26 , Almazan , Almazán, Soria ",,"Almazán, Soria",90,,2019-04-11,115000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,3.0,1,1,,inmueble exento,3 plantas,1,0,34183370,9,,Cabrejas del Pinar,"Calle las eras, 14"," Calle las eras, 14 , Cabrejas del Pinar , Pinares y Tierras Altas, Soria ",,"Pinares y Tierras Altas, Soria",260,,2019-04-11,125000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
