ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 5 de marzo,0,1,2.0,0,0,1977,en trámite,planta 2ª exterior,0,0,84541578,15,0,Zamora,Distrito Ensanche," Calle Arapiles , Distrito Ensanche , Zamora , Área de Zamora, Zamora ",Calle Arapiles,"Área de Zamora, Zamora",120,109,2019-04-11,500,0,4.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,1,2.0,0,0,,,planta 6ª exterior,1,0,84628794,15,1,Zamora,Distrito Hiniesta - Villapando," Calle de San Blas, 2 , Distrito Hiniesta - Villapando , Zamora , Área de Zamora, Zamora ","Calle de San Blas, 2","Área de Zamora, Zamora",90,,2019-04-11,500,1,3.0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,0,0,,,planta 1ª exterior,0,0,83173122,15,1,Benavente,"Avenida FEDERICO SILVA, 9"," Avenida FEDERICO SILVA, 9 , Benavente , Zamora ",,Zamora,90,,2019-04-11,350,0,3.0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 6 de abril,0,0,1.0,0,0,,en trámite,planta 4ª exterior,0,0,34088171,15,1,Zamora,Distrito Centro," Calle de santa clara, 33 , Distrito Centro , Zamora , Área de Zamora, Zamora ","Calle de santa clara, 33","Área de Zamora, Zamora",140,120,2019-04-11,650,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,2.0,0,0,,en trámite,planta 1ª exterior,0,0,81955067,15,1,Zamora,Distrito Ensanche," Calle de la Libertad, 14 , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","Calle de la Libertad, 14","Área de Zamora, Zamora",85,80,2019-04-11,575,1,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,1,2.0,0,0,,inmueble exento,planta 3ª exterior,0,0,84987619,15,1,Toro,"Calle Carlos de la Torre, 1"," Calle Carlos de la Torre, 1 , Toro , Alfoz de Toro, Zamora ",,"Alfoz de Toro, Zamora",90,,2019-04-11,350,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de abril,0,0,3.0,0,0,,en trámite,planta 3ª,1,0,83858745,15,1,Zamora,Distrito Centro," Calle Mariano Benlliure , Distrito Centro , Zamora , Área de Zamora, Zamora ",Calle Mariano Benlliure,"Área de Zamora, Zamora",180,172,2019-04-11,600,0,4.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,,no indicado,planta 2ª exterior,0,0,1929217,15,1,Benavente,"Avenida el Ferial, 55"," Avenida el Ferial, 55 , Benavente , Zamora ",,Zamora,55,50,2019-04-11,340,0,1.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,1,0,,,planta 6ª exterior,1,0,82259074,15,1,Zamora,Distrito Ensanche," Avenida del Cardenal Cisneros, 29 , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","Avenida del Cardenal Cisneros, 29","Área de Zamora, Zamora",120,105,2019-04-11,550,0,4.0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,2.0,0,0,,,planta 3ª,0,0,84569849,15,1,Zamora,Distrito Ensanche," Avenida de Víctor Gallego , Distrito Ensanche , Zamora , Área de Zamora, Zamora ",Avenida de Víctor Gallego,"Área de Zamora, Zamora",210,186,2019-04-11,710,0,5.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,2.0,0,0,,en trámite,planta 5ª,0,0,84770143,15,1,Zamora,Distrito Ensanche," Avenida de las Tres Cruces , Distrito Ensanche , Zamora , Área de Zamora, Zamora ",Avenida de las Tres Cruces,"Área de Zamora, Zamora",100,90,2019-04-11,460,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,2.0,1,0,2008,no indicado,2 plantas,0,1,39024841,22,,Trefacio,"za-114, 6"," za-114, 6 , Trefacio , Sanabria, Zamora ",,"Sanabria, Zamora",207,68,2019-04-11,400,0,3.0,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,0,1,1.0,1,0,,no indicado,planta 1ª exterior,0,0,84485578,15,0,Moraleja del Vino,"Calle Granados, 4"," Calle Granados, 4 , Moraleja del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",92,82,2019-04-11,350,0,3.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,,planta 2ª exterior,1,0,33522675,15,1,Benavente,"pinar, 18"," pinar, 18 , Benavente , Zamora ",,Zamora,90,,2019-04-11,360,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,1,0,,,planta 2ª exterior,0,0,84484502,15,1,Benavente,"Calle de los Herreros, Benavente, 21"," Calle de los Herreros, Benavente, 21 , Benavente , Zamora ",,Zamora,74,,2019-04-11,330,0,1.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,1.0,0,0,,en trámite,planta 7ª exterior,0,0,39498462,15,1,Benavente,Avenida Maragatos," Avenida Maragatos , Benavente , Zamora ",,Zamora,85,78,2019-04-11,280,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,,en trámite,planta 1ª exterior,1,0,84648899,15,1,Benavente,"BAÑEZA, 3"," BAÑEZA, 3 , Benavente , Zamora ",,Zamora,70,65,2019-04-11,350,0,2.0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de febrero,0,0,1.0,1,0,,en trámite,planta 6ª exterior,0,0,82167795,15,1,Zamora,Distrito Pantoja - Vista Alegre," Avenida del Príncipe de Asturias, 49 , Distrito Pantoja - Vista Alegre , Zamora , Área de Zamora, Zamora ","Avenida del Príncipe de Asturias, 49","Área de Zamora, Zamora",40,39,2019-04-11,375,0,1.0,0,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,1,0,,,planta 4ª exterior,1,1,30255108,15,1,Zamora,Distrito La Candelaria," Carretera de la Aldehuela, 7 , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ","Carretera de la Aldehuela, 7","Área de Zamora, Zamora",100,95,2019-04-11,565,0,3.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 28 de enero,0,0,2.0,0,0,,inmueble exento,planta 5ª exterior,1,0,34448084,18,1,Benavente,"Plaza virgen de la vega, 1"," Plaza virgen de la vega, 1 , Benavente , Zamora ",,Zamora,180,150,2019-04-11,450,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,1,2.0,1,0,,en trámite,planta 3ª exterior,1,1,33462941,15,0,Zamora,Distrito La Candelaria," Avenida del cardenal cisneros, 9 , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ","Avenida del cardenal cisneros, 9","Área de Zamora, Zamora",110,90,2019-04-11,520,0,3.0,1,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 7 de marzo,1,1,1.0,0,0,,,planta 1ª interior,0,0,82241558,20,0,Zamora,Distrito La Lana," Calle Sotelo, 2 , Distrito La Lana , Zamora , Área de Zamora, Zamora ","Calle Sotelo, 2","Área de Zamora, Zamora",90,70,2019-04-11,460,0,1.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,0,0,,,planta 4ª exterior,1,0,84908446,18,1,Benavente,"Calle CERVANTES, 27"," Calle CERVANTES, 27 , Benavente , Zamora ",,Zamora,75,,2019-04-11,350,0,2.0,1,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,1.0,0,0,,en trámite,planta 2ª exterior,0,0,84979780,15,1,Zamora,Distrito La Candelaria," Calle de Alonso de Tejada, 9 , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ","Calle de Alonso de Tejada, 9","Área de Zamora, Zamora",50,,2019-04-11,450,0,2.0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,1,0,,en trámite,1 planta,0,0,37904764,19,,Robleda-Cervantes,"lagarejos, 1"," lagarejos, 1 , Robleda-Cervantes , Sanabria, Zamora ",,"Sanabria, Zamora",40,,2019-04-11,250,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,0,0,1.0,0,0,,inmueble exento,2 plantas,0,1,37059543,16,,San Justo,"Calle Torre, 2"," Calle Torre, 2 , San Justo , Sanabria, Zamora ",,"Sanabria, Zamora",50,80,2019-04-11,1000,0,1.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,1,0,,inmueble exento,planta 1ª exterior,0,0,36846748,15,0,San Pedro de Ceque,"Plaza España, 13"," Plaza España, 13 , San Pedro de Ceque , Benavente, Zamora ",,"Benavente, Zamora",70,65,2019-04-11,220,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,1,0,1966,en trámite,planta 3ª interior,0,0,84619245,15,1,Zamora,Distrito La Candelaria," Calle El Cid , Distrito La Candelaria , Zamora , Área de Zamora, Zamora ",Calle El Cid,"Área de Zamora, Zamora",75,63,2019-04-11,360,0,2.0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,1,0,,no indicado,2 plantas,1,1,84987805,22,,Trefacio,"Diseminado Trefacio, 17"," Diseminado Trefacio, 17 , Trefacio , Sanabria, Zamora ",,"Sanabria, Zamora",300,75,2019-04-11,450,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,2.0,1,0,1991,en trámite,planta 5ª exterior,1,0,84547350,18,1,Zamora,Distrito Ensanche," cardenal mella, 16 , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","cardenal mella, 16","Área de Zamora, Zamora",105,78,2019-04-11,550,0,3.0,0,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,en trámite,,1,1,84966876,17,,Monfarracinos,Camino de los Pozuelos," Camino de los Pozuelos , Monfarracinos , Área de Zamora, Zamora ",,"Área de Zamora, Zamora",20,130,2019-04-11,500,0,3.0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,1,0,,,3 plantas,0,0,82077947,17,,Moraleja del Vino,"Plaza cruz, 2"," Plaza cruz, 2 , Moraleja del Vino , Tierra del Vino - La Guareña, Zamora ",,"Tierra del Vino - La Guareña, Zamora",202,175,2019-04-11,525,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,1,2.0,0,0,,en trámite,planta 2ª exterior,1,0,82649107,15,1,Zamora,Distrito Ensanche," Calle Cardenal Mella, 10 , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","Calle Cardenal Mella, 10","Área de Zamora, Zamora",80,75,2019-04-11,440,1,2.0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,1,3.0,1,0,2005,,planta 3ª exterior,1,0,84763710,20,1,Zamora,Distrito Casco Antiguo," Mariano Benlliure , Distrito Casco Antiguo , Zamora , Área de Zamora, Zamora ",Mariano Benlliure,"Área de Zamora, Zamora",180,160,2019-04-11,600,1,4.0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,1,0,,en trámite,planta 3ª,0,0,84948489,15,1,Zamora,Distrito Centro," Calle de Santa Clara , Distrito Centro , Zamora , Área de Zamora, Zamora ",Calle de Santa Clara,"Área de Zamora, Zamora",66,60,2019-04-11,420,0,1.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,1.0,0,0,1994,en trámite,planta 5ª exterior,0,0,83229122,18,1,Benavente,"Avenida Luis Morán, Benavente, 4"," Avenida Luis Morán, Benavente, 4 , Benavente , Zamora ",,Zamora,76,64,2019-04-11,310,1,2.0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,3.0,1,0,,,2 plantas,1,1,28737701,17,,Roales,Urb. CERRO DE LA PLATA," Calle Zamora, 86 , Urb. CERRO DE LA PLATA , Roales , Área de Zamora, Zamora ","Calle Zamora, 86","Área de Zamora, Zamora",150,215,2019-04-11,595,0,5.0,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,1,0,,en trámite,planta 5ª exterior,1,0,84870242,18,1,Zamora,Distrito Ensanche," Cardenal Mella , Distrito Ensanche , Zamora , Área de Zamora, Zamora ",Cardenal Mella,"Área de Zamora, Zamora",80,75,2019-04-11,550,0,3.0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,1,2.0,1,0,1970,en trámite,planta 2ª exterior,0,0,84977191,15,1,Zamora,Distrito Ensanche," Avenida Cardenal Cisneros, 21 , Distrito Ensanche , Zamora , Área de Zamora, Zamora ","Avenida Cardenal Cisneros, 21","Área de Zamora, Zamora",130,113,2019-04-11,570,1,4.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,1,1.0,0,0,1965,,planta 4ª exterior,0,0,29672915,15,0,Zamora,Distrito San Lázaro," , Distrito San Lázaro , Zamora , Área de Zamora, Zamora ",,"Área de Zamora, Zamora",80,60,2019-04-11,320,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,,,bajo,1,0,84998048,15,1,Zamora,Distrito La Lana," Calle Florian Docampo , Distrito La Lana , Zamora , Área de Zamora, Zamora ",Calle Florian Docampo,"Área de Zamora, Zamora",45,40,2019-04-11,390,0,1.0,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,1,0,,en trámite,planta 3ª exterior,1,0,30803696,15,1,Benavente,"Avenida federico silva, 45"," Avenida federico silva, 45 , Benavente , Zamora ",,Zamora,75,73,2019-04-11,360,0,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
