price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date
269900,3.0,3.0,1,81927956,87,,Pinto,"Zona sur, Madrid",
158000,1.0,3.0,0,84249243,90,75,Pinto,"Zona sur, Madrid",1970
180000,2.0,3.0,0,84921217,93,78,Pinto,"Zona sur, Madrid",
164000,2.0,2.0,0,84923374,88,73,Pinto,"Zona sur, Madrid",
190000,2.0,3.0,0,84928816,116,100,Pinto,"Zona sur, Madrid",
450000,2.0,4.0,1,36544005,250,250,Pinto,"Zona sur, Madrid",
499000,4.0,4.0,1,81567033,176,,Pinto,"Zona sur, Madrid",
216900,2.0,4.0,3,82653726,142,,Pinto,"Zona sur, Madrid",1994
850000,3.0,5.0,4,84116445,600,450,Pinto,"Zona sur, Madrid",1986
399900,3.0,4.0,6,84402277,265,,Pinto,"Zona sur, Madrid",2000
255000,3.0,3.0,3,84545093,100,,Pinto,"Zona sur, Madrid",
189000,2.0,2.0,0,84590089,82,,Pinto,"Zona sur, Madrid",2003
95550,1.0,2.0,0,84674219,57,47,Pinto,"Zona sur, Madrid",1961
125000,1.0,1.0,0,82082824,56,,Pinto,"Zona sur, Madrid",
557000,4.0,6.0,1,84578010,200,300,Pinto,"Zona sur, Madrid",
272100,2.0,3.0,0,84823620,105,86,Pinto,"Zona sur, Madrid",2009
198000,2.0,3.0,0,84164118,100,,Pinto,"Zona sur, Madrid",
189000,2.0,2.0,0,1857109,83,,Pinto,"Zona sur, Madrid",
725000,3.0,3.0,4,38899707,404,,Pinto,"Zona sur, Madrid",
374900,4.0,4.0,1,82243710,197,242,Pinto,"Zona sur, Madrid",
180000,1.0,2.0,0,82644480,73,65,Pinto,"Zona sur, Madrid",
168000,1.0,2.0,0,83278481,80,76,Pinto,"Zona sur, Madrid",1995
210000,2.0,4.0,3,83724692,96,78,Pinto,"Zona sur, Madrid",
399900,3.0,4.0,2,84350603,265,,Pinto,"Zona sur, Madrid",2000
199000,2.0,4.0,3,83004587,122,,Pinto,"Zona sur, Madrid",2003
335000,2.0,3.0,0,83611285,108,,Pinto,"Zona sur, Madrid",
349900,3.0,3.0,1,84666729,224,,Pinto,"Zona sur, Madrid",
169900,2.0,3.0,0,81295736,86,80,Pinto,"Zona sur, Madrid",1999
232000,2.0,2.0,0,83254326,101,88,Pinto,"Zona sur, Madrid",2008
132000,1.0,1.0,0,83970250,53,49,Pinto,"Zona sur, Madrid",2009
345000,2.0,4.0,0,84137917,148,,Pinto,"Zona sur, Madrid",
240000,1.0,2.0,5,84196284,85,79,Pinto,"Zona sur, Madrid",2008
221900,2.0,3.0,0,84281855,100,,Pinto,"Zona sur, Madrid",
620000,3.0,6.0,2,84313248,185,310,Pinto,"Zona sur, Madrid",2006
99900,1.0,1.0,0,84958183,42,,Pinto,"Zona sur, Madrid",1994
104000,1.0,3.0,0,84958881,80,69,Pinto,"Zona sur, Madrid",1967
115000,1.0,3.0,0,84997177,75,64,Pinto,"Zona sur, Madrid",
260000,1.0,4.0,1,34971851,265,,Pinto,"Zona sur, Madrid",
190000,2.0,4.0,3,83910146,101,90,Pinto,"Zona sur, Madrid",2003
499500,4.0,5.0,1,84742371,347,,Pinto,"Zona sur, Madrid",2005
518000,3.0,4.0,1,84819749,234,,Pinto,"Zona sur, Madrid",2000
158500,2.0,3.0,0,84907485,102,,Pinto,"Zona sur, Madrid",
750000,4.0,5.0,2,39999346,450,,Pinto,"Zona sur, Madrid",1985
290200,2.0,3.0,0,82141247,110,,Pinto,"Zona sur, Madrid",2000
205000,2.0,2.0,5,82991049,95,,Pinto,"Zona sur, Madrid",2011
506000,4.0,5.0,6,84580545,346,,Pinto,"Zona sur, Madrid",2005
219000,2.0,3.0,0,84686764,94,76,Pinto,"Zona sur, Madrid",2011
260000,2.0,4.0,0,82063499,133,,Pinto,"Zona sur, Madrid",2004
470000,4.0,6.0,1,83705904,305,,Pinto,"Zona sur, Madrid",2019
208000,2.0,2.0,0,40444822,95,82,Pinto,"Zona sur, Madrid",2005
398000,3.0,4.0,6,84583227,318,265,Pinto,"Zona sur, Madrid",
260000,2.0,3.0,0,83924369,114,,Pinto,"Zona sur, Madrid",
260000,2.0,3.0,0,84188545,114,,Pinto,"Zona sur, Madrid",
324000,3.0,4.0,0,84832920,145,,Pinto,"Zona sur, Madrid",
364000,3.0,4.0,0,84832885,157,,Pinto,"Zona sur, Madrid",
378000,2.0,3.0,5,84832882,123,,Pinto,"Zona sur, Madrid",
179900,2.0,2.0,0,84911689,105,77,Pinto,"Zona sur, Madrid",1997
268000,2.0,3.0,0,84949619,98,,Pinto,"Zona sur, Madrid",2005
260000,2.0,3.0,0,83920629,156,98,Pinto,"Zona sur, Madrid",2003
390000,3.0,5.0,1,84525856,60,270,Pinto,"Zona sur, Madrid",
129000,1.0,3.0,0,83455626,84,,Pinto,"Zona sur, Madrid",1976
166000,1.0,3.0,0,84695661,85,,Pinto,"Zona sur, Madrid",
425000,3.0,5.0,1,38746821,350,300,Pinto,"Zona sur, Madrid",1995
565000,4.0,6.0,1,84643796,357,,Pinto,"Zona sur, Madrid",
