ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 31 de enero,0,1,2.0,0,0,1963.0,en trámite,planta 3ª exterior,0,0,83171945,3,0.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",84,87.0,2019-03-29,149500,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 11 de marzo,0,1,2.0,0,0,1978.0,en trámite,planta 5ª exterior,0,0,84384590,3,1.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",90,80.0,2019-03-29,198000,1,3.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de enero,0,0,1.0,0,0,1993.0,,planta 4ª exterior,0,0,30352591,3,0.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",82,65.0,2019-03-29,70000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,0,1,1.0,1,0,1993.0,no indicado,planta 4ª exterior,0,0,83458493,3,1.0,Amurrio,"Calle Aiala, 1"," Calle Aiala, 1 , Amurrio , Ayala, Álava ",,"Ayala, Álava",90,80.0,2019-03-29,150000,1,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,0,1,1.0,1,0,1993.0,,planta 5ª exterior,0,1,34198077,3,0.0,Okondo,"irabien entitatea, 13"," irabien entitatea, 13 , Okondo , Ayala, Álava ",,"Ayala, Álava",90,75.0,2019-03-29,160000,0,3.0,1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,2.0,0,0,1990.0,,bajo exterior,0,0,38153358,3,0.0,Llodio,GOIENURI," GOIENURI , Llodio , Ayala, Álava ",,"Ayala, Álava",70,61.0,2019-03-29,150000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,1993.0,,bajo exterior,0,0,38572514,3,0.0,Llodio,RUPERTO URKIJO," RUPERTO URKIJO , Llodio , Ayala, Álava ",,"Ayala, Álava",50,48.0,2019-03-29,88000,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de febrero,0,0,2.0,0,0,2004.0,,bajo exterior,1,1,39328698,3,1.0,Ayala,PADURA," PADURA , Ayala , Álava ",,Álava,100,92.0,2019-03-29,185000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 25 de julio,0,0,1.0,0,0,1993.0,,planta 4ª exterior,0,0,40482303,3,0.0,Llodio,Carretera VITORIO," Carretera VITORIO , Llodio , Ayala, Álava ",,"Ayala, Álava",75,87.0,2019-03-29,75000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de diciembre,0,1,1.0,0,0,1993.0,,planta 5ª exterior,0,0,83588092,3,1.0,Llodio,"Ruperto Urquijo Kalea, Llodio"," Ruperto Urquijo Kalea, Llodio , Llodio , Ayala, Álava ",,"Ayala, Álava",77,64.0,2019-03-29,150000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de enero,0,0,2.0,1,0,1993.0,,planta 5ª exterior,1,0,83845253,3,1.0,Llodio,"Virgen del Carmen Kalea, Llodio"," Virgen del Carmen Kalea, Llodio , Llodio , Ayala, Álava ",,"Ayala, Álava",105,98.0,2019-03-29,280000,0,3.0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de febrero,0,1,1.0,0,0,1993.0,,planta 5ª exterior,1,0,84156661,3,1.0,Llodio,IBAIZABAL," IBAIZABAL , Llodio , Ayala, Álava ",,"Ayala, Álava",97,74.0,2019-03-29,195000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de febrero,0,0,1.0,0,0,1993.0,,planta 3ª exterior,0,0,84217128,3,1.0,Llodio,PATRICIA BILBAO," PATRICIA BILBAO , Llodio , Ayala, Álava ",,"Ayala, Álava",61,87.0,2019-03-29,125000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,1993.0,en trámite,planta 3ª exterior,0,0,31051190,3,0.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",124,99.0,2019-03-29,130000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,1993.0,en trámite,planta 5ª exterior,0,0,32236327,3,0.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",92,74.0,2019-03-29,65000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de diciembre,0,0,2.0,0,0,1993.0,en trámite,planta 1ª exterior,0,0,32254154,3,0.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",114,98.0,2019-03-29,190000,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,1993.0,en trámite,planta 4ª exterior,0,0,32614078,3,0.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",88,70.0,2019-03-29,120000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,0,2.0,0,0,1993.0,en trámite,planta 2ª exterior,1,0,34660836,9,1.0,Ayala,barrio otazu," barrio otazu , Ayala , Álava ",,Álava,80,87.0,2019-03-29,175000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,2.0,0,0,1993.0,en trámite,planta 1ª exterior,0,0,81339856,9,0.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",120,106.0,2019-03-29,295000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,2.0,0,0,2004.0,en trámite,planta 3ª exterior,0,0,81339860,3,1.0,Ayala,," , Ayala , Álava ",,Álava,155,135.0,2019-03-29,290000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,1993.0,en trámite,planta 2ª,0,1,81339863,3,0.0,Artziniega,," , Artziniega , Ayala, Álava ",,"Ayala, Álava",80,60.0,2019-03-29,132000,0,2.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,1993.0,en trámite,planta 4ª,0,0,81339864,3,0.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",85,68.0,2019-03-29,165000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de octubre,0,0,1.0,0,0,2008.0,,planta 4ª exterior,1,0,82612246,3,1.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",84,70.0,2019-03-29,132500,1,2.0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de diciembre,0,1,2.0,0,0,1993.0,en trámite,planta 1ª exterior,0,0,83590908,3,0.0,Okondo,villachica," villachica , Okondo , Ayala, Álava ",,"Ayala, Álava",95,94.0,2019-03-29,96000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,1.0,1,0,1993.0,,planta 5ª exterior,0,1,30573446,3,0.0,Okondo,"Irabien, 13"," Irabien, 13 , Okondo , Ayala, Álava ",,"Ayala, Álava",100,85.0,2019-03-29,160000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 28 de diciembre,0,0,3.0,0,0,1993.0,no indicado,3 plantas,1,1,1669814,0,1.0,Ayala,"Calle Barrio Inorza, 49"," Calle Barrio Inorza, 49 , Ayala , Álava ",,Álava,1442,87.0,2019-03-29,385000,0,5.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de julio,0,0,3.0,0,0,2008.0,,,1,1,81397270,5,1.0,Ayala,," , Ayala , Álava ",,Álava,212,174.0,2019-03-29,350000,0,4.0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de febrero,0,0,2.0,0,0,2007.0,en trámite,planta 2ª exterior,1,0,84074678,3,1.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",100,80.0,2019-03-29,159000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 24 de marzo,0,0,2.0,1,0,1993.0,en trámite,planta 2ª exterior,0,1,37875465,3,1.0,Artziniega,"Calle eguzkimendi, 2"," Calle eguzkimendi, 2 , Artziniega , Ayala, Álava ",,"Ayala, Álava",90,87.0,2019-03-29,120000,0,3.0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 21 de agosto,0,0,3.0,1,0,1993.0,en trámite,2 plantas,1,0,33155085,5,1.0,Artziniega,," , Artziniega , Ayala, Álava ",,"Ayala, Álava",232,140.0,2019-03-29,275000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 17 de enero,0,0,2.0,0,0,1993.0,en trámite,planta 1ª exterior,1,0,83892907,3,1.0,Artziniega,"el palacio, 3"," el palacio, 3 , Artziniega , Ayala, Álava ",,"Ayala, Álava",112,97.0,2019-03-29,195000,0,3.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de enero,0,0,3.0,1,0,1993.0,no indicado,4 plantas,0,1,39541960,5,1.0,Okondo,"San Roman Entitatea, 27"," San Roman Entitatea, 27 , Okondo , Ayala, Álava ",,"Ayala, Álava",280,87.0,2019-03-29,290000,0,5.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de noviembre,0,0,1.0,0,0,1800.0,no indicado,3 plantas,0,0,82717931,7,1.0,Ayala,"Kexaa Entitatea, 24"," Kexaa Entitatea, 24 , Ayala , Álava ",,Álava,70400,87.0,2019-03-29,300000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de octubre,0,0,3.0,0,0,1993.0,no indicado,2 plantas,1,1,2094823,0,1.0,Ayala,"Izoria, 64"," Izoria, 64 , Ayala , Álava ",,Álava,950,200.0,2019-03-29,390000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,3.0,0,0,1993.0,en trámite,,0,1,29349941,6,1.0,Amurrio,," , Amurrio , Ayala, Álava ",,"Ayala, Álava",206,172.0,2019-03-29,280000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,3.0,0,0,1993.0,en trámite,,0,0,29596631,6,1.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",180,150.0,2019-03-29,330000,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,1993.0,en trámite,planta 2ª exterior,0,0,31081510,3,0.0,Okondo,," , Okondo , Ayala, Álava ",,"Ayala, Álava",96,78.0,2019-03-29,112000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 18 de febrero,0,0,1.0,0,0,1993.0,en trámite,planta 2ª exterior,0,0,31573192,3,0.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",62,50.0,2019-03-29,73000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,1993.0,,bajo exterior,1,0,31777128,3,0.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",80,70.0,2019-03-29,120000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de junio,0,0,2.0,0,0,2005.0,en trámite,planta 2ª exterior,0,1,511814,9,1.0,Ayala,," , Ayala , Álava ",,Álava,77,87.0,2019-03-29,176000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,1993.0,en trámite,planta 4ª exterior,0,0,32680710,3,0.0,Artziniega,," , Artziniega , Ayala, Álava ",,"Ayala, Álava",83,67.0,2019-03-29,155000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de enero,0,0,3.0,1,0,1993.0,,2 plantas,1,0,33087324,5,1.0,Artziniega,Urb. ANDRA MARI," gernika hiribidea, 22 , Urb. ANDRA MARI , Artziniega , Ayala, Álava ","gernika hiribidea, 22","Ayala, Álava",232,87.0,2019-03-29,270000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,1,0,1993.0,inmueble exento,planta 4ª exterior,0,0,34047701,3,1.0,Llodio,Calle pio xii s/n," Calle pio xii s/n , Llodio , Ayala, Álava ",,"Ayala, Álava",90,74.0,2019-03-29,295000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,1993.0,en trámite,planta 5ª,0,0,34796847,3,0.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",62,47.0,2019-03-29,98000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 13 de diciembre,0,0,1.0,0,0,1993.0,en trámite,planta 5ª,0,0,36820388,3,1.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",73,61.0,2019-03-29,150000,0,2.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,2.0,0,0,1993.0,,planta 5ª exterior,0,0,36822673,3,1.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",107,86.0,2019-03-29,197000,0,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,2.0,0,0,1993.0,en trámite,planta 2ª,1,0,37419171,3,1.0,Ayala,," , Ayala , Álava ",,Álava,110,90.0,2019-03-29,199000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de julio,0,0,2.0,0,0,2007.0,,planta 1ª exterior,1,0,39424503,3,1.0,Ayala,," , Ayala , Álava ",,Álava,90,84.0,2019-03-29,185000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de enero,0,0,2.0,0,0,2007.0,,planta 2ª exterior,1,0,39425087,9,1.0,Ayala,," , Ayala , Álava ",,Álava,75,70.0,2019-03-29,155000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,1993.0,,planta 6ª exterior,0,0,81339875,3,0.0,Artziniega,," , Artziniega , Ayala, Álava ",,"Ayala, Álava",100,82.0,2019-03-29,109500,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,2.0,0,0,1993.0,,,1,0,81339890,6,1.0,Artziniega,," , Artziniega , Ayala, Álava ",,"Ayala, Álava",255,247.0,2019-03-29,380000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,2.0,0,0,1993.0,en trámite,planta 1ª exterior,0,0,81366247,9,0.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",124,110.0,2019-03-29,260000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,2.0,0,0,1993.0,,planta 1ª exterior,0,0,81366251,9,0.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",120,107.0,2019-03-29,265000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 31 de enero,0,0,2.0,1,0,2001.0,,planta 2ª exterior,1,0,81865308,3,1.0,Amurrio,," , Amurrio , Ayala, Álava ",,"Ayala, Álava",90,74.0,2019-03-29,198000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,1,2.0,1,0,2007.0,,planta 1ª exterior,1,0,81873756,3,1.0,Amurrio,," , Amurrio , Ayala, Álava ",,"Ayala, Álava",112,96.0,2019-03-29,288000,1,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de febrero,0,1,1.0,1,0,1993.0,en trámite,planta 3ª exterior,0,0,81916232,3,0.0,Artziniega,"Garai Hiribidea, 4"," Garai Hiribidea, 4 , Artziniega , Ayala, Álava ",,"Ayala, Álava",78,71.0,2019-03-29,75000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 7 de febrero,0,0,3.0,0,0,1993.0,,,0,0,81962358,14,1.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",480,450.0,2019-03-29,535000,0,5.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,1,2.0,0,0,2008.0,,planta 1ª exterior,1,0,82359210,3,1.0,Ayala,Urb. Done Bikendi," Barrio la Iglesia, 5 , Urb. Done Bikendi , Ayala , Álava ","Barrio la Iglesia, 5",Álava,85,80.0,2019-03-29,184300,1,2.0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de marzo,0,1,1.0,0,0,1973.0,en trámite,planta 6ª exterior,0,0,82503353,3,1.0,Llodio,"Calle Nerbion, 34"," Calle Nerbion, 34 , Llodio , Ayala, Álava ",,"Ayala, Álava",102,83.0,2019-03-29,260000,1,4.0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de octubre,0,0,2.0,0,0,1993.0,,,0,1,82803340,0,1.0,Ayala,," , Ayala , Álava ",,Álava,2537,248.0,2019-03-29,450000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,2.0,1,0,2007.0,,planta 1ª exterior,1,1,83601231,3,1.0,Ayala,"Calle Otazu, 3 B"," Calle Otazu, 3 B , Ayala , Álava ",,Álava,96,84.0,2019-03-29,170000,1,3.0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,0,0,2.0,0,0,1993.0,en trámite,planta 1ª exterior,0,0,83821259,3,1.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",142,118.0,2019-03-29,250000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,0,1.0,0,0,1993.0,,planta 5ª exterior,0,0,84323199,3,0.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",90,75.0,2019-03-29,180000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,0,0,2.0,0,0,1993.0,en trámite,,1,0,84345393,14,1.0,Amurrio,," , Amurrio , Ayala, Álava ",,"Ayala, Álava",437,350.0,2019-03-29,180000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,1968.0,en trámite,planta 2ª,0,0,84403870,3,1.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",86,70.0,2019-03-29,140000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 15 de marzo,0,0,1.0,0,0,1993.0,,planta 3ª,0,0,84428186,3,1.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",67,61.0,2019-03-29,175000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 28 de febrero,0,1,1.0,0,0,1993.0,,planta 2ª exterior,1,0,84485383,3,1.0,Ayala,Urb. PADURA," PADURA , Urb. PADURA , Ayala , Álava ",PADURA,Álava,109,99.0,2019-03-29,170000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,0,0,2.0,1,0,1993.0,,planta 5ª exterior,0,0,38938429,3,1.0,Llodio,"Lugar Urbanizacion Carlos Larrea, 7"," Lugar Urbanizacion Carlos Larrea, 7 , Llodio , Ayala, Álava ",,"Ayala, Álava",101,90.0,2019-03-29,245000,0,3.0,1,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de abril,0,1,3.0,0,0,1993.0,en trámite,,0,1,40152466,0,1.0,Artziniega,," , Artziniega , Ayala, Álava ",,"Ayala, Álava",2100,87.0,2019-03-29,499000,0,4.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de marzo,0,0,2.0,0,0,1993.0,no indicado,planta 1ª exterior,1,1,1765461,9,0.0,Ayala,"Calle Sojo, 4"," Calle Sojo, 4 , Ayala , Álava ",,Álava,112,87.0,2019-03-29,222374,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de enero,0,0,3.0,1,0,1993.0,,3 plantas,1,0,25816591,5,1.0,Llodio,"urbanización Aldaiko, 24"," urbanización Aldaiko, 24 , Llodio , Ayala, Álava ",,"Ayala, Álava",200,180.0,2019-03-29,270000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 13 de febrero,1,1,4.0,1,0,1993.0,,3 plantas,1,1,32035760,5,1.0,Ayala,"zubito auzoa, 14"," zubito auzoa, 14 , Ayala , Álava ",,Álava,220,87.0,2019-03-29,270000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,0,0,1993.0,en trámite,bajo exterior,0,0,38290781,10,0.0,Llodio,"Calle Vitoria, 9"," Calle Vitoria, 9 , Llodio , Ayala, Álava ",,"Ayala, Álava",55,87.0,2019-03-29,85000,0,0.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
