price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage
220000,2.0,4.0,0,84364240,130,115,Azpeitia,"Urola Kosta, Guipúzcoa",1967,0
135000,1.0,3.0,0,84587023,85,77,Azpeitia,"Urola Kosta, Guipúzcoa",1968,0
110000,1.0,3.0,0,30099043,75,72,Orio,"Urola Kosta, Guipúzcoa",,0
700000,4.0,4.0,1,39300336,180,,Azpeitia,"Urola Kosta, Guipúzcoa",,1
96000,1.0,4.0,3,81842477,100,153,Zumaia,"Urola Kosta, Guipúzcoa",,1
145000,1.0,3.0,0,37279985,90,,Zestoa,"Urola Kosta, Guipúzcoa",,0
130000,2.0,2.0,0,35066484,73,,Azpeitia,"Urola Kosta, Guipúzcoa",2003,0
159000,2.0,2.0,0,1747608,87,79,Zestoa,"Urola Kosta, Guipúzcoa",,1
185000,2.0,3.0,0,438707,130,85,Zestoa,"Urola Kosta, Guipúzcoa",,0
435000,3.0,4.0,3,1905511,305,265,Azkoitia,"Urola Kosta, Guipúzcoa",,1
200000,1.0,3.0,0,25196078,99,,Azkoitia,"Urola Kosta, Guipúzcoa",,0
115000,1.0,2.0,0,30367290,65,55,Azpeitia,"Urola Kosta, Guipúzcoa",,0
150000,1.0,3.0,0,33043334,80,78,Azkoitia,"Urola Kosta, Guipúzcoa",,0
255000,2.0,2.0,0,28066122,90,,Orio,"Urola Kosta, Guipúzcoa",,0
175000,2.0,2.0,6,81405473,75,74,Azkoitia,"Urola Kosta, Guipúzcoa",,0
165000,1.0,3.0,0,82091080,89,,Azkoitia,"Urola Kosta, Guipúzcoa",,0
425000,2.0,3.0,0,82490731,120,,Getaria,"Urola Kosta, Guipúzcoa",,0
159000,2.0,3.0,0,82572416,95,,Zestoa,"Urola Kosta, Guipúzcoa",,0
50000,1.0,2.0,0,83616065,58,53,Azkoitia,"Urola Kosta, Guipúzcoa",1900,0
690000,2.0,4.0,6,84641343,170,169,Zarautz,"Urola Kosta, Guipúzcoa",,1
230000,2.0,3.0,3,31966685,190,,Beizama,"Urola Kosta, Guipúzcoa",,1
850000,4.0,4.0,1,36562035,550,380,Orio,"Urola Kosta, Guipúzcoa",,1
225000,2.0,2.0,0,39761782,85,76,Zestoa,"Urola Kosta, Guipúzcoa",2016,1
180000,2.0,2.0,0,81217394,82,,Azkoitia,"Urola Kosta, Guipúzcoa",,0
330000,2.0,2.0,0,82021971,70,67,Orio,"Urola Kosta, Guipúzcoa",,1
215000,1.0,2.0,0,82491971,55,51,Zumaia,"Urola Kosta, Guipúzcoa",,1
405000,2.0,2.0,0,83631362,93,92,Zarautz,"Urola Kosta, Guipúzcoa",,1
275000,2.0,3.0,0,83634217,75,71,Zumaia,"Urola Kosta, Guipúzcoa",,0
255000,2.0,2.0,0,84349563,95,90,Orio,"Urola Kosta, Guipúzcoa",,0
255000,2.0,2.0,0,37058395,60,,Azkoitia,"Urola Kosta, Guipúzcoa",,0
220000,2.0,3.0,0,1981492,110,98,Zestoa,"Urola Kosta, Guipúzcoa",,1
875000,5.0,3.0,4,82589539,230,218,Orio,"Urola Kosta, Guipúzcoa",2009,0
270000,1.0,3.0,0,1835869,87,,Azpeitia,"Urola Kosta, Guipúzcoa",,0
