price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage
1600,2.0,4.0,16,84178384,120,115,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
900,1.0,2.0,16,84243716,66,65,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
700,1.0,2.0,16,84480951,60,,Irun,"Bajo Bidasoa, Guipúzcoa",,0
850,1.0,1.0,16,84508577,45,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
1800,3.0,4.0,16,84560315,163,160,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
950,2.0,3.0,16,84741027,93,90,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
800,2.0,3.0,16,32946036,90,68,Renteria / Errenteria,"Donostialdea, Guipúzcoa",,0
850,1.0,1.0,16,34292263,40,38,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
980,1.0,2.0,16,1876967,50,45,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
1400,2.0,3.0,16,83842052,115,110,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1350,1.0,1.0,16,83844679,60,59,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,2.0,16,29375457,85,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,1.0,3.0,16,84148635,85,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
3000,3.0,4.0,16,84164612,170,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
2200,2.0,2.0,16,84294266,100,98,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
825,1.0,3.0,16,84305397,63,53,Hondarribia,"Bajo Bidasoa, Guipúzcoa",,0
790,1.0,0.0,20,84352177,55,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1000,2.0,3.0,16,30957659,90,85,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
580,1.0,3.0,16,84674568,85,,Mendaro,"Bajo Deba, Guipúzcoa",,0
600,1.0,3.0,16,84430550,86,,Anoeta,"Tolosaldea, Guipúzcoa",,0
1800,1.0,2.0,16,34784537,48,42,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
550,1.0,3.0,16,33668247,70,,Legazpia,"Goierri, Guipúzcoa",,1
850,1.0,1.0,16,84706961,45,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
800,1.0,2.0,16,83965875,75,65,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
850,1.0,3.0,16,84457662,70,60,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1929,0
800,2.0,3.0,16,84631964,91,90,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
800,1.0,2.0,16,84647462,50,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
850,1.0,1.0,16,84764712,46,36,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1957,0
1550,2.0,3.0,16,84385687,100,99,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
800,2.0,3.0,16,84182204,80,,Irun,"Bajo Bidasoa, Guipúzcoa",1983,0
700,2.0,3.0,16,84634838,84,80,Lezo,"Donostialdea, Guipúzcoa",,0
660,1.0,2.0,16,84712920,55,50,Renteria / Errenteria,"Donostialdea, Guipúzcoa",,0
1100,1.0,3.0,16,35806612,100,85,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
900,2.0,2.0,16,81954991,65,60,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1900,0
1400,2.0,3.0,16,34429800,110,100,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1500,1.0,1.0,16,82828610,62,51,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1400,2.0,2.0,16,83558543,85,77,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
1100,2.0,3.0,16,28438194,135,125,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
950,1.0,1.0,16,83902852,55,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
900,1.0,1.0,16,25822661,40,38,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,3.0,16,81854860,95,94,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
890,1.0,2.0,16,33205073,75,70,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
2300,2.0,3.0,16,84267212,120,118,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
620,1.0,1.0,16,29728960,33,30,Pasaia,"Donostialdea, Guipúzcoa",,0
1950,3.0,5.0,22,81336845,100,300,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
1800,3.0,5.0,22,82141732,100,285,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
800,1.0,2.0,16,84081846,50,,Hondarribia,"Bajo Bidasoa, Guipúzcoa",2018,0
780,2.0,3.0,16,84171156,70,67,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1500,2.0,4.0,16,84195766,120,100,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
825,1.0,1.0,16,27296144,50,43,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
750,1.0,3.0,16,84401274,55,49,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
700,1.0,1.0,16,39983454,45,40,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
900,1.0,2.0,16,29494269,50,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
1000,2.0,3.0,16,30766344,90,89,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
550,1.0,3.0,16,84601213,90,85,Eskoriatza,"Alto Deba, Guipúzcoa",,0
770,1.0,1.0,18,35467024,65,,Lasarte-Oria,"Donostialdea, Guipúzcoa",,0
900,2.0,3.0,16,31052192,80,,Getaria,"Urola Kosta, Guipúzcoa",,0
750,1.0,1.0,16,2139405,70,,Beasain,"Goierri, Guipúzcoa",,0
1350,2.0,2.0,16,38671815,75,70,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
850,1.0,1.0,16,84420130,55,50,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
960,1.0,1.0,16,84478285,41,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
800,2.0,2.0,16,84652253,65,,Lasarte-Oria,"Donostialdea, Guipúzcoa",,1
900,2.0,3.0,16,32113132,110,95,Bergara,"Alto Deba, Guipúzcoa",,0
2200,4.0,4.0,18,82255969,163,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
550,2.0,3.0,16,40450094,95,80,Zaldibia,"Goierri, Guipúzcoa",2009,0
900,1.0,1.0,16,37913416,65,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
900,1.0,2.0,16,28615579,65,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
660,1.0,3.0,16,27382026,70,65,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,4.0,16,84100447,105,95,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1100,1.0,1.0,16,84287578,52,50,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
850,1.0,1.0,16,84615726,50,40,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1920,0
1200,1.0,1.0,16,81472551,70,65,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1500,1.0,1.0,16,82474852,50,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1100,1.0,1.0,16,81231015,52,43,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
800,2.0,3.0,16,34381933,120,100,Pasaia,"Donostialdea, Guipúzcoa",1950,0
1600,3.0,4.0,16,37136515,185,180,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
1200,1.0,2.0,16,84447121,130,100,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
690,1.0,2.0,16,84545878,80,74,Irun,"Bajo Bidasoa, Guipúzcoa",1967,0
950,1.0,1.0,16,34431124,40,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
700,1.0,1.0,16,1572289,40,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
950,1.0,3.0,16,28037336,70,65,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1300,2.0,3.0,16,82196075,100,90,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
2650,1.0,2.0,16,81758273,78,70,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1400,1.0,1.0,16,82659339,68,60,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
900,2.0,3.0,16,38927366,110,107,Irun,"Bajo Bidasoa, Guipúzcoa",1997,1
1400,1.0,2.0,16,83904916,83,75,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,3.0,16,84096355,90,80,Orio,"Urola Kosta, Guipúzcoa",2006,1
1300,2.0,3.0,16,84284473,90,80,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
800,1.0,3.0,16,84350836,85,78,Irun,"Bajo Bidasoa, Guipúzcoa",1978,0
850,1.0,2.0,16,84460928,70,62,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1972,0
700,1.0,2.0,16,84499400,60,55,Irun,"Bajo Bidasoa, Guipúzcoa",,0
1800,1.0,4.0,17,39968691,100,91,Oiartzun,"Donostialdea, Guipúzcoa",1996,1
640,4.0,3.0,17,83319635,144,,Antzuola,"Alto Deba, Guipúzcoa",,0
1200,2.0,3.0,16,83792380,85,75,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1966,0
1300,2.0,3.0,16,83821732,97,81,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
900,1.0,2.0,16,84394420,65,59,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1979,0
1100,1.0,3.0,16,84170578,83,80,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1100,1.0,3.0,16,84436532,73,70,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
700,1.0,2.0,16,84628776,58,57,Pasaia,"Donostialdea, Guipúzcoa",,0
700,1.0,0.0,20,84169217,46,45,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,1.0,1.0,16,84860503,40,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
5000,4.0,5.0,16,40400870,160,130,Hondarribia,"Bajo Bidasoa, Guipúzcoa",,1
3000,4.0,4.0,23,81951778,250,240,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1600,3.0,4.0,18,33657390,200,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
900,1.0,1.0,16,82590051,46,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,2.0,16,82939459,80,75,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",2008,0
2200,2.0,3.0,18,83598414,130,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
1000,1.0,1.0,16,83691977,60,46,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
2000,2.0,2.0,16,82650315,85,80,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
850,1.0,3.0,16,36058642,75,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
600,1.0,2.0,21,38640264,75,60,Beasain,"Goierri, Guipúzcoa",,0
1200,1.0,3.0,16,82289976,95,90,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,1.0,1.0,16,84194435,45,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
900,1.0,1.0,16,84491207,50,44,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
950,1.0,1.0,16,84518402,50,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1480,2.0,2.0,21,84549151,80,70,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1950,0
1200,2.0,2.0,16,27863457,77,70,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
600,1.0,1.0,16,1025014,45,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
950,2.0,3.0,16,37985705,85,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
1800,2.0,2.0,16,84665089,110,105,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1100,2.0,3.0,16,84755564,74,70,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1966,0
1950,2.0,2.0,16,81460245,75,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1970,0
1400,1.0,2.0,16,82036675,93,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1940,0
1100,1.0,2.0,16,31807000,120,110,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1350,2.0,2.0,16,82937816,75,70,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1926,0
990,1.0,1.0,16,83021216,60,58,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
900,1.0,1.0,16,83047792,45,25,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1000,1.0,1.0,16,38805310,55,46,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1920,0
900,2.0,3.0,16,31673693,65,,Astigarraga,"Donostialdea, Guipúzcoa",2002,1
850,1.0,1.0,16,81554435,55,50,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1976,0
975,1.0,2.0,16,82131650,60,53,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1900,0
750,2.0,3.0,16,84469752,90,86,Lasarte-Oria,"Donostialdea, Guipúzcoa",1971,0
1200,1.0,2.0,16,39942855,63,55,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1900,0
700,1.0,3.0,16,37882590,75,72,Irun,"Bajo Bidasoa, Guipúzcoa",,0
900,3.0,3.0,16,36003844,150,136,Irun,"Bajo Bidasoa, Guipúzcoa",1984,0
700,1.0,3.0,16,84644437,50,44,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1966,0
1300,2.0,3.0,16,84741458,125,115,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1000,2.0,3.0,16,83195407,67,,Hondarribia,"Bajo Bidasoa, Guipúzcoa",1979,1
825,1.0,1.0,16,84379995,50,45,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1935,0
1200,2.0,2.0,16,84515828,90,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
900,1.0,2.0,16,84582509,50,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
750,1.0,2.0,16,84661419,70,60,Irun,"Bajo Bidasoa, Guipúzcoa",1936,0
1150,2.0,2.0,16,84676123,80,70,Irun,"Bajo Bidasoa, Guipúzcoa",2018,0
1500,2.0,3.0,21,84676122,130,106,Irun,"Bajo Bidasoa, Guipúzcoa",2005,1
990,1.0,1.0,21,83756539,55,45,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
700,1.0,2.0,16,84326007,56,52,Renteria / Errenteria,"Donostialdea, Guipúzcoa",,0
750,2.0,2.0,16,28821269,192,85,Aia,"Urola Kosta, Guipúzcoa",,0
900,1.0,3.0,16,27401631,80,78,Lasarte-Oria,"Donostialdea, Guipúzcoa",,0
4557,3.0,5.0,17,26385800,3674,,Hondarribia,"Bajo Bidasoa, Guipúzcoa",,1
900,1.0,1.0,16,82482545,33,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
2700,1.0,0.0,21,82694982,75,62,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
640,4.0,3.0,23,82942600,143,,Antzuola,"Alto Deba, Guipúzcoa",,0
900,2.0,3.0,16,83219668,135,112,Irun,"Bajo Bidasoa, Guipúzcoa",1974,0
1100,2.0,2.0,16,447804,75,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
925,2.0,2.0,16,38914290,68,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1400,2.0,4.0,16,83736562,150,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
1000,1.0,2.0,16,84170817,73,70,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
950,2.0,2.0,16,84632564,95,90,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1100,2.0,3.0,16,84635299,88,77,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1979,0
850,1.0,3.0,16,84829641,90,80,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
2000,2.0,5.0,16,40004247,150,135,Irun,"Bajo Bidasoa, Guipúzcoa",1949,0
900,2.0,4.0,16,40159400,130,112,Irun,"Bajo Bidasoa, Guipúzcoa",1974,0
1300,2.0,3.0,16,83110115,145,135,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1400,2.0,3.0,16,83890437,100,90,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1920,0
900,1.0,3.0,16,81302221,70,68,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1350,2.0,2.0,16,84451655,70,60,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
650,1.0,2.0,16,84681694,70,65,Irun,"Bajo Bidasoa, Guipúzcoa",,0
800,1.0,2.0,16,84749192,70,58,Renteria / Errenteria,"Donostialdea, Guipúzcoa",,0
670,1.0,2.0,16,84770183,70,65,Irun,"Bajo Bidasoa, Guipúzcoa",,0
660,1.0,2.0,16,84775882,68,60,Irun,"Bajo Bidasoa, Guipúzcoa",,0
650,1.0,2.0,16,84803331,70,65,Pasaia,"Donostialdea, Guipúzcoa",,0
900,1.0,2.0,16,84818511,78,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1100,2.0,3.0,16,83348769,77,,Irun,"Bajo Bidasoa, Guipúzcoa",1974,0
1700,4.0,3.0,17,84529404,1000,,Oiartzun,"Donostialdea, Guipúzcoa",,1
1300,2.0,3.0,16,84558453,90,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
850,1.0,3.0,16,39219193,115,,Irun,"Bajo Bidasoa, Guipúzcoa",,0
950,1.0,1.0,16,84683561,50,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
800,2.0,2.0,16,38315890,67,,Astigarraga,"Donostialdea, Guipúzcoa",,0
1050,1.0,2.0,16,40165791,83,72,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1350,2.0,3.0,16,83956814,140,125,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
975,2.0,3.0,16,37680742,90,85,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1250,2.0,4.0,16,82296735,125,120,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
920,1.0,1.0,21,84278603,45,40,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1300,3.0,3.0,16,33323793,125,120,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1350,2.0,2.0,16,84765196,66,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",2005,0
780,1.0,3.0,16,26100274,90,86,Lasarte-Oria,"Donostialdea, Guipúzcoa",,0
800,2.0,3.0,16,84743873,98,92,Zarautz,"Urola Kosta, Guipúzcoa",,0
6500,1.0,2.0,16,84711567,75,70,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,2.0,16,37142059,90,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,1.0,2.0,16,84788218,48,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1000,2.0,2.0,16,32126677,65,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
3000,3.0,4.0,16,39501766,185,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1960,0
950,1.0,1.0,21,81684830,45,42,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1900,0
1300,2.0,3.0,16,82485664,90,80,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,3.0,16,35463706,90,80,Orio,"Urola Kosta, Guipúzcoa",2006,0
1400,2.0,3.0,16,82929818,100,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1400,1.0,3.0,16,29025695,80,75,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
750,1.0,1.0,16,83340759,52,50,Pasaia,"Donostialdea, Guipúzcoa",,0
1250,2.0,3.0,16,30074256,115,105,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,2.0,16,83763470,90,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1100,1.0,2.0,16,84026365,67,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1953,0
1300,1.0,2.0,16,84053280,70,60,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1500,2.0,5.0,16,81214803,150,,Irun,"Bajo Bidasoa, Guipúzcoa",1949,0
990,2.0,2.0,16,82338755,72,64,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1980,0
1100,2.0,3.0,16,84138612,75,72,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",2018,1
1000,1.0,1.0,16,84150495,70,60,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1930,0
1200,1.0,1.0,16,84295304,57,50,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
700,1.0,3.0,16,84325327,105,100,Hondarribia,"Bajo Bidasoa, Guipúzcoa",1900,0
1180,1.0,2.0,16,84332501,73,67,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
1200,1.0,2.0,21,84363859,50,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1936,0
2000,2.0,3.0,16,84375592,120,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
950,1.0,3.0,16,40176037,61,55,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1966,0
900,1.0,1.0,16,39711367,50,45,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1990,1
900,2.0,2.0,16,31221260,80,72,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
750,1.0,2.0,21,34542309,89,86,Irun,"Bajo Bidasoa, Guipúzcoa",,0
800,1.0,2.0,16,81377276,60,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,2.0,16,84592668,80,73,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1100,2.0,2.0,16,84633618,64,52,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1600,2.0,3.0,16,33853756,110,100,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,3.0,16,84685161,110,,Hondarribia,"Bajo Bidasoa, Guipúzcoa",,1
1200,1.0,1.0,16,84702304,72,65,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1150,1.0,2.0,16,84738826,65,60,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,1
850,2.0,2.0,16,84767379,90,80,Lezo,"Donostialdea, Guipúzcoa",,0
650,2.0,3.0,16,37633263,90,,Oñati,"Alto Deba, Guipúzcoa",,0
1400,1.0,2.0,16,35577228,60,54,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1700,4.0,4.0,23,29615630,270,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
2100,3.0,4.0,16,30259259,150,140,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
750,1.0,2.0,16,37280257,70,65,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1000,1.0,1.0,16,84829685,55,54,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1900,0
1100,1.0,2.0,16,39185098,68,60,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1000,1.0,2.0,18,82727728,80,75,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1920,1.0,2.0,16,82737615,80,75,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1400,1.0,2.0,16,83023263,70,55,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",2003,0
3000,2.0,4.0,16,83595532,115,100,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1918,0
3000,4.0,4.0,17,84228229,2896,271,Hondarribia,"Bajo Bidasoa, Guipúzcoa",1999,1
1000,1.0,3.0,16,84451793,85,80,Hondarribia,"Bajo Bidasoa, Guipúzcoa",,0
700,1.0,3.0,16,84682618,50,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1100,2.0,2.0,16,84758005,71,67,Irun,"Bajo Bidasoa, Guipúzcoa",2019,0
1200,2.0,3.0,16,33622111,65,60,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
900,1.0,3.0,16,81180150,80,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
950,1.0,1.0,16,39718687,50,41,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1225,3.0,3.0,18,40499506,125,122,Astigarraga,"Donostialdea, Guipúzcoa",,1
1500,1.0,1.0,16,82670877,56,50,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1050,1.0,2.0,16,83192254,60,54,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1450,1.0,1.0,16,38930010,55,50,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1969,0
950,2.0,2.0,16,83524544,65,62,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",2000,0
750,1.0,2.0,16,81456292,75,70,Urnieta,"Donostialdea, Guipúzcoa",1975,0
1200,2.0,3.0,16,82633858,86,78,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
900,1.0,2.0,16,84495309,67,60,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1260,1.0,3.0,16,40501691,80,75,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,2.0,2.0,16,84782789,78,75,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
850,2.0,3.0,16,84801800,95,90,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
700,2.0,3.0,16,84848574,85,80,Aia,"Urola Kosta, Guipúzcoa",,1
750,1.0,2.0,16,84852172,51,50,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
725,1.0,2.0,16,39607291,53,52,Pasaia,"Donostialdea, Guipúzcoa",,0
2000,1.0,2.0,16,37614513,66,60,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1950,0
2000,2.0,4.0,16,38197608,139,134,Irun,"Bajo Bidasoa, Guipúzcoa",1949,0
1100,1.0,1.0,16,30304307,55,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
900,1.0,3.0,16,35652652,105,92,Hernani,"Donostialdea, Guipúzcoa",1975,0
1400,2.0,2.0,16,36165728,68,60,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1904,0
1000,2.0,2.0,16,83781746,65,55,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",2000,0
1300,2.0,3.0,16,83801235,120,98,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1993,1
900,1.0,1.0,21,83945765,42,36,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
2200,2.0,2.0,16,84096655,110,98,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1974,0
1300,2.0,3.0,16,84425163,120,100,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",1994,1
950,2.0,3.0,16,84480618,90,80,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1200,1.0,3.0,16,35016866,80,75,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1150,2.0,2.0,16,84657874,65,,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",2007,1
1200,1.0,2.0,16,84796651,70,60,Donostia-San Sebastián,"Donostialdea, Guipúzcoa",,0
1700,4.0,6.0,23,84869999,250,230,Legorreta,"Tolosaldea, Guipúzcoa",,1
