ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_sur,"orientation_sur, este","orientation_sur, oeste"
Anuncio actualizado el 1 de marzo,0,0,2.0,0,0,1996.0,,,0,0,81898955,0,1.0,Santa Margarida i els Monjos,"Calle Illes Balears, 2"," Calle Illes Balears, 2 , Santa Margarida i els Monjos , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",268,169.0,2019-04-12,257300,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,2000.0,en trámite,1 planta,1,0,83288310,2,1.0,Torrelles de Foix,"major, 1"," major, 1 , Torrelles de Foix , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",900,95.0,2019-04-12,110000,0,2.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 28 de noviembre,0,0,1.0,0,0,1988.0,en trámite,1 planta,1,1,83332092,2,1.0,Pontons,"mayor, 1"," mayor, 1 , Pontons , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",3700,100.0,2019-04-12,128000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 1 de marzo,0,0,2.0,0,0,1996.0,,,0,0,81899025,0,1.0,Santa Margarida i els Monjos,"Calle Nou, 9"," Calle Nou, 9 , Santa Margarida i els Monjos , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",319,220.0,2019-04-12,302400,0,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,1,0,1.0,0,0,1974.0,no indicado,planta 9ª,0,0,84184459,0,1.0,Santa Margarida i els Monjos,Urb. null," Avenida Mas Catarro, 6 , Urb. null , Santa Margarida i els Monjos , Alt Penedès, Barcelona ","Avenida Mas Catarro, 6","Alt Penedès, Barcelona",72,99.0,2019-04-12,46000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 2 de abril,0,1,1.0,0,0,1996.0,en trámite,,1,1,84724916,2,1.0,Avinyonet del Penedès,Urb. Can Mitjans," Urb. Can Mitjans , Avinyonet del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",1500,99.0,2019-04-12,145000,0,2.0,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de diciembre,0,0,1.0,0,0,1972.0,en trámite,planta 2ª exterior,0,0,81657602,0,1.0,Vilafranca del Penedès,Distrito Les Clotes," FONTRUBI, 6 , Distrito Les Clotes , Vilafranca del Penedès , Alt Penedès, Barcelona ","FONTRUBI, 6","Alt Penedès, Barcelona",73,70.0,2019-04-12,87000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de enero,0,0,2.0,0,0,1996.0,en trámite,,1,0,82661913,3,1.0,Sant Llorenç d'Hortons,," , Sant Llorenç d'Hortons , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",65,99.0,2019-04-12,155000,0,2.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,1.0,0,0,1996.0,no indicado,,1,1,84718445,9,1.0,Sant Sadurní d'Anoia,Calle Portell," Calle Portell , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",126,105.0,2019-04-12,195000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,1,1.0,0,1,1996.0,en trámite,,1,1,84271674,6,1.0,Pontons,," , Pontons , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",900,99.0,2019-04-12,107000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de noviembre,1,0,1.0,1,0,1996.0,,planta 1ª exterior,0,0,27770487,0,1.0,Vilafranca del Penedès,Distrito Sant Julià," Calle la Paloma, 17 , Distrito Sant Julià , Vilafranca del Penedès , Alt Penedès, Barcelona ","Calle la Paloma, 17","Alt Penedès, Barcelona",70,68.0,2019-04-12,122000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,1996.0,en trámite,planta 1ª exterior,0,0,37090728,0,0.0,Pontons,"Calle del Castell, 2"," Calle del Castell, 2 , Pontons , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",63,99.0,2019-04-12,40000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de noviembre,0,0,2.0,0,0,1996.0,no indicado,,0,1,38767617,9,1.0,Mediona,Urb. Urbanització Font del Bosc," Urb. Urbanització Font del Bosc , Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",435,115.0,2019-04-12,165000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1970.0,,,0,0,37726677,0,1.0,Vilafranca del Penedès,Distrito Centre Vila," Calle de sant julià, 5 , Distrito Centre Vila , Vilafranca del Penedès , Alt Penedès, Barcelona ","Calle de sant julià, 5","Alt Penedès, Barcelona",84,65.0,2019-04-12,93000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,1976.0,,,0,1,81178502,2,1.0,Torrelles de Foix,Urb. Plana de las Torres," Urb. Plana de las Torres , Torrelles de Foix , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",156,146.0,2019-04-12,140000,0,5.0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,1,3.0,1,0,1996.0,en trámite,3 plantas,1,1,83020629,4,1.0,Sant Quintí de Mediona,," , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",178,200.0,2019-04-12,188000,1,4.0,1,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 7 de febrero,0,0,1.0,0,0,1975.0,,planta 3ª exterior,0,0,37238016,0,0.0,Santa Margarida i els Monjos,"montseny, 4"," montseny, 4 , Santa Margarida i els Monjos , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",92,99.0,2019-04-12,85747,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 21 de marzo,0,0,2.0,0,0,1996.0,,2 plantas,0,0,83553145,2,1.0,Torrelles de Foix,Calle Mareselva," Calle Mareselva , Torrelles de Foix , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",120,99.0,2019-04-12,111000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,2.0,0,0,1972.0,,3 plantas,1,0,82346944,2,1.0,Gelida,," , Gelida , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",182,132.0,2019-04-12,220000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,0,1.0,0,0,1996.0,,,1,0,84310555,0,1.0,Sant Sadurní d'Anoia,Calle d'Aragó," Calle d'Aragó , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",97,99.0,2019-04-12,150601,0,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2007.0,,planta 1ª,0,0,84489411,0,1.0,Sant Quintí de Mediona,Urb. 74453-0001," Calle de Joan Sardà, 64 , Urb. 74453-0001 , Sant Quintí de Mediona , Alt Penedès, Barcelona ","Calle de Joan Sardà, 64","Alt Penedès, Barcelona",56,99.0,2019-04-12,74700,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,1996.0,en trámite,,1,0,84928090,4,1.0,Sant Llorenç d'Hortons,Urb. Sant Antoni," Urb. Sant Antoni , Sant Llorenç d'Hortons , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",320,99.0,2019-04-12,97000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de mayo,0,0,3.0,1,0,1950.0,no indicado,,1,0,26847570,2,1.0,Sant Sadurní d'Anoia,," , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",300,99.0,2019-04-12,120000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de septiembre,0,0,3.0,1,0,1996.0,,,0,1,31209295,2,1.0,Gelida,," , Gelida , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",480,99.0,2019-04-12,228000,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,1.0,1,0,1890.0,,,1,0,33680035,8,1.0,Torrelles de Foix,Urb. CENTRO POBLACION," Urb. CENTRO POBLACION , Torrelles de Foix , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",291,99.0,2019-04-12,115000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,3.0,0,1,2007.0,,2 plantas,1,1,35256796,1,1.0,Mediona,Urb. La Font del Bosc," Calle Camprodom , Urb. La Font del Bosc , Mediona , Alt Penedès, Barcelona ",Calle Camprodom,"Alt Penedès, Barcelona",575,197.0,2019-04-12,189000,1,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de noviembre,0,0,1.0,0,0,1996.0,en trámite,,0,0,36344886,9,1.0,Mediona,," , Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",112,99.0,2019-04-12,117000,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de octubre,0,0,1.0,0,1,1987.0,en trámite,1 planta,1,1,37977329,10,1.0,Torrelles de Foix,," , Torrelles de Foix , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",10000,99.0,2019-04-12,185000,0,4.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,1996.0,,planta 1ª,0,0,33142244,0,1.0,Sant Llorenç d'Hortons,Urb. 34369-0001," Calle del raval, 18 , Urb. 34369-0001 , Sant Llorenç d'Hortons , Alt Penedès, Barcelona ","Calle del raval, 18","Alt Penedès, Barcelona",98,99.0,2019-04-12,130000,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de octubre,0,0,2.0,0,0,1988.0,en trámite,2 plantas,1,1,81627245,2,1.0,Torrelles de Foix,," , Torrelles de Foix , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",1000,99.0,2019-04-12,105000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 5 de febrero,0,0,1.0,0,0,1978.0,en trámite,1 planta,1,1,81673483,2,1.0,Pontons,," , Pontons , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",1500,130.0,2019-04-12,111000,0,3.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 24 de enero,0,1,8.0,0,1,1996.0,no indicado,,1,0,39771727,6,1.0,Gelida,," , Gelida , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",80,2350.0,2019-04-12,5000000,0,11.0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de marzo,1,1,2.0,1,0,2008.0,en trámite,bajo exterior,1,0,83926210,0,1.0,Sant Sadurní d'Anoia,Doc.Barraquer," Doc.Barraquer , Sant Sadurní d'Anoia , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",188,97.0,2019-04-12,230000,1,4.0,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 4 de abril,0,0,2.0,0,0,1900.0,en trámite,3 plantas,0,1,84122424,14,1.0,Pontons,," , Pontons , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",850000,355.0,2019-04-12,350000,0,6.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de febrero,0,0,1.0,0,1,2013.0,en trámite,1 planta,0,1,84160168,7,1.0,Pontons,," , Pontons , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",1000,90.0,2019-04-12,129000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,2.0,0,1,1983.0,en trámite,2 plantas,1,1,84283661,10,1.0,Pontons,," , Pontons , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",2300,200.0,2019-04-12,169000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de marzo,0,0,1.0,0,0,1996.0,en trámite,planta 3ª exterior,0,0,84346750,0,1.0,Sant Martí Sarroca,Avenida de Catalunya," Avenida de Catalunya , Sant Martí Sarroca , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",80,75.0,2019-04-12,88000,0,3.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,1.0,0,1,1992.0,en trámite,1 planta,1,1,84350157,7,1.0,Pontons,," , Pontons , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",1000,90.0,2019-04-12,109000,0,3.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,2.0,0,0,1996.0,,exterior,0,1,84743962,0,1.0,Sant Martí Sarroca,Avenida de Josep Anselm Clavé," Avenida de Josep Anselm Clavé , Sant Martí Sarroca , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",60,54.0,2019-04-12,80700,0,2.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,1996.0,,exterior,0,0,84743970,0,0.0,Mediona,GENERAL WEYLER," GENERAL WEYLER , Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",96,86.0,2019-04-12,99900,0,3.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,1.0,0,0,1996.0,,planta 1ª,0,0,84769114,0,0.0,Gelida,Calle Serra d'Or," Calle Serra d'Or , Gelida , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",56,51.0,2019-04-12,82300,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,2.0,0,0,1997.0,en trámite,,0,0,84769133,2,1.0,Mediona,Calle Avet," Calle Avet , Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",229,205.0,2019-04-12,231900,0,3.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de septiembre,0,0,2.0,0,0,1996.0,no indicado,,0,0,31351386,0,1.0,Sant Quintí de Mediona,," , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",115,105.0,2019-04-12,150000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de diciembre,1,0,6.0,1,1,1900.0,,,0,1,33932378,6,1.0,Vilafranca del Penedès,Distrito Centre Vila," , Distrito Centre Vila , Vilafranca del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",1000,870.0,2019-04-12,2500000,0,9.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de mayo,1,0,2.0,0,0,2001.0,en trámite,2 plantas,1,0,36552423,4,1.0,Subirats,Avenida dels Països Catalans," Avenida dels Països Catalans , Subirats , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",164,123.0,2019-04-12,250000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 14 de octubre,0,0,2.0,0,0,2007.0,en trámite,planta 2ª exterior,1,0,38426531,3,1.0,Sant Pere de Riudebitlles,Calle de Delfí Ortiz," Calle de Delfí Ortiz , Sant Pere de Riudebitlles , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",100,82.0,2019-04-12,160000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de diciembre,0,1,1.0,0,0,1880.0,en trámite,3 plantas,0,0,39353001,2,1.0,Torrelavit,Urb. Vilet," Calle Torrent , Urb. Vilet , Torrelavit , Alt Penedès, Barcelona ",Calle Torrent,"Alt Penedès, Barcelona",165,300.0,2019-04-12,99000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 22 de enero,1,1,2.0,0,0,1996.0,,planta 2ª exterior,0,0,39370099,0,1.0,Vilafranca del Penedès,Distrito Sant Julià," Calle del pere gran , Distrito Sant Julià , Vilafranca del Penedès , Alt Penedès, Barcelona ",Calle del pere gran,"Alt Penedès, Barcelona",120,110.0,2019-04-12,165000,0,4.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,1,0,1970.0,en trámite,planta 4ª exterior,0,0,38250011,5,0.0,Santa Margarida i els Monjos,Calle Torres Picornell," Calle Torres Picornell , Santa Margarida i els Monjos , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",71,65.0,2019-04-12,63900,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de febrero,0,0,2.0,0,0,2006.0,en trámite,bajo exterior,1,0,83001808,3,0.0,Gelida,"Calle Mas Perelló, Gelida"," Calle Mas Perelló, Gelida , Gelida , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",101,85.0,2019-04-12,109500,0,2.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de noviembre,0,0,1.0,0,0,1996.0,en trámite,1 planta,0,0,83016210,2,1.0,El Pla del Penedès,Calle Vallés," Calle Vallés , El Pla del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",110,97.0,2019-04-12,86000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de febrero,0,0,1.0,1,0,1996.0,,planta 1ª,0,0,83016625,0,1.0,Vilafranca del Penedès,Distrito Poble Nou," Calle de Montblanc , Distrito Poble Nou , Vilafranca del Penedès , Alt Penedès, Barcelona ",Calle de Montblanc,"Alt Penedès, Barcelona",88,99.0,2019-04-12,136000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,1996.0,en trámite,2 plantas,0,0,83099162,2,1.0,Sant Cugat Sesgarrigues,," , Sant Cugat Sesgarrigues , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",131,200.0,2019-04-12,228000,0,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 20 de diciembre,0,0,2.0,0,0,1996.0,en trámite,3 plantas,0,0,83294821,2,1.0,Sant Quintí de Mediona,Vilet," Vilet , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",242,220.0,2019-04-12,135000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de enero,0,1,1.0,0,0,1973.0,en trámite,planta 3ª exterior,0,0,83787106,0,1.0,Vilafranca del Penedès,Distrito L'Espirall," Sant Sadurní , Distrito L'Espirall , Vilafranca del Penedès , Alt Penedès, Barcelona ",Sant Sadurní,"Alt Penedès, Barcelona",86,78.0,2019-04-12,87500,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de enero,0,0,1.0,0,0,1935.0,en trámite,3 plantas,0,0,83841474,4,1.0,Sant Quintí de Mediona,Ramón i Cajal," Ramón i Cajal , Sant Quintí de Mediona , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",249,300.0,2019-04-12,150000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 18 de enero,0,0,1.0,0,0,1965.0,en trámite,planta 3ª exterior,0,1,38400878,0,0.0,Torrelles de Foix,Calle el Raval," Calle el Raval , Torrelles de Foix , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",64,58.0,2019-04-12,47400,0,3.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de enero,0,0,1.0,0,0,1996.0,en trámite,planta 1ª exterior,1,0,83939448,0,1.0,Sant Pere de Riudebitlles,," , Sant Pere de Riudebitlles , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",75,60.0,2019-04-12,99000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de enero,1,0,2.0,0,0,1996.0,,bajo,1,0,84075853,0,1.0,El Pla del Penedès,Calle Barcelona," Calle Barcelona , El Pla del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",114,110.0,2019-04-12,100200,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de enero,0,0,1.0,0,0,1996.0,,bajo,0,0,84075855,0,1.0,El Pla del Penedès,Calle Barcelona," Calle Barcelona , El Pla del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",70,99.0,2019-04-12,59500,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,1,0,2.0,1,0,2009.0,en trámite,3 plantas,1,1,84161900,4,1.0,Gelida,," , Gelida , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",170,99.0,2019-04-12,270000,0,4.0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,0,0,2.0,0,0,1996.0,,bajo,1,0,84183372,0,1.0,El Pla del Penedès,Avenida de la Carrerada," Avenida de la Carrerada , El Pla del Penedès , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",91,84.0,2019-04-12,87200,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,1,2.0,0,0,2006.0,en trámite,,0,1,84285561,2,1.0,Gelida,Urb. Urbanització Martivell," Urb. Urbanització Martivell , Gelida , Alt Penedès, Barcelona ",,"Alt Penedès, Barcelona",220,99.0,2019-04-12,230000,0,3.0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,1996.0,no indicado,1 planta,0,1,1729889,2,1.0,Pontons,Urb. la ponderosa," Calle Onze Setembre, 17 , Urb. la ponderosa , Pontons , Alt Penedès, Barcelona ","Calle Onze Setembre, 17","Alt Penedès, Barcelona",550,99.0,2019-04-12,132900,0,2.0,1,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,0,0,1.0,0,0,1996.0,no indicado,,1,0,26658866,7,1.0,Mediona,"Urb. font del bosc, parcela 1108"," Calle Avet, 11 , Urb. font del bosc, parcela 1108 , Mediona , Alt Penedès, Barcelona ","Calle Avet, 11","Alt Penedès, Barcelona",812,99.0,2019-04-12,180000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
