price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,air_conditioner,balcony,built_in_wardrobe,chimney,garage,garden,lift,reduced_mobility,storage_room,swimming_pool,terrace,energetic_certif,floor,loc_district,loc_neigh,obtention_date,ad_last_update
260000,2.0,5.0,3,26875642,122,87.0,Vitoria-Gasteiz,Álava,1960.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,planta 1ª interior,Distrito Centro,Calle Florida,2019-03-29,Anuncio actualizado el 19 de septiembre
225000,1.0,2.0,3,27885579,105,84.0,Vitoria-Gasteiz,Álava,1886.0,0,0,0,0,0,0,1.0,0,1,0,0,en trámite,planta 6ª interior,Distrito Centro,Errege Atea,2019-03-29,Anuncio actualizado el 28 de diciembre
560000,3.0,4.0,3,83111129,200,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,1,0,1.0,0,0,0,0,en trámite,planta 2ª exterior,Distrito Centro,fueros,2019-03-29,Anuncio actualizado el 15 de noviembre
395000,2.0,4.0,3,84322243,142,110.0,Vitoria-Gasteiz,Álava,1973.0,0,0,1,0,1,0,1.0,0,1,0,0,en trámite,planta 5ª exterior,Distrito Centro,Calle San Antonio,2019-03-29,Anuncio actualizado el 13 de marzo
350000,2.0,3.0,3,84460139,126,120.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,1.0,0,1,0,0,en trámite,planta 2ª exterior,Distrito Centro,General Alava,2019-03-29,Anuncio actualizado el 5 de marzo
373000,1.0,2.0,3,84611231,79,71.0,Vitoria-Gasteiz,Álava,1977.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,planta 5ª exterior,Distrito Centro,Calle San Antonio,2019-03-29,Anuncio actualizado el 14 de marzo
275000,2.0,4.0,3,83410693,110,103.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,inmueble exento,planta 6ª exterior,Distrito Centro,POSTAS,2019-03-29,Anuncio actualizado el 6 de marzo
279000,3.0,4.0,3,84173538,147,137.0,Vitoria-Gasteiz,Álava,1883.0,0,0,0,0,0,0,1.0,0,0,0,1,en trámite,planta 1ª exterior,Distrito Centro,Florida,2019-03-29,Anuncio actualizado el 26 de marzo
259000,2.0,4.0,3,84232670,100,90.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,0,,planta 6ª exterior,Distrito Centro,"Calle de Postas, Vitoria-Gasteiz",2019-03-29,Anuncio actualizado el 29 de marzo
265000,1.0,2.0,1,32489474,73,65.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,1,,planta 5ª exterior,Distrito Centro,Calle fueros,2019-03-29,Anuncio actualizado el 28 de marzo
626000,2.0,5.0,3,84401334,215,87.0,Vitoria-Gasteiz,Álava,1975.0,0,1,1,0,1,0,1.0,1,1,0,1,en trámite,planta 4ª exterior,Distrito Centro,LA PAZ,2019-03-29,Anuncio actualizado el 1 de marzo
1135000,4.0,4.0,1,38423219,273,225.0,Vitoria-Gasteiz,Álava,2010.0,1,0,1,0,1,0,1.0,0,0,0,1,en trámite,planta 6ª exterior,Distrito Centro,"Plaza del Renacimiento, 1",2019-03-29,Anuncio actualizado el 23 de octubre
199000,2.0,2.0,3,27922414,79,87.0,Vitoria-Gasteiz,Álava,1950.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,planta 4ª,Distrito Centro,Calle Ramon Ortiz de Zarate,2019-03-29,Anuncio actualizado el 19 de febrero
720000,4.0,4.0,3,40389328,300,280.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,1,0,1.0,0,1,0,1,,planta 1ª exterior,Distrito Centro,ramon y cajal,2019-03-29,Anuncio actualizado el 7 de marzo
270000,2.0,5.0,3,83813412,130,105.0,Vitoria-Gasteiz,Álava,1960.0,0,0,0,0,0,0,1.0,0,1,0,1,no indicado,,Distrito Centro,Calle Florida,2019-03-29,Anuncio actualizado el 15 de marzo
395000,2.0,4.0,3,83914096,126,115.0,Vitoria-Gasteiz,Álava,1974.0,0,0,0,0,1,0,1.0,0,1,0,0,en trámite,,Distrito Centro,Calle San Antonio,2019-03-29,Anuncio actualizado el 15 de marzo
195000,1.0,1.0,3,38253163,55,87.0,Vitoria-Gasteiz,Álava,1917.0,0,0,0,0,0,0,1.0,0,0,0,0,,planta 4ª,Distrito Centro,Calle de postas,2019-03-29,Anuncio actualizado el 11 de marzo
360000,2.0,4.0,3,84157958,120,115.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,1,0,1.0,0,1,0,0,inmueble exento,planta 1ª exterior,Distrito Centro,San Antonio,2019-03-29,Anuncio actualizado el 20 de febrero
360000,2.0,4.0,3,84329753,120,115.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,1,0,1.0,0,1,0,0,en trámite,planta 1ª exterior,Distrito Centro,San Antonio,2019-03-29,Anuncio actualizado el 20 de febrero
170000,1.0,3.0,3,84740574,67,58.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,en trámite,exterior,Distrito Centro,Calle Jesús Guridi,2019-03-29,Anuncio actualizado el 20 de marzo
350000,3.0,4.0,3,39941538,178,155.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,inmueble exento,planta 2ª exterior,Distrito Centro,florida,2019-03-29,Anuncio actualizado el 31 de julio
410000,2.0,4.0,3,84669173,172,145.0,Vitoria-Gasteiz,Álava,1964.0,0,0,1,0,0,0,1.0,0,1,0,1,,,Distrito Centro,Calle General Alava,2019-03-29,Anuncio actualizado el 18 de marzo
235000,1.0,2.0,3,84681904,71,65.0,Vitoria-Gasteiz,Álava,1975.0,0,0,1,0,0,0,1.0,0,0,0,0,,planta 5ª interior,Distrito Centro,Calle florida,2019-03-29,Anuncio actualizado el 15 de marzo
319000,2.0,3.0,3,84684430,143,123.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,0,en trámite,planta 2ª exterior,Distrito Centro,"Calle la Paz, Vitoria-Gasteiz",2019-03-29,Anuncio actualizado el 15 de marzo
259000,2.0,4.0,3,82775892,103,90.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,planta 6ª exterior,Distrito Centro,POSTAS,2019-03-29,Anuncio actualizado el 29 de marzo
430000,2.0,3.0,3,84609178,118,105.0,Vitoria-Gasteiz,Álava,1979.0,0,0,0,0,1,0,1.0,0,1,0,1,en trámite,planta 6ª,Distrito Centro,Calle de Postas,2019-03-29,Anuncio actualizado el 16 de marzo
228000,1.0,1.0,3,39817680,70,87.0,Vitoria-Gasteiz,Álava,2012.0,0,0,0,0,0,0,1.0,0,1,0,0,no indicado,planta 5ª,Distrito Centro,Calle rioja,2019-03-29,Anuncio actualizado el 17 de enero
349000,2.0,3.0,3,81523708,103,77.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,0,,exterior,Distrito Centro,Calle Jose Erbina,2019-03-29,Anuncio actualizado el 6 de marzo
298000,2.0,4.0,3,83690364,126,93.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,exterior,Distrito Centro,Calle Manuel Iradier,2019-03-29,Anuncio actualizado el 6 de marzo
385000,3.0,5.0,3,84051351,144,124.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,,exterior,Distrito Centro,Calle General Alava,2019-03-29,Anuncio actualizado el 6 de marzo
430000,2.0,3.0,3,84361639,158,105.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,exterior,Distrito Centro,Calle Bake,2019-03-29,Anuncio actualizado el 6 de marzo
250000,1.0,2.0,3,39551769,91,70.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,en trámite,,Distrito Centro,Calle San Prudencio,2019-03-29,Anuncio actualizado el 6 de marzo
459774,2.0,3.0,3,38558094,141,118.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,1.0,0,1,0,0,no indicado,planta 1ª exterior,Distrito Centro,"Calle Fueros, 15",2019-03-29,Anuncio actualizado el 22 de febrero
350000,2.0,4.0,3,81130845,145,129.0,Vitoria-Gasteiz,Álava,1976.0,0,1,1,0,1,0,1.0,0,1,0,0,,planta 2ª exterior,Distrito Centro,"Florida, 76",2019-03-29,Anuncio actualizado el 8 de febrero
560000,2.0,3.0,3,82899596,149,148.0,Vitoria-Gasteiz,Álava,1993.0,1,0,0,0,0,0,1.0,0,0,0,0,,planta 2ª exterior,Distrito Centro,"Olaguibel, 2",2019-03-29,Anuncio actualizado el 22 de marzo
396000,2.0,2.0,3,34883835,112,97.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,1,en trámite,exterior,Distrito Centro,Calle Independentzia,2019-03-29,Anuncio actualizado el 6 de marzo
430000,2.0,3.0,3,34883995,146,114.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,exterior,Distrito Centro,Calle Jose Erbina,2019-03-29,Anuncio actualizado el 6 de marzo
286000,2.0,3.0,3,39935412,162,132.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,,exterior,Distrito Centro,Calle Florida,2019-03-29,Anuncio actualizado el 6 de marzo
235000,1.0,2.0,3,81523711,73,62.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,en trámite,,Distrito Centro,Calle Florida,2019-03-29,Anuncio actualizado el 6 de marzo
315000,3.0,4.0,3,34883624,161,140.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,,exterior,Distrito Centro,Calle Manuel Iradier,2019-03-29,Anuncio actualizado el 6 de marzo
233000,1.0,1.0,3,84140720,51,45.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,0,en trámite,exterior,Distrito Centro,Calle Arka,2019-03-29,Anuncio actualizado el 6 de marzo
450000,2.0,4.0,3,38334741,160,143.0,Vitoria-Gasteiz,Álava,1887.0,0,1,1,0,0,0,0.0,0,0,0,1,,planta 1ª exterior,Distrito Centro,Calle Bake,2019-03-29,Anuncio actualizado el 15 de diciembre
233000,1.0,1.0,3,84076701,58,54.0,Vitoria-Gasteiz,Álava,1886.0,0,0,1,0,0,0,1.0,0,1,0,0,,planta 3ª exterior,Distrito Centro,Calle Florida,2019-03-29,Anuncio actualizado el 27 de febrero
225000,1.0,5.0,3,84052517,147,134.0,Vitoria-Gasteiz,Álava,1900.0,0,0,0,0,0,0,1.0,0,0,0,1,,,Distrito Centro,Errege Atea,2019-03-29,Anuncio actualizado el 15 de marzo
390000,2.0,4.0,3,38426379,203,148.0,Vitoria-Gasteiz,Álava,1960.0,0,0,1,0,0,0,1.0,0,0,0,1,,planta 4ª exterior,Distrito Centro,"Florida, 32",2019-03-29,Anuncio actualizado el 4 de marzo
400000,2.0,3.0,3,26334582,101,87.0,Vitoria-Gasteiz,Álava,1989.0,0,0,1,0,0,0,1.0,0,1,0,1,en trámite,planta 1ª,Distrito Centro,Calle manuel iradier,2019-03-29,Anuncio actualizado el 11 de marzo
360000,1.0,4.0,3,84114584,138,87.0,Vitoria-Gasteiz,Álava,1928.0,0,0,0,0,0,0,1.0,0,0,0,1,en trámite,planta 1ª,Distrito Centro,Calle Manuel Iradier,2019-03-29,Anuncio actualizado el 11 de marzo
220000,1.0,1.0,3,83046920,59,50.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,1,,exterior,Distrito Centro,Calle General Alava,2019-03-29,Anuncio actualizado el 6 de marzo
328000,1.0,1.0,3,26073041,61,87.0,Vitoria-Gasteiz,Álava,1969.0,0,0,1,0,0,0,1.0,0,0,0,0,en trámite,planta 4ª,Distrito Centro,Calle foru,2019-03-29,Anuncio actualizado el 11 de marzo
450000,2.0,3.0,3,81305035,160,145.0,Vitoria-Gasteiz,Álava,1930.0,0,1,1,0,0,0,1.0,0,0,0,1,,planta 1ª,Distrito Centro,Calle Bake,2019-03-29,Anuncio actualizado el 14 de febrero
233000,1.0,1.0,3,84650470,45,87.0,Vitoria-Gasteiz,Álava,1900.0,0,1,1,0,0,0,1.0,0,1,0,0,,planta 3ª,Distrito Centro,Calle Florida,2019-03-29,Anuncio actualizado el 13 de marzo
190000,1.0,1.0,3,84837577,56,46.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,1.0,0,0,0,0,en trámite,planta 5ª exterior,Distrito Centro,San Prudencio,2019-03-29,Anuncio actualizado el 27 de marzo
450000,3.0,4.0,3,40041939,170,155.0,Vitoria-Gasteiz,Álava,1974.0,0,0,0,0,1,0,1.0,0,1,0,0,,planta 5ª exterior,Distrito Centro,,2019-03-29,Anuncio actualizado el 24 de enero
237000,2.0,4.0,3,82246620,123,107.0,Vitoria-Gasteiz,Álava,1963.0,0,0,0,0,0,0,1.0,0,0,0,0,,planta 4ª,Distrito Centro,Calle Florida,2019-03-29,Anuncio actualizado el 11 de marzo
390000,2.0,3.0,3,84447291,155,140.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,1.0,1,0,0,0,,planta 1ª exterior,Distrito Centro,"Manuel Iradier Kalea, Vitoria-Gasteiz",2019-03-29,Anuncio actualizado el 4 de marzo
375000,2.0,3.0,3,84321226,140,90.0,Vitoria-Gasteiz,Álava,1964.0,0,0,1,0,0,0,1.0,0,1,0,1,,planta 7ª exterior,Distrito Centro,GENERAL ALAVA,2019-03-29,Anuncio actualizado el 15 de marzo
395000,2.0,2.0,3,83760151,105,87.0,Vitoria-Gasteiz,Álava,2018.0,0,0,0,0,0,1,1.0,0,0,0,1,,bajo exterior,Distrito Centro,"manuel iradier, 58",2019-03-29,Anuncio actualizado el 20 de febrero
365000,2.0,4.0,3,84612814,119,105.0,Vitoria-Gasteiz,Álava,1972.0,0,0,1,0,0,0,1.0,1,1,0,1,,planta 5ª exterior,Distrito Centro,Calle PAZ,2019-03-29,Anuncio actualizado el 26 de marzo
148000,1.0,1.0,3,81854611,81,87.0,Vitoria-Gasteiz,Álava,1996.0,0,0,0,0,0,0,0.0,0,0,0,0,,planta 4ª exterior,Distrito Casco Viejo,CORRERIA,2019-03-29,Anuncio actualizado el 9 de octubre
98000,1.0,1.0,3,32476985,50,42.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,0,0,0,,planta 3ª exterior,Distrito Casco Viejo,"Calle Bueno Monreal, 5",2019-03-29,más de 5 meses sin actualizar
95000,1.0,3.0,3,39184517,80,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,0,0,0,no indicado,planta 3ª exterior,Distrito Casco Viejo,"Calle Aiztogile, 5",2019-03-29,más de 5 meses sin actualizar
115000,1.0,3.0,3,81768748,70,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,1,0,0,en trámite,planta 2ª exterior,Distrito Casco Viejo,"Calle Aiztogile, 48",2019-03-29,más de 5 meses sin actualizar
165000,2.0,3.0,3,40319879,72,71.0,Vitoria-Gasteiz,Álava,1993.0,0,1,0,0,0,0,0.0,1,1,0,0,en trámite,planta 2ª exterior,Distrito Casco Viejo,"Calle Zapatari, 64",2019-03-29,más de 5 meses sin actualizar
210000,1.0,2.0,3,27222251,50,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,0,0,0,no indicado,planta 3ª exterior,Distrito Casco Viejo,"Calle Zapateria, 6",2019-03-29,Anuncio actualizado el 30 de noviembre
365000,2.0,4.0,3,84394618,125,120.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,1,0,1.0,0,1,0,1,en trámite,planta 3ª exterior,Distrito Casco Viejo,Plaza san anton,2019-03-29,Anuncio actualizado el 25 de febrero
140000,1.0,1.0,3,84612360,54,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,0.0,0,0,0,0,en trámite,planta 2ª exterior,Distrito Casco Viejo,Zapatería,2019-03-29,Anuncio actualizado el 12 de marzo
150000,1.0,2.0,1,31929206,53,45.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,0,0,0,no indicado,planta 4ª exterior,Distrito Casco Viejo,,2019-03-29,Anuncio actualizado el 23 de noviembre
110000,1.0,2.0,3,35511311,43,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,1,0,0,,planta 2ª exterior,Distrito Casco Viejo,,2019-03-29,Anuncio actualizado el 24 de marzo
260000,1.0,2.0,3,83728546,70,69.0,Vitoria-Gasteiz,Álava,1993.0,0,1,0,0,0,0,0.0,0,0,0,0,en trámite,planta 1ª exterior,Distrito Casco Viejo,,2019-03-29,Anuncio actualizado el 14 de marzo
180000,1.0,1.0,3,511743,53,45.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,en trámite,planta 2ª exterior,Distrito Casco Viejo,,2019-03-29,Anuncio actualizado el 31 de enero
195000,2.0,4.0,3,82750750,125,120.0,Vitoria-Gasteiz,Álava,1993.0,0,1,1,0,0,0,1.0,0,1,0,1,en trámite,planta 2ª exterior,Distrito Casco Viejo,"Santa Maria Kantoia, 4",2019-03-29,Anuncio actualizado el 13 de febrero
150000,1.0,1.0,3,26385331,83,75.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,0.0,0,1,0,0,no indicado,planta 2ª exterior,Distrito Casco Viejo,"Calle Cuchillería Kalea, 69",2019-03-29,Anuncio actualizado el 24 de marzo
87000,1.0,0.0,10,29020774,45,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,0,0,0,no indicado,planta 3ª exterior,Distrito Casco Viejo,"Calle Cuchillería, 56",2019-03-29,Anuncio actualizado el 17 de diciembre
272000,1.0,2.0,3,83743955,85,74.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,,planta 3ª exterior,Distrito Casco Viejo,,2019-03-29,Anuncio actualizado el 5 de febrero
90000,1.0,2.0,3,355413,60,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,0,0,0,no indicado,semi-sótano exterior,Distrito Casco Viejo,"Calle Zapateria, 69",2019-03-29,Anuncio actualizado el 15 de febrero
98000,1.0,3.0,3,33848055,74,67.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,1,0,0,en trámite,planta 1ª,Distrito Casco Viejo,,2019-03-29,Anuncio actualizado el 5 de febrero
134700,1.0,2.0,3,32489344,74,67.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,0,,planta 4ª interior,Distrito Casco Viejo,,2019-03-29,Anuncio actualizado el 13 de febrero
209000,1.0,2.0,3,32489447,55,50.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,0,0,1,en trámite,planta 3ª,Distrito Casco Viejo,,2019-03-29,Anuncio actualizado el 31 de enero
94000,1.0,2.0,3,37304182,60,53.0,Vitoria-Gasteiz,Álava,1900.0,0,0,0,0,0,0,0.0,0,0,0,0,no indicado,bajo,Distrito Casco Viejo,,2019-03-29,Anuncio actualizado el 26 de diciembre
130000,1.0,2.0,3,37493645,76,87.0,Vitoria-Gasteiz,Álava,1884.0,0,0,0,0,0,0,0.0,0,0,0,0,no indicado,planta 3ª,Distrito Casco Viejo,,2019-03-29,Anuncio actualizado el 23 de enero
93000,1.0,2.0,3,37273207,70,68.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,0,0,0,no indicado,planta 3ª,Distrito Casco Viejo,,2019-03-29,Anuncio actualizado el 22 de marzo
236500,1.0,2.0,3,32489335,72,64.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,1,0,0,en trámite,planta 2ª exterior,Distrito Casco Viejo,,2019-03-29,Anuncio actualizado el 29 de marzo
75000,1.0,3.0,3,83952416,80,75.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,en trámite,,Distrito Casco Viejo,,2019-03-29,Anuncio actualizado el 27 de marzo
126700,1.0,3.0,3,34377085,63,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,0,0,0,,,Distrito Casco Viejo,Calle pintore,2019-03-29,Anuncio actualizado el 12 de marzo
150000,1.0,1.0,3,1874166,70,65.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,0.0,0,0,0,0,no indicado,planta 3ª exterior,Distrito Casco Viejo,"Calle Cuchillería, 74",2019-03-29,Anuncio actualizado el 11 de marzo
164000,1.0,2.0,3,25178662,70,64.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,no indicado,planta 3ª interior,Distrito Casco Viejo,"Calle cantón de Santa María, 15",2019-03-29,Anuncio actualizado el 17 de febrero
425000,3.0,3.0,9,28039988,190,170.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,0.0,0,0,0,0,no indicado,planta 3ª exterior,Distrito Casco Viejo,"Plaza de España, 9",2019-03-29,Anuncio actualizado el 23 de enero
235000,1.0,2.0,3,28247551,85,70.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,1.0,0,1,0,0,no indicado,planta 3ª exterior,Distrito Casco Viejo,"Calle Correria, 60",2019-03-29,Anuncio actualizado el 27 de enero
89000,1.0,1.0,3,37110635,43,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,,planta 1ª exterior,Distrito Casco Viejo,Calle santo domingo,2019-03-29,Anuncio actualizado el 8 de octubre
75000,1.0,3.0,3,37343133,85,78.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,0.0,0,0,0,0,,planta 3ª exterior,Distrito Casco Viejo,"Calle Nueva Dentro-Juderia, 1",2019-03-29,Anuncio actualizado el 18 de noviembre
190000,1.0,3.0,3,39431840,106,104.0,Vitoria-Gasteiz,Álava,1993.0,0,1,0,0,0,0,0.0,0,0,0,0,no indicado,planta 3ª exterior,Distrito Casco Viejo,"Calle Cuchillería, 81 ,3º",2019-03-29,Anuncio actualizado el 9 de diciembre
85000,1.0,3.0,3,81421718,75,65.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,0,0,0,,planta 1ª exterior,Distrito Casco Viejo,Calle Santo Domingo,2019-03-29,Anuncio actualizado el 15 de junio
130000,1.0,2.0,3,81522677,70,60.0,Vitoria-Gasteiz,Álava,1950.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,planta 2ª exterior,Distrito Casco Viejo,"Calle Aska, 4 N",2019-03-29,más de 5 meses sin actualizar
102400,1.0,3.0,3,81724564,75,64.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,1,0,0,,planta 2ª exterior,Distrito Casco Viejo,Calle Nueva Dentro-Juderia,2019-03-29,Anuncio actualizado el 11 de diciembre
90000,2.0,2.0,3,40226095,78,60.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,1,0,0,en trámite,planta 1ª exterior,Distrito Casco Viejo,"Calle Aiztogile, 20",2019-03-29,Anuncio actualizado el 11 de marzo
195000,2.0,4.0,3,82926830,115,105.0,Vitoria-Gasteiz,Álava,1971.0,0,1,1,0,0,0,1.0,0,1,0,0,en trámite,planta 2ª exterior,Distrito Casco Viejo,"Santa Maria Kantoia, 2 A",2019-03-29,Anuncio actualizado el 20 de marzo
89500,1.0,2.0,3,83333335,67,58.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,0,0,0,,planta 1ª exterior,Distrito Casco Viejo,Calle Aiztogile,2019-03-29,Anuncio actualizado el 3 de diciembre
95000,1.0,3.0,3,39175995,66,65.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,1,0,0,en trámite,planta 1ª exterior,Distrito Casco Viejo,Barrancal,2019-03-29,Anuncio actualizado el 6 de febrero
90300,1.0,1.0,3,82054990,52,44.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,no indicado,bajo exterior,Distrito Casco Viejo,Calle Santo Domingo,2019-03-29,Anuncio actualizado el 1 de diciembre
126600,1.0,3.0,3,84069733,75,69.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,1.0,0,0,0,0,en trámite,,Distrito Casco Viejo,,2019-03-29,Anuncio actualizado el 27 de marzo
95000,1.0,2.0,3,84738568,60,55.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,0,en trámite,,Distrito Casco Viejo,,2019-03-29,Anuncio actualizado el 27 de marzo
58000,1.0,0.0,10,36819213,56,45.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,0,0,0,,bajo,Distrito Casco Viejo,Calle pintore,2019-03-29,Anuncio actualizado el 23 de enero
89500,1.0,2.0,3,83321867,66,58.0,Vitoria-Gasteiz,Álava,1930.0,0,0,0,0,0,1,1.0,0,0,0,0,no indicado,,Distrito Casco Viejo,Calle Aiztogile,2019-03-29,Anuncio actualizado el 28 de noviembre
91400,1.0,1.0,3,81474550,50,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,0,0,0,,,Distrito Casco Viejo,Calle Santo Domingo,2019-03-29,Anuncio actualizado el 12 de marzo
93500,1.0,2.0,3,38595763,70,68.0,Vitoria-Gasteiz,Álava,1920.0,0,0,0,0,0,0,0.0,0,0,0,0,,planta 3ª exterior,Distrito Casco Viejo,Calle Santo Domingo,2019-03-29,Anuncio actualizado el 25 de febrero
176200,1.0,3.0,3,39605811,85,87.0,Vitoria-Gasteiz,Álava,1993.0,0,1,0,0,0,0,1.0,1,1,0,1,en trámite,planta 2ª exterior,Distrito Casco Viejo,San vicente de Paul,2019-03-29,Anuncio actualizado el 2 de marzo
89500,1.0,2.0,3,40355920,71,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,1,0,0,en trámite,planta 2ª,Distrito Casco Viejo,Aiztogile Kalea,2019-03-29,Anuncio actualizado el 26 de noviembre
80000,1.0,1.0,3,34758132,55,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,1,0,0,en trámite,planta 4ª exterior,Distrito Casco Viejo,Calle Errementari,2019-03-29,Anuncio actualizado el 1 de febrero
220000,1.0,2.0,3,39102810,67,60.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,1,0,1.0,0,1,0,0,en trámite,planta 3ª exterior,Distrito Casco Viejo,Calle San Vicente de Paul,2019-03-29,Anuncio actualizado el 1 de febrero
94000,1.0,2.0,3,39177213,78,65.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,0,0,0,en trámite,planta 3ª exterior,Distrito Casco Viejo,Santo Domingo,2019-03-29,Anuncio actualizado el 29 de septiembre
75000,1.0,5.0,3,84305061,75,72.0,Vitoria-Gasteiz,Álava,1910.0,0,1,0,0,0,0,0.0,0,1,0,0,en trámite,planta 3ª exterior,Distrito Casco Viejo,zapatería,2019-03-29,Anuncio actualizado el 28 de marzo
