ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gas natural,heating_calefacción central: gas propano/butano,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_no dispone de calefacción,heating_no dispone de calefacción: gas propano/butano,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 18 de febrero,0,0,2.0,0,0,1976.0,en trámite,planta 2ª exterior,0,0,83333170,2,0.0,Getxo,Distrito Algorta," , Barrio Villamonte , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Villamonte,"Gran Bilbao, Vizcaya",89,86.0,2019-03-30,255000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 11 de marzo,0,1,3.0,1,0,1976.0,en trámite,planta 2ª exterior,1,0,83711531,2,1.0,Getxo,Distrito Algorta," Calle Abasota, 8 , Barrio Usategui , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Usategui,"Gran Bilbao, Vizcaya",171,85.0,2019-03-30,520000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,0,0,1976.0,en trámite,planta 3ª exterior,0,0,36341651,2,1.0,Getxo,Distrito Algorta," , Barrio Villamonte , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Villamonte,"Gran Bilbao, Vizcaya",80,85.0,2019-03-30,240000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,1,0,1976.0,,planta 2ª exterior,0,0,31025884,2,0.0,Getxo,Distrito Algorta," Calle konporte, 43 , 2ºB , Barrio Alango , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Alango,"Gran Bilbao, Vizcaya",69,61.0,2019-03-30,250000,0,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de enero,0,0,2.0,0,0,2019.0,en trámite,bajo exterior,0,1,83931609,2,1.0,Getxo,Distrito Algorta," , Barrio Usategui , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Usategui,"Gran Bilbao, Vizcaya",74,63.0,2019-03-30,267000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,3.0,1,0,1977.0,no indicado,planta 3ª exterior,1,0,84073174,4,1.0,Getxo,Distrito Algorta," Calle Talaieta, 20 , Barrio Usategui , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Usategui,"Gran Bilbao, Vizcaya",144,130.0,2019-03-30,615000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,0,2.0,1,0,1976.0,en trámite,planta 1ª exterior,1,0,84088554,2,1.0,Getxo,Distrito Algorta," , Barrio Sarrikobaso , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Sarrikobaso,"Gran Bilbao, Vizcaya",110,105.0,2019-03-30,300000,0,3.0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 25 de marzo,0,0,1.0,1,0,1976.0,en trámite,planta 3ª exterior,0,0,84317108,2,0.0,Getxo,Distrito Algorta," Salsidu Etorbidea, 43 , Barrio Polígono Rojo-Aldapa , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Polígono Rojo-Aldapa,"Gran Bilbao, Vizcaya",73,65.0,2019-03-30,168000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 18 de marzo,0,0,2.0,0,0,1976.0,no indicado,planta 1ª,1,0,84686319,2,1.0,Getxo,Distrito Algorta," , Barrio Centro-Puerto Viejo , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Centro-Puerto Viejo,"Gran Bilbao, Vizcaya",80,70.0,2019-03-30,265000,1,2.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de marzo,0,0,2.0,0,0,1976.0,no indicado,planta 1ª,1,0,84686323,2,1.0,Getxo,Distrito Algorta," , Barrio Polígono Rojo-Aldapa , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Polígono Rojo-Aldapa,"Gran Bilbao, Vizcaya",90,85.0,2019-03-30,363000,1,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,1.0,1,0,1976.0,en trámite,planta 4ª exterior,0,0,84755317,2,0.0,Getxo,Distrito Algorta," Sarrikobaso , Barrio Sarrikobaso , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Sarrikobaso,"Gran Bilbao, Vizcaya",81,85.0,2019-03-30,250000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 23 de marzo,0,0,1.0,0,0,1976.0,no indicado,,0,0,84779626,2,1.0,Getxo,Distrito Algorta," Calle Alango , Barrio Alango , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Alango,"Gran Bilbao, Vizcaya",104,85.0,2019-03-30,170000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,0,0,1976.0,en trámite,planta 1ª exterior,1,0,84351447,2,1.0,Getxo,Distrito Algorta," , Barrio Alango , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Alango,"Gran Bilbao, Vizcaya",80,85.0,2019-03-30,335000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 20 de febrero,0,0,2.0,1,0,1976.0,en trámite,planta 2ª exterior,1,0,82738850,2,1.0,Getxo,Distrito Algorta," , Barrio Centro-Puerto Viejo , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Centro-Puerto Viejo,"Gran Bilbao, Vizcaya",130,85.0,2019-03-30,450000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 18 de febrero,0,0,1.0,1,0,2006.0,en trámite,planta 3ª exterior,1,0,83727249,5,1.0,Getxo,Distrito Algorta," Iparbide, 42 , Barrio Villamonte , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Villamonte,"Gran Bilbao, Vizcaya",60,85.0,2019-03-30,250000,1,1.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 29 de marzo,0,0,2.0,1,0,1976.0,,planta 3ª exterior,0,0,83232981,2,0.0,Getxo,Distrito Algorta," Iturgitxi , Barrio Villamonte , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Villamonte,"Gran Bilbao, Vizcaya",95,85.0,2019-03-30,265000,0,4.0,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de marzo,0,0,2.0,1,0,1976.0,,planta 2ª exterior,1,0,84082054,2,0.0,Getxo,Distrito Algorta," Iparbide , Barrio Villamonte , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Villamonte,"Gran Bilbao, Vizcaya",112,85.0,2019-03-30,275000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,1,0,1976.0,,bajo exterior,1,0,84381700,2,1.0,Getxo,Distrito Algorta," Elorri , Barrio Sarrikobaso , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Sarrikobaso,"Gran Bilbao, Vizcaya",60,51.0,2019-03-30,225000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de marzo,0,0,2.0,1,0,1976.0,en trámite,planta 1ª exterior,0,1,37594359,2,1.0,Getxo,Distrito Algorta," Calle villaondoeta, 2 , Barrio Villamonte , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Villamonte,"Gran Bilbao, Vizcaya",95,85.0,2019-03-30,300000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de marzo,0,0,3.0,0,0,1976.0,,planta 4ª exterior,0,0,37479721,4,1.0,Getxo,Distrito Algorta," , Barrio Usategui , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Usategui,"Gran Bilbao, Vizcaya",256,85.0,2019-03-30,665000,0,5.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de noviembre,0,0,2.0,1,0,1910.0,en trámite,bajo exterior,0,0,40343473,2,1.0,Getxo,Distrito Algorta," Avenida Algortako Etorbidea , Barrio Alango , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Alango,"Gran Bilbao, Vizcaya",110,85.0,2019-03-30,399000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 22 de febrero,0,0,2.0,1,0,1976.0,en trámite,planta 1ª exterior,1,0,83850861,2,0.0,Getxo,Distrito Algorta," Arene , Barrio Villamonte , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Villamonte,"Gran Bilbao, Vizcaya",100,85.0,2019-03-30,275000,0,3.0,1,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 22 de marzo,0,1,2.0,1,0,1976.0,no indicado,planta 3ª exterior,1,0,84649647,2,1.0,Getxo,Distrito Algorta," , Barrio Alango , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Alango,"Gran Bilbao, Vizcaya",130,120.0,2019-03-30,399000,0,4.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de noviembre,0,0,1.0,1,0,1976.0,,bajo exterior,1,0,82035661,2,0.0,Getxo,Distrito Algorta," Calle Elorri, 9 , Barrio Sarrikobaso , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Sarrikobaso,"Gran Bilbao, Vizcaya",60,51.0,2019-03-30,225000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de enero,0,0,2.0,1,0,1976.0,,bajo exterior,1,0,83908640,2,1.0,Getxo,Distrito Algorta," , Barrio Usategui , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Usategui,"Gran Bilbao, Vizcaya",66,65.0,2019-03-30,267000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 20 de marzo,0,0,1.0,1,0,1976.0,en trámite,planta 6ª exterior,1,0,84158280,5,1.0,Getxo,Distrito Algorta," , Barrio Alango , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Alango,"Gran Bilbao, Vizcaya",93,83.0,2019-03-30,330000,1,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 4 de marzo,0,0,1.0,1,0,1976.0,no indicado,planta 1ª exterior,1,0,84179339,2,1.0,Getxo,Distrito Algorta," San Martin , Barrio Usategui , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Usategui,"Gran Bilbao, Vizcaya",60,85.0,2019-03-30,375000,0,1.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de marzo,0,1,2.0,1,0,1976.0,en trámite,planta 3ª exterior,0,0,84357910,2,0.0,Getxo,Distrito Algorta," komporte , Urb. konporte , Barrio Alango , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Alango,"Gran Bilbao, Vizcaya",170,85.0,2019-03-30,398000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 28 de febrero,0,0,4.0,1,0,1972.0,en trámite,planta 1ª exterior,1,0,84378426,2,1.0,Getxo,Distrito Algorta," Algortako Etorbidea , Barrio Alango , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Alango,"Gran Bilbao, Vizcaya",200,85.0,2019-03-30,590000,0,5.0,1,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 13 de marzo,0,0,2.0,1,0,1976.0,inmueble exento,bajo exterior,0,0,84652787,2,0.0,Getxo,Distrito Algorta," Gaztelumendi , Urb. Txopos Etorbidea , Barrio Sarrikobaso , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Sarrikobaso,"Gran Bilbao, Vizcaya",60,85.0,2019-03-30,195000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,1,2.0,1,0,1976.0,en trámite,planta 2ª exterior,0,0,84531877,2,0.0,Getxo,Distrito Algorta," , Barrio Villamonte , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Villamonte,"Gran Bilbao, Vizcaya",100,97.0,2019-03-30,263000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 19 de enero,0,0,2.0,0,0,1976.0,no indicado,planta 1ª exterior,0,0,27646578,2,0.0,Getxo,Distrito Algorta," Calle Aldapa , Barrio Polígono Rojo-Aldapa , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Polígono Rojo-Aldapa,"Gran Bilbao, Vizcaya",82,85.0,2019-03-30,267000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,3.0,0,0,1898.0,en trámite,planta 3ª exterior,1,1,33704450,5,1.0,Getxo,Distrito Algorta," , Barrio Centro-Puerto Viejo , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Centro-Puerto Viejo,"Gran Bilbao, Vizcaya",160,145.0,2019-03-30,700000,0,4.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,2.0,0,0,1971.0,,planta 1ª exterior,1,0,35020889,2,1.0,Getxo,Distrito Algorta," , Barrio Usategui , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Usategui,"Gran Bilbao, Vizcaya",160,155.0,2019-03-30,395000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de octubre,0,0,1.0,0,0,1976.0,en trámite,planta 2ª exterior,0,0,39437813,2,0.0,Getxo,Distrito Algorta," Calle Martikoena , Barrio Alango , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Alango,"Gran Bilbao, Vizcaya",70,69.0,2019-03-30,234000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 20 de julio,0,0,2.0,1,0,1976.0,en trámite,planta 2ª exterior,1,0,81279289,2,1.0,Getxo,Distrito Algorta," lañomendi , Barrio Polígono Rojo-Aldapa , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Polígono Rojo-Aldapa,"Gran Bilbao, Vizcaya",90,85.0,2019-03-30,290000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de julio,0,0,2.0,0,0,1976.0,no indicado,planta 1ª exterior,1,1,81517465,2,0.0,Getxo,Distrito Algorta," ARENE , Barrio Villamonte , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Villamonte,"Gran Bilbao, Vizcaya",99,85.0,2019-03-30,275000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de enero,0,0,6.0,1,0,1976.0,en trámite,,1,1,81689337,0,1.0,Getxo,Distrito Algorta," , Barrio Centro-Puerto Viejo , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Centro-Puerto Viejo,"Gran Bilbao, Vizcaya",924,85.0,2019-03-30,3500000,0,8.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,1.0,0,0,1976.0,en trámite,bajo exterior,1,0,82649294,2,0.0,Getxo,Distrito Algorta," , Barrio Sarrikobaso , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Sarrikobaso,"Gran Bilbao, Vizcaya",60,85.0,2019-03-30,225000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,1.0,0,0,1976.0,en trámite,planta 2ª,0,0,82922486,2,0.0,Getxo,Distrito Algorta," , Barrio Sarrikobaso , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Sarrikobaso,"Gran Bilbao, Vizcaya",70,85.0,2019-03-30,210000,0,1.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,1.0,0,0,1976.0,en trámite,planta 3ª exterior,0,0,83034853,2,0.0,Getxo,Distrito Algorta," , Barrio Alango , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Alango,"Gran Bilbao, Vizcaya",50,85.0,2019-03-30,216000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,1.0,0,0,1976.0,en trámite,planta 4ª exterior,0,0,83296616,2,0.0,Getxo,Distrito Algorta," , Barrio Sarrikobaso , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Sarrikobaso,"Gran Bilbao, Vizcaya",80,75.0,2019-03-30,220000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 28 de febrero,0,0,1.0,1,0,2001.0,en trámite,planta 5ª exterior,0,0,83537621,2,1.0,Getxo,Distrito Algorta," Calle algorta etorbidea , Barrio Centro-Puerto Viejo , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Centro-Puerto Viejo,"Gran Bilbao, Vizcaya",81,70.0,2019-03-30,269000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,3.0,1,0,1976.0,,planta 1ª,1,0,83558243,2,1.0,Getxo,Distrito Algorta," , Barrio Usategui , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Usategui,"Gran Bilbao, Vizcaya",154,140.0,2019-03-30,395000,0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,1.0,0,0,1976.0,en trámite,planta 3ª,0,0,83631866,2,0.0,Getxo,Distrito Algorta," , Barrio Alango , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Alango,"Gran Bilbao, Vizcaya",70,65.0,2019-03-30,212000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,0,1.0,0,0,1976.0,en trámite,planta 1ª exterior,1,0,84086678,2,0.0,Getxo,Distrito Algorta," , Barrio Centro-Puerto Viejo , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Centro-Puerto Viejo,"Gran Bilbao, Vizcaya",90,85.0,2019-03-30,370000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de marzo,0,0,2.0,1,0,1976.0,no indicado,planta 4ª exterior,1,1,84296059,2,1.0,Getxo,Distrito Algorta," IZARO , Barrio Polígono Rojo-Aldapa , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Polígono Rojo-Aldapa,"Gran Bilbao, Vizcaya",110,85.0,2019-03-30,335000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,4.0,1,0,1976.0,en trámite,planta 4ª exterior,1,0,84523660,2,1.0,Getxo,Distrito Algorta," Talaieta , Barrio Usategui , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Usategui,"Gran Bilbao, Vizcaya",180,85.0,2019-03-30,650000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de octubre,0,0,1.0,1,0,1976.0,en trámite,planta 3ª exterior,1,0,36099248,2,0.0,Getxo,Distrito Algorta," bidebarri , Urb. leku eder , Barrio Sarrikobaso , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Sarrikobaso,"Gran Bilbao, Vizcaya",85,84.0,2019-03-30,250000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 14 de noviembre,0,0,1.0,1,0,1976.0,en trámite,entreplanta exterior,1,0,36195312,2,0.0,Getxo,Distrito Algorta," kasune , Barrio Sarrikobaso , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Sarrikobaso,"Gran Bilbao, Vizcaya",69,68.0,2019-03-30,229000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 7 de febrero,0,0,3.0,1,0,1976.0,en trámite,planta 5ª exterior,1,0,37408083,4,1.0,Getxo,Distrito Algorta," Arene , Barrio Villamonte , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Villamonte,"Gran Bilbao, Vizcaya",230,85.0,2019-03-30,382000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 26 de marzo,0,0,2.0,1,0,1976.0,en trámite,planta 2ª exterior,0,0,81357846,2,1.0,Getxo,Distrito Algorta," villaondoeta , Barrio Villamonte , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Villamonte,"Gran Bilbao, Vizcaya",145,135.0,2019-03-30,349000,1,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 19 de febrero,0,1,2.0,1,0,1979.0,en trámite,planta 3ª exterior,1,0,82426260,2,1.0,Getxo,Distrito Algorta," FUEROS , Barrio Alango , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Alango,"Gran Bilbao, Vizcaya",106,95.0,2019-03-30,319000,1,3.0,0,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,1,0,1971.0,en trámite,planta 1ª exterior,0,0,82464181,2,1.0,Getxo,Distrito Algorta," JUAN BAUTISTA URIBARRI , Barrio Alango , Distrito Algorta , Getxo , Gran Bilbao, Vizcaya ",Barrio Alango,"Gran Bilbao, Vizcaya",90,84.0,2019-03-30,270000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
