ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_heating,heating_no dispone de calefacción,heating_no dispone de calefacción: gas natural,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,en trámite,,0,0,31343604,7,,Irixoa,cal de san mamed," cal de san mamed , Irixoa , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",2000,185,2019-04-14,199000,0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de septiembre,0,0,1.0,0,0,,en trámite,1 planta,1,0,82499046,0,,Cesuras,," , Cesuras , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",2600,70,2019-04-14,80000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de octubre,0,0,3.0,0,0,,en trámite,2 plantas,1,0,82915611,0,,Betanzos,," , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",2372,241,2019-04-14,300000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,0,0,,no indicado,1 planta,1,1,38433559,0,,Oza Dos Rios,Burricios s/n," Burricios s/n , Oza Dos Rios , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",800,75,2019-04-14,61000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,0.0,0,0,,en trámite,planta 2ª,0,0,38623667,10,,Betanzos,"Calle Santiago, 8"," Calle Santiago, 8 , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",247,200,2019-04-14,95000,0,0.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,2.0,1,0,,no indicado,planta 2ª exterior,1,0,1603853,1,1,Miño,"Calle a Barrosa, 64"," Calle a Barrosa, 64 , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",70,,2019-04-14,89000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de octubre,0,0,2.0,0,0,,inmueble exento,1 planta,0,0,29272292,0,,Cesuras,," , Cesuras , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",418,124,2019-04-14,80000,0,3.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,0,0,1.0,0,0,,no indicado,planta 4ª exterior,0,0,33756991,1,0,Curtis,"Avenida doctor martínez pardo, 74"," Avenida doctor martínez pardo, 74 , Curtis , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",90,,2019-04-14,40000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,0.0,0,0,,en trámite,,0,0,38623689,7,,Betanzos,"Calle Rosalía de Castro, 1"," Calle Rosalía de Castro, 1 , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",30,,2019-04-14,494400,0,0.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,1,0,,no indicado,,0,0,38623515,7,,Betanzos,," , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",500,90,2019-04-14,75000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,0,0,,,,1,1,84491562,4,,Miño,a Penasca," a Penasca , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",146,140,2019-04-14,145000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,0,0,,,,1,1,84491564,4,,Miño,a Penasca," a Penasca , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",146,140,2019-04-14,145000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,0,0,,,,1,1,84491566,4,,Miño,a Penasca," a Penasca , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",146,140,2019-04-14,145000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,0,0,,,,1,1,84491567,4,,Miño,a Penasca," a Penasca , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",146,140,2019-04-14,145000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,0,0,,,,1,1,84491579,4,,Miño,a Penasca," a Penasca , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",146,140,2019-04-14,145000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,0,0,,,,1,1,84491580,4,,Miño,a Penasca," a Penasca , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",146,140,2019-04-14,145000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,0,0,,,,1,1,84491581,4,,Miño,a Penasca," a Penasca , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",151,141,2019-04-14,155000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,0,0,,,,1,1,84491583,4,,Miño,a Penasca," a Penasca , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",146,140,2019-04-14,145000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,0,0,,,,1,1,84491584,4,,Miño,a Penasca," a Penasca , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",146,140,2019-04-14,145000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,0,0,,,,1,1,84491586,4,,Miño,a Penasca," a Penasca , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",151,141,2019-04-14,155000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,0,0,,,,1,1,84491587,4,,Miño,a Penasca," a Penasca , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",151,141,2019-04-14,155000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,0,0,,,,1,1,84491588,4,,Miño,a Penasca," a Penasca , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",146,131,2019-04-14,145000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,3.0,0,0,,,,1,1,84491590,4,,Miño,a Penasca," a Penasca , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",146,140,2019-04-14,145000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de enero,0,0,2.0,0,0,,en trámite,2 plantas,0,1,455485,0,,Aranga,," , Aranga , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",120,,2019-04-14,195000,0,2.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 21 de enero,0,0,7.0,0,0,,en trámite,2 plantas,1,1,1492601,0,,Paderne,," , Paderne , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",600,,2019-04-14,995000,0,9.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 5 de octubre,1,0,1.0,0,0,,no indicado,,1,1,26123812,0,,Irixoa,," , Irixoa , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",79,69,2019-04-14,148000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,1.0,0,0,,en trámite,3 plantas,1,0,26174652,4,,Paderne,," , Paderne , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",180,170,2019-04-14,95000,0,6.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de diciembre,0,0,2.0,0,0,,no indicado,2 plantas,0,0,27177063,0,,Betanzos,," , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",85,80,2019-04-14,160000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de octubre,0,0,1.0,0,0,,inmueble exento,2 plantas,0,0,27375598,0,,Cesuras,," , Cesuras , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",3578,113,2019-04-14,150000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de noviembre,0,0,2.0,1,0,,no indicado,3 plantas,0,1,27463001,0,,Paderne,," , Paderne , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",2905,235,2019-04-14,220000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de noviembre,0,0,2.0,0,0,,inmueble exento,2 plantas,1,0,28584573,0,,Paderne,," , Paderne , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",2500,270,2019-04-14,118000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de noviembre,0,0,1.0,0,0,,inmueble exento,2 plantas,0,0,30209946,4,,Paderne,," , Paderne , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",1300,172,2019-04-14,120000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de diciembre,0,0,2.0,0,0,,en trámite,2 plantas,0,0,31500511,0,,Betanzos,," , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",2905,235,2019-04-14,220000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de noviembre,0,0,1.0,0,0,,en trámite,3 plantas,1,0,31976639,4,,Paderne,," , Paderne , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",146,136,2019-04-14,40000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de diciembre,0,0,2.0,1,0,,en trámite,3 plantas,1,0,32031412,0,,Betanzos,," , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",1800,150,2019-04-14,169000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de noviembre,0,0,3.0,0,0,,en trámite,3 plantas,0,0,32744097,0,,Paderne,," , Paderne , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",2038,200,2019-04-14,125000,0,10.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de octubre,0,0,3.0,0,0,,inmueble exento,2 plantas,0,0,35146389,0,,Cesuras,," , Cesuras , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",909,477,2019-04-14,80000,0,7.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de octubre,0,0,2.0,0,0,,en trámite,2 plantas,1,0,35336973,0,,Aranga,," , Aranga , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",4000,335,2019-04-14,135000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de octubre,0,0,1.0,0,0,,inmueble exento,2 plantas,0,0,35971984,0,,Oza Dos Rios,," , Oza Dos Rios , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",1800,175,2019-04-14,130000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de diciembre,0,0,2.0,1,0,,en trámite,planta 2ª exterior,1,0,37078921,1,0,Betanzos,," , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",120,110,2019-04-14,98000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de octubre,0,0,2.0,0,0,1984,en trámite,,0,1,37349441,0,,Vilarmaior,," , Vilarmaior , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",646,,2019-04-14,110000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de octubre,0,0,4.0,0,0,,en trámite,3 plantas,1,0,37405529,4,,Cesuras,," , Cesuras , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",400,375,2019-04-14,290000,0,10.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de octubre,0,0,2.0,1,0,,en trámite,planta 2ª exterior,1,0,37577358,1,0,Oza Dos Rios,," , Oza Dos Rios , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",97,90,2019-04-14,68000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de septiembre,0,0,1.0,0,0,1976,no indicado,planta 2ª exterior,0,0,37954259,1,0,Oza Dos Rios,Ferrador," Ferrador , Oza Dos Rios , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",89,78,2019-04-14,38000,0,3.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de enero,0,0,2.0,0,0,,en trámite,2 plantas,0,0,38331345,0,,Betanzos,," , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",2300,450,2019-04-14,90000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de junio,0,1,3.0,0,0,1900,no indicado,2 plantas,0,0,40349587,11,,Betanzos,Rúa Santa María," Rúa Santa María , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",31,,2019-04-14,100000,0,3.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,1,0,2004,en trámite,planta 1ª,1,1,38623524,1,1,Miño,Calle estremeiro," Calle estremeiro , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",76,67,2019-04-14,115000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,en trámite,planta 1ª,1,0,82330609,1,1,Oza Dos Rios,AC-840," AC-840 , Oza Dos Rios , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",107,92,2019-04-14,110000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,1,0,,en trámite,planta 2ª,1,0,38623745,1,1,Betanzos,Calle alexandre bóveda," Calle alexandre bóveda , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",70,60,2019-04-14,96000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,1.0,0,0,1925,en trámite,,1,0,38623719,7,,Irixoa,lugar portela," lugar portela , Irixoa , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",1600,81,2019-04-14,125000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,1,0,,en trámite,planta 1ª,1,0,82330620,1,1,Curtis,Plaza España," Plaza España , Curtis , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",115,110,2019-04-14,155000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 1 de octubre,0,0,1.0,0,0,1994,en trámite,2 plantas,0,1,82572722,0,,Vilarmaior,," , Vilarmaior , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",1580,,2019-04-14,155000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de diciembre,0,0,3.0,1,0,,en trámite,2 plantas,1,0,83622593,0,,Oza Dos Rios,," , Oza Dos Rios , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",2000,370,2019-04-14,297000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de enero,0,0,3.0,0,0,,en trámite,3 plantas,1,0,84087923,0,,Oza Dos Rios,," , Oza Dos Rios , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",2200,305,2019-04-14,165000,0,6.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,1,0,,en trámite,bajo exterior,1,0,39712970,1,1,Miño,"Camino Praia, 10"," Camino Praia, 10 , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",40,35,2019-04-14,78000,0,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 4 de marzo,0,0,2.0,1,0,2006,,planta 1ª exterior,1,0,34084022,1,0,Miño,xario," xario , Miño , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",90,,2019-04-14,75000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,en trámite,planta 1ª,0,0,37723019,1,0,Betanzos,Calle valdoncel," Calle valdoncel , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",130,,2019-04-14,138000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,2.0,0,0,,en trámite,planta 3ª,0,0,37723026,1,0,Betanzos,Calle roldán," Calle roldán , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",120,,2019-04-14,120000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,en trámite,planta 2ª,0,0,37723059,1,0,Betanzos,Calle irmandiños," Calle irmandiños , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",50,,2019-04-14,52000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,2.0,0,0,,en trámite,planta 4ª,0,0,37723066,1,1,Betanzos,Calle do alcalde tomás dapena," Calle do alcalde tomás dapena , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",130,,2019-04-14,83000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,en trámite,planta 2ª,0,0,37723184,1,0,Oza Dos Rios,ferrador," ferrador , Oza Dos Rios , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",75,,2019-04-14,38000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,inmueble exento,2 plantas,0,1,37723318,7,,Paderne,lugar frances," lugar frances , Paderne , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",700,,2019-04-14,65000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,en trámite,,1,1,37723601,7,,Cesuras,Calle loureiros," Calle loureiros , Cesuras , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",1000,,2019-04-14,118000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,2.0,0,0,,en trámite,,0,0,37723643,7,,Betanzos,Travesía torre," Travesía torre , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",120,,2019-04-14,60000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,en trámite,,0,1,37723736,7,,Irixoa,lugar chao viña," lugar chao viña , Irixoa , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",1500,,2019-04-14,64000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,en trámite,,1,1,37891737,7,,Cesuras,Camino casagrande," Camino casagrande , Cesuras , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",287,,2019-04-14,41000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,en trámite,planta 1ª exterior,0,0,37919005,1,0,Betanzos,Calle alcalde beccaría," Calle alcalde beccaría , Betanzos , Miño - Betanzos, A Coruña ",,"Miño - Betanzos, A Coruña",64,,2019-04-14,55000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
