ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 25 de marzo,1,0,3.0,1,0,,en trámite,2 plantas,1,0,81508951,0,,Huévar,"Calle María Zambrano, 25"," Calle María Zambrano, 25 , Huévar , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",150,,2019-04-13,91000,0,3.0,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,3.0,0,0,,,,0,0,39846479,4,,Carrion de los Céspedes,Calle maría espinosa de los monteros," Calle maría espinosa de los monteros , Carrion de los Céspedes , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",153,,2019-04-13,76400,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,1,0,2007,en trámite,planta 2ª,1,0,84119303,1,1,Pilas,Calle Palos de la Frontera," Calle Palos de la Frontera , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",97,85,2019-04-13,90000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de enero,1,0,1.0,1,0,1998,no indicado,2 plantas,0,0,82205673,0,,Pilas,," , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",180,103,2019-04-13,87260,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,2006,,2 plantas,0,0,35040257,0,,Huévar,"Calle Gitanillas, 18"," Calle Gitanillas, 18 , Huévar , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",130,,2019-04-13,154000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,0,2.0,0,0,,,2 plantas,1,0,38361637,0,,Pilas,Urb. Barriada la soledad," Calle Granada, 91 , Urb. Barriada la soledad , Pilas , Aljarafe, Sevilla ","Calle Granada, 91","Aljarafe, Sevilla",100,89,2019-04-13,110000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,,0,0,81947403,1,0,Pilas,Calle la Lamparilla," Calle la Lamparilla , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",1389,90,2019-04-13,166493,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,1,2.0,0,0,,,2 plantas,1,1,27813552,0,,Pilas,Urb. la soledad," Calle Jaén, 73 , Urb. la soledad , Pilas , Aljarafe, Sevilla ","Calle Jaén, 73","Aljarafe, Sevilla",113,65,2019-04-13,79000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,1,2.0,1,0,,,3 plantas,0,0,82913324,4,,Carrion de los Céspedes,"Calle Cádiz, 4"," Calle Cádiz, 4 , Carrion de los Céspedes , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",135,,2019-04-13,73000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,0,0,,,,1,0,81947401,1,0,Pilas,Plaza Cádiz," Plaza Cádiz , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",134,110,2019-04-13,90379,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de marzo,0,0,2.0,0,0,,en trámite,2 plantas,0,0,82772770,0,,Pilas,Magallanes," Magallanes , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",85,,2019-04-13,80900,0,3.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,1,0,2.0,0,0,,en trámite,2 plantas,0,0,84271288,0,,Pilas,Calle Descubridores," Calle Descubridores , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",133,,2019-04-13,98600,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,0,2.0,0,0,,en trámite,2 plantas,0,0,84273171,11,,Pilas,Avenida Portugal," Avenida Portugal , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",97,,2019-04-13,86700,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,2.0,0,0,,en trámite,2 plantas,0,0,84273847,11,,Pilas,Calle Triana," Calle Triana , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",86,,2019-04-13,81700,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,1.0,1,0,,,planta 1ª,0,0,37827329,1,0,Huévar,"Pozo ayerbes, 2"," Pozo ayerbes, 2 , Huévar , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",112,92,2019-04-13,53767,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,1,0,2.0,0,1,,en trámite,2 plantas,0,1,38512163,7,,Castilleja del Campo,centro s/n," centro s/n , Castilleja del Campo , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",300,120,2019-04-13,145500,0,3.0,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,1,0,1.0,1,0,2006,en trámite,,1,1,1816208,4,,Pilas,Vereda Abaco s/n," Vereda Abaco s/n , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",10500,100,2019-04-13,160000,0,3.0,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,,0,0,33841031,0,,Carrion de los Céspedes,Calle doctor jose maría osuna," Calle doctor jose maría osuna , Carrion de los Céspedes , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",130,,2019-04-13,70900,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,1,0,2.0,0,0,,,,1,0,31879070,11,,Carrion de los Céspedes,Calle miguel de cervantes," Calle miguel de cervantes , Carrion de los Céspedes , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",262,218,2019-04-13,126400,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,,0,0,31694650,0,,Carrion de los Céspedes,Calle juan carlos i," Calle juan carlos i , Carrion de los Céspedes , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",118,98,2019-04-13,69000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,1,1,2.0,1,0,,no indicado,,1,0,313280,2,,Pilas,"Calle Dinamarca, 3"," Calle Dinamarca, 3 , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",116,,2019-04-13,80000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,1,0,2.0,0,0,,no indicado,,0,1,81454542,0,,Pilas,Avenida Portugal," Avenida Portugal , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",96,,2019-04-13,65000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,no indicado,,0,0,32010954,0,,Huévar,Calle Muñoz Fidalgo," Calle Muñoz Fidalgo , Huévar , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",83,,2019-04-13,27200,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,1,0,,,bajo interior,0,0,36262491,1,1,Pilas,Urb. Residencial Amanecer," Calle Rodrigo de Triana, 11 , Urb. Residencial Amanecer , Pilas , Aljarafe, Sevilla ","Calle Rodrigo de Triana, 11","Aljarafe, Sevilla",83,75,2019-04-13,75000,0,3.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,1.0,1,0,,en trámite,,1,0,36664195,11,,Carrion de los Céspedes,"Calle Huerta de Perez, 4 -8"," Calle Huerta de Perez, 4 -8 , Carrion de los Céspedes , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",89,,2019-04-13,73000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de enero,1,0,2.0,0,0,2005,en trámite,2 plantas,1,0,38124079,0,,Pilas,Calle Zorrilla," Calle Zorrilla , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",116,,2019-04-13,135000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,3.0,0,0,,,,0,0,33377025,11,,Pilas,Avenida al-andalus," Avenida al-andalus , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",296,,2019-04-13,150000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,,,0,0,31718714,11,,Carrion de los Céspedes,Calle ramón barranco," Calle ramón barranco , Carrion de los Céspedes , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",117,100,2019-04-13,54100,0,5.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,,0,0,34272289,0,,Carrion de los Céspedes,Calle doctor jose maría osuna," Calle doctor jose maría osuna , Carrion de los Céspedes , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",121,98,2019-04-13,69800,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,,0,0,36303897,0,,Pilas,Calle triana," Calle triana , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",85,70,2019-04-13,58800,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,,exterior,0,0,38594632,1,0,Pilas,Calle picasso," Calle picasso , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",111,61,2019-04-13,62300,0,3.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,2.0,0,0,2008,,,1,0,38813372,1,1,Pilas,Avenida el aljarafe," Avenida el aljarafe , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",82,76,2019-04-13,76600,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,3.0,0,0,,,,0,0,39904019,4,,Pilas,Avenida al-andalus," Avenida al-andalus , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",296,,2019-04-13,150000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,bajo,0,0,31719998,5,0,Pilas,Calle alfarería," Calle alfarería , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",100,84,2019-04-13,66600,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,2.0,0,0,2007,no indicado,,0,0,83453748,11,,Pilas,Calle Góngora," Calle Góngora , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",99,83,2019-04-13,91000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,1.0,0,0,2009,,planta 2ª exterior,0,0,81994497,1,1,Pilas,," , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",46,42,2019-04-13,48000,0,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,2.0,0,0,,,,0,0,36615986,0,,Pilas,Calle suecia," Calle suecia , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",108,95,2019-04-13,85000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,2.0,0,0,,en trámite,1 planta,0,0,84771993,11,,Pilas,Calle Colombia," Calle Colombia , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",100,,2019-04-13,85120,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,2.0,0,0,,en trámite,2 plantas,0,0,84984884,0,,Pilas,Calle Murillo s/n," Calle Murillo s/n , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",193,,2019-04-13,149200,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,0,0,2000,,bajo exterior,0,0,40566200,1,0,Pilas,Avenida el Aljarafe," Avenida el Aljarafe , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",72,62,2019-04-13,60900,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,2.0,1,0,,no indicado,,0,0,84732425,11,,Pilas,," , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",102,93,2019-04-13,97660,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,0,0,2.0,1,0,2013,,,1,0,29436078,0,,Carrion de los Céspedes,"Calle Huerta de Pérez, 1"," Calle Huerta de Pérez, 1 , Carrion de los Céspedes , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",116,84,2019-04-13,76000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,,1,0,40346732,1,1,Pilas,Calle Palos de la Frontera," Calle Palos de la Frontera , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",112,97,2019-04-13,64800,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,1,0,2.0,1,0,2008,en trámite,2 plantas,0,1,83235006,0,,Huévar,," , Huévar , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",180,,2019-04-13,125000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de marzo,0,0,1.0,0,0,,no indicado,,0,0,38172620,11,,Pilas,Calle Murillo," Calle Murillo , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",193,,2019-04-13,149200,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,1,1,2.0,0,0,,en trámite,2 plantas,1,0,84523208,0,,Pilas,," , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",120,,2019-04-13,120000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,0,1.0,0,0,,inmueble exento,1 planta,0,0,84626851,0,,Carrion de los Céspedes,Urb. En el centro del pueblo," Juan Ramon Jimenez, 9 , Urb. En el centro del pueblo , Carrion de los Céspedes , Aljarafe, Sevilla ","Juan Ramon Jimenez, 9","Aljarafe, Sevilla",57,42,2019-04-13,24000,0,0.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,3.0,0,0,2007,en trámite,3 plantas,0,0,84995846,0,,Carrion de los Céspedes,Urb. El Rocio," Urb. El Rocio , Carrion de los Céspedes , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",125,,2019-04-13,95000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,1,0,3.0,1,1,,no indicado,2 plantas,0,0,36592552,7,,Huévar,"Calle Muñoz Fidalgo, 17"," Calle Muñoz Fidalgo, 17 , Huévar , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",150,,2019-04-13,100000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,3.0,0,0,,en trámite,3 plantas,1,1,39356081,2,,Carrion de los Céspedes,Urb. Urbanizaion El Rocio," Calle Fundación Genus, 17 , Urb. Urbanizaion El Rocio , Carrion de los Céspedes , Aljarafe, Sevilla ","Calle Fundación Genus, 17","Aljarafe, Sevilla",130,125,2019-04-13,100000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de abril,1,1,2.0,0,0,,en trámite,2 plantas,0,0,39509198,0,,Carrion de los Céspedes,"Calle Ramón Barranco, 12"," Calle Ramón Barranco, 12 , Carrion de los Céspedes , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",315,255,2019-04-13,136900,1,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,0,0,3.0,1,0,,en trámite,1 planta,1,1,82364518,4,,Carrion de los Céspedes,"Calle Ramón Barranco, 85"," Calle Ramón Barranco, 85 , Carrion de los Céspedes , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",2000,,2019-04-13,375000,0,5.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,1,0,4.0,0,0,,no indicado,3 plantas,1,0,82675043,0,,Carrion de los Céspedes,Urb. El Rocío," Calle María Espinosa de los Monteros, 6 , Urb. El Rocío , Carrion de los Céspedes , Aljarafe, Sevilla ","Calle María Espinosa de los Monteros, 6","Aljarafe, Sevilla",159,,2019-04-13,128000,0,6.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,1,1,2.0,1,0,,en trámite,2 plantas,1,0,82672943,4,,Pilas,"Avenida Portugal, 71"," Avenida Portugal, 71 , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",190,98,2019-04-13,125000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,1,1,2.0,1,0,,,3 plantas,1,1,83245769,0,,Carrion de los Céspedes,Urb. Huerto Cartuja," Artesanas Bordadoras, 29 , Urb. Huerto Cartuja , Carrion de los Céspedes , Aljarafe, Sevilla ","Artesanas Bordadoras, 29","Aljarafe, Sevilla",134,,2019-04-13,120000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,1,1,2.0,1,0,2010,en trámite,3 plantas,1,0,83349070,7,,Pilas,"Calle Zorrilla, 50"," Calle Zorrilla, 50 , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",139,,2019-04-13,144000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 2 de abril,1,0,3.0,1,0,,,3 plantas,1,0,83597565,0,,Huévar,Urb. Guadial," Calle Emilia Pardo Bazan, 155 , Urb. Guadial , Huévar , Aljarafe, Sevilla ","Calle Emilia Pardo Bazan, 155","Aljarafe, Sevilla",197,,2019-04-13,130000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de marzo,0,0,2.0,1,0,1993,no indicado,2 plantas,0,0,81164358,4,,Pilas,"Calle Maestro Andrés Ramos, 13 n"," Calle Maestro Andrés Ramos, 13 n , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",120,,2019-04-13,88000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,,0,0,82106168,0,,Pilas,Calle Descubridores," Calle Descubridores , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",133,116,2019-04-13,84500,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de noviembre,0,0,1.0,0,0,,en trámite,2 plantas,0,0,82937105,4,,Carrion de los Céspedes,Plaza la Constitucion s/n," Plaza la Constitucion s/n , Carrion de los Céspedes , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",315,,2019-04-13,180000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,1,0,2.0,1,0,2006,en trámite,,1,0,84671489,0,,Pilas,," , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",122,86,2019-04-13,87000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,1,0,2.0,1,0,,en trámite,2 plantas,1,1,36780090,0,,Carrion de los Céspedes,," , Carrion de los Céspedes , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",260,,2019-04-13,144000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,4.0,0,0,,en trámite,2 plantas,0,0,37481154,4,,Pilas,," , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",6000,,2019-04-13,730000,0,6.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,3.0,0,0,,en trámite,,0,0,34016049,11,,Carrion de los Céspedes,Calle maría espinosa de los monteros," Calle maría espinosa de los monteros , Carrion de los Céspedes , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",153,,2019-04-13,76400,0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de febrero,0,0,1.0,0,0,,,,0,0,81839280,0,,Pilas,Calle Virgen de Guadalupe s/n," Calle Virgen de Guadalupe s/n , Pilas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",110,95,2019-04-13,73050,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
