ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 2ª,0,0,81211072,0,0,Nava de la Asuncion,Calle Fray Sebastián," Calle Fray Sebastián , Nava de la Asuncion , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",119,1,2019-04-13,97459,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,0,0,1.0,0,0,,,planta 3ª,0,0,83449284,0,0,Nava de la Asuncion,Plaza Sonsoto," Plaza Sonsoto , Nava de la Asuncion , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",86,69,2019-04-13,40202,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de octubre,0,0,2.0,0,0,,en trámite,2 plantas,0,0,82739056,9,,Fuente de Santa Cruz,Calle de Santiago Gonzalez Muñoz," Calle de Santiago Gonzalez Muñoz , Fuente de Santa Cruz , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",445,265,2019-04-13,50000,0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,,,2 plantas,0,0,36193029,4,,Coca,"Calle FRANCISCANOS, 2"," Calle FRANCISCANOS, 2 , Coca , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",112,,2019-04-13,65000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 6 de abril,0,0,1.0,0,0,,,,1,0,83449279,4,,Codorniz,Calle Ancha," Calle Ancha , Codorniz , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",110,89,2019-04-13,59314,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de octubre,0,0,2.0,0,0,,no indicado,2 plantas,1,0,37663313,1,,Santiuste de San Juan Bautista,," , Santiuste de San Juan Bautista , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",105,100,2019-04-13,80000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de enero,0,0,2.0,0,0,,en trámite,2 plantas,0,0,83924894,7,,Bernardos,Calle Mota," Calle Mota , Bernardos , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",169,,2019-04-13,105300,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,2.0,1,0,,,bajo,0,0,81310886,0,0,Santiuste de San Juan Bautista,"Calle Carmen, 7"," Calle Carmen, 7 , Santiuste de San Juan Bautista , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",111,96,2019-04-13,55856,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,2.0,1,0,,no indicado,3 plantas,1,1,1822217,2,,Domingo Garcia,"Calle Larga, 14"," Calle Larga, 14 , Domingo Garcia , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",588,230,2019-04-13,165000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de abril,0,1,2.0,0,0,,no indicado,2 plantas,0,0,84519534,1,,Santa Maria la Real de Nieva,"Calle Extramuros, 33"," Calle Extramuros, 33 , Santa Maria la Real de Nieva , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",172,,2019-04-13,39000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de enero,0,0,1.0,1,0,,en trámite,1 planta,0,0,27830973,2,,Santa Maria la Real de Nieva,," , Santa Maria la Real de Nieva , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",259,160,2019-04-13,80000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,,no indicado,2 plantas,0,0,30061556,2,,Bernardos,"Calle Ancha, 12"," Calle Ancha, 12 , Bernardos , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",145,,2019-04-13,112000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de enero,0,0,3.0,0,0,,no indicado,,0,0,30233188,2,,Santiuste de San Juan Bautista,"Calle Real, 10"," Calle Real, 10 , Santiuste de San Juan Bautista , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",500,300,2019-04-13,180000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,2.0,1,0,,no indicado,planta 1ª exterior,1,0,30378804,0,1,Nava de la Asuncion,"Calle Portugal, 17"," Calle Portugal, 17 , Nava de la Asuncion , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",95,90,2019-04-13,118000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,en trámite,2 plantas,0,0,32035268,1,,San Cristobal de la Vega,"Calle centro, 14"," Calle centro, 14 , San Cristobal de la Vega , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",556,,2019-04-13,84000,0,5.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,no indicado,2 plantas,0,0,32035266,1,,San Cristobal de la Vega,"Carretera de adanero, 10"," Carretera de adanero, 10 , San Cristobal de la Vega , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",256,,2019-04-13,45000,0,6.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,2.0,1,1,2002,no indicado,2 plantas,1,1,34226564,1,,Melque de Cercos,"Calle la Ruta, 3"," Calle la Ruta, 3 , Melque de Cercos , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",80,220,2019-04-13,188000,1,3.0,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de diciembre,0,0,2.0,1,0,1997,no indicado,2 plantas,1,0,36824420,4,,Coca,"Calle Maestro Don Linos Muñoz de Pedro, 6"," Calle Maestro Don Linos Muñoz de Pedro, 6 , Coca , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",25,,2019-04-13,140000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de marzo,0,0,4.0,1,0,,no indicado,2 plantas,1,1,38153371,2,,Nieva,"Calle Posada, 24"," Calle Posada, 24 , Nieva , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",1304,499,2019-04-13,590000,0,8.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 17 de febrero,0,1,2.0,1,0,,no indicado,3 plantas,1,1,81458233,1,,Montejo de Arévalo,"Calle Ginebra, 19"," Calle Ginebra, 19 , Montejo de Arévalo , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",217,95,2019-04-13,115000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 27 de diciembre,0,0,1.0,0,0,,,,0,0,81476524,7,,Santiuste de San Juan Bautista,," , Santiuste de San Juan Bautista , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",55,49,2019-04-13,10500,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de diciembre,0,0,1.0,0,0,,,,0,0,81475691,0,0,Sangarcia,," , Sangarcia , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",91,71,2019-04-13,40000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de febrero,0,0,2.0,0,0,,,,0,0,81871345,0,0,Villaverde de Iscar,," , Villaverde de Iscar , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",120,115,2019-04-13,50825,0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,2.0,1,0,,no indicado,2 plantas,1,0,81815795,4,,Armuña,," , Armuña , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",96,,2019-04-13,73000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,2.0,1,0,,no indicado,2 plantas,1,0,81815799,4,,Armuña,," , Armuña , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",111,,2019-04-13,94000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,2.0,1,0,,no indicado,2 plantas,1,0,81815801,4,,Armuña,," , Armuña , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",100,,2019-04-13,72000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,2.0,1,0,,no indicado,2 plantas,1,0,81815803,4,,Armuña,," , Armuña , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",116,,2019-04-13,83000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,1.0,0,0,,,2 plantas,0,0,37823749,4,,San Cristobal de la Vega,," , San Cristobal de la Vega , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",109,,2019-04-13,18538,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,1.0,0,0,,,planta 1ª,0,0,81310824,0,0,Sangarcia,," , Sangarcia , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",96,72,2019-04-13,62294,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,2.0,0,1,1975,en trámite,1 planta,1,1,84889637,3,,Santa Maria la Real de Nieva,," , Santa Maria la Real de Nieva , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",2000,,2019-04-13,199000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,1.0,1,0,,no indicado,planta 1ª,0,0,81310933,0,0,Nava de la Asuncion,"Calle Segovia, 4"," Calle Segovia, 4 , Nava de la Asuncion , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",108,89,2019-04-13,39401,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,1 planta,1,1,27549706,2,,Coca,"Calle Valdenebro, 12"," Calle Valdenebro, 12 , Coca , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",110,115,2019-04-13,95000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,3.0,1,0,,,2 plantas,0,1,28177456,2,,Juarros de Voltoya,"Calle Hoyuelos, 21"," Calle Hoyuelos, 21 , Juarros de Voltoya , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",500,250,2019-04-13,170000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,2 plantas,0,0,29353253,1,,Bernardos,"Calle Dobate, 14"," Calle Dobate, 14 , Bernardos , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",150,,2019-04-13,75000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,1.0,0,0,,en trámite,2 plantas,0,0,36836765,2,,Bernardos,"Calle Dobate, 4"," Calle Dobate, 4 , Bernardos , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",280,,2019-04-13,70000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,bajo,0,0,81211065,0,0,Sangarcia,Plaza Eleuterio Delgado," Plaza Eleuterio Delgado , Sangarcia , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",193,97,2019-04-13,62294,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,0,0,,,,1,0,81947060,4,,Armuña,Ronda Molino," Ronda Molino , Armuña , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",140,101,2019-04-13,72000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,,en trámite,,0,0,82143830,4,,Bernardos,"Calle Pajaritos, 3"," Calle Pajaritos, 3 , Bernardos , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",250,,2019-04-13,60000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,0,0,,,,1,0,84336052,4,,Armuña,Travesía del Molino," Travesía del Molino , Armuña , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",162,117,2019-04-13,83000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,0,0,,,,1,0,84336053,4,,Armuña,Travesía del Molino," Travesía del Molino , Armuña , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",159,111,2019-04-13,94000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,0,0,,,,1,0,84336054,4,,Armuña,Travesía del Molino," Travesía del Molino , Armuña , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",142,97,2019-04-13,73000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,1,0,,no indicado,1 planta,1,1,84347212,4,,Nava de la Asuncion,"Calle las Tortolas, 6"," Calle las Tortolas, 6 , Nava de la Asuncion , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",180,,2019-04-13,112000,0,3.0,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,2.0,0,0,,,2 plantas,0,0,37825154,4,,Melque de Cercos,"Plaza arrabal, 7"," Plaza arrabal, 7 , Melque de Cercos , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",127,,2019-04-13,46602,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,2.0,0,0,,,planta 3ª,0,0,26902717,0,1,Nava de la Asuncion,Plaza mayor," Plaza mayor , Nava de la Asuncion , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",130,,2019-04-13,91500,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de enero,0,0,2.0,0,0,,,,0,0,33220167,0,,Nava de la Asuncion,," , Nava de la Asuncion , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",85,,2019-04-13,37200,0,2.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de enero,0,0,2.0,0,0,,,,0,0,33236049,0,,Nava de la Asuncion,," , Nava de la Asuncion , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",84,,2019-04-13,40450,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,,1 planta,1,0,38646294,1,,Santiuste de San Juan Bautista,"Calle molino, 9"," Calle molino, 9 , Santiuste de San Juan Bautista , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",140,,2019-04-13,75000,0,3.0,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,2.0,1,0,,,,0,0,81135286,0,,Nava de la Asuncion,," , Nava de la Asuncion , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",109,82,2019-04-13,46000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,1.0,0,0,,,planta 1ª,0,0,27107870,0,0,Nava de la Asuncion,Calle Irenéo Gómez," Calle Irenéo Gómez , Nava de la Asuncion , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",82,,2019-04-13,47000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de octubre,0,1,1.0,1,0,1993,no indicado,2 plantas,0,0,36138749,7,,Villaverde de Iscar,Calle huertas," Calle huertas , Villaverde de Iscar , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",175,143,2019-04-13,89000,0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de enero,0,0,2.0,1,0,,,1 planta,0,1,1671547,2,,Domingo Garcia,"Calle Nava, 6"," Calle Nava, 6 , Domingo Garcia , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",482,,2019-04-13,249000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,1 planta,0,0,83027214,1,,Santiuste de San Juan Bautista,"Calle Real del Pino, 30"," Calle Real del Pino, 30 , Santiuste de San Juan Bautista , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",180,,2019-04-13,11000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,1,0,2.0,1,0,,no indicado,planta 3ª exterior,0,0,84973131,6,1,Nava de la Asuncion,"Calle de Elías Vírseda, 16"," Calle de Elías Vírseda, 16 , Nava de la Asuncion , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",130,120,2019-04-13,80000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,1.0,1,0,,,planta 2ª exterior,0,0,32535647,0,,Sangarcia,Calle etreros," Calle etreros , Sangarcia , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",95,,2019-04-13,26890,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 1ª,0,0,81183788,0,0,Nava de la Asuncion,Calle Segovia," Calle Segovia , Nava de la Asuncion , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",109,89,2019-04-13,39401,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,2.0,0,0,,no indicado,planta 3ª,0,0,83727149,0,0,Nava de la Asuncion,"Plaza Sonsoto, 3"," Plaza Sonsoto, 3 , Nava de la Asuncion , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",86,69,2019-04-13,40202,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de enero,0,0,1.0,0,0,,,,0,0,32241755,4,,Villeguillo,," , Villeguillo , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",93,,2019-04-13,37100,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,2.0,0,0,,,,1,0,31729780,0,0,Nava de la Asuncion,," , Nava de la Asuncion , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",90,75,2019-04-13,58300,0,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de enero,0,0,2.0,0,0,2006,en trámite,1 planta,0,0,83924891,7,,Villeguillo,Calle la Vega," Calle la Vega , Villeguillo , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",103,,2019-04-13,54200,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de agosto,0,0,1.0,0,0,2009,,,0,0,38617459,0,1,Nava de la Asuncion,Carretera de Coca," Carretera de Coca , Nava de la Asuncion , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",68,62,2019-04-13,62000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,1.0,0,0,,no indicado,1 planta,1,0,83727157,4,,Codorniz,"Calle Ancha, 10"," Calle Ancha, 10 , Codorniz , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",89,109,2019-04-13,59314,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de enero,0,0,1.0,0,0,,en trámite,1 planta,0,0,83924886,7,,Labajos,Calle Circular I," Calle Circular I , Labajos , Área de Santa María Real de Nieva, Segovia ",,"Área de Santa María Real de Nieva, Segovia",720,,2019-04-13,84500,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
