ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: bomba de frío/calor,heating_calefacción central: eléctrica,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,bajo exterior,0,0,84892989,3,1,Tomares,Distrito Centro," Pozo de la fuente s/n , Distrito Centro , Tomares , Aljarafe, Sevilla ",Pozo de la fuente s/n,"Aljarafe, Sevilla",99,,2019-04-13,128000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,planta 1ª exterior,0,0,84893698,3,1,Tomares,Distrito Centro," Pozo de la fuente s/n , Distrito Centro , Tomares , Aljarafe, Sevilla ",Pozo de la fuente s/n,"Aljarafe, Sevilla",110,,2019-04-13,160000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,planta 3ª exterior,0,0,84894537,3,1,Tomares,Distrito Centro," Pozo de la fuente s/n , Distrito Centro , Tomares , Aljarafe, Sevilla ",Pozo de la fuente s/n,"Aljarafe, Sevilla",110,,2019-04-13,177000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,exterior,0,0,84894541,9,1,Tomares,Distrito Centro," Pozo de la fuente s/n , Distrito Centro , Tomares , Aljarafe, Sevilla ",Pozo de la fuente s/n,"Aljarafe, Sevilla",114,,2019-04-13,212000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,planta 4ª exterior,0,0,84894540,3,1,Tomares,Distrito Centro," Pozo de la fuente s/n , Distrito Centro , Tomares , Aljarafe, Sevilla ",Pozo de la fuente s/n,"Aljarafe, Sevilla",117,,2019-04-13,182000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,planta 2ª exterior,0,0,84893877,3,1,Tomares,Distrito Centro," Pozo de la fuente s/n , Distrito Centro , Tomares , Aljarafe, Sevilla ",Pozo de la fuente s/n,"Aljarafe, Sevilla",112,,2019-04-13,170000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,planta 2ª exterior,0,0,84893712,3,1,Tomares,Distrito Centro," Pozo de la fuente s/n , Distrito Centro , Tomares , Aljarafe, Sevilla ",Pozo de la fuente s/n,"Aljarafe, Sevilla",110,,2019-04-13,167000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,planta 4ª exterior,0,0,84894538,11,1,Tomares,Distrito Centro," Pozo de la fuente s/n , Distrito Centro , Tomares , Aljarafe, Sevilla ",Pozo de la fuente s/n,"Aljarafe, Sevilla",136,,2019-04-13,215000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,planta 4ª exterior,0,0,84893879,11,1,Tomares,Distrito Centro," Pozo de la fuente s/n , Distrito Centro , Tomares , Aljarafe, Sevilla ",Pozo de la fuente s/n,"Aljarafe, Sevilla",134,,2019-04-13,207000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,planta 1ª exterior,0,0,84894529,3,1,Tomares,Distrito Centro," Pozo de la fuente s/n , Distrito Centro , Tomares , Aljarafe, Sevilla ",Pozo de la fuente s/n,"Aljarafe, Sevilla",109,,2019-04-13,162000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,planta 2ª exterior,0,0,84893714,3,1,Tomares,Distrito Centro," Pozo de la fuente s/n , Distrito Centro , Tomares , Aljarafe, Sevilla ",Pozo de la fuente s/n,"Aljarafe, Sevilla",109,,2019-04-13,170000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,planta 2ª exterior,0,0,84893713,3,1,Tomares,Distrito Centro," Pozo de la fuente s/n , Distrito Centro , Tomares , Aljarafe, Sevilla ",Pozo de la fuente s/n,"Aljarafe, Sevilla",106,,2019-04-13,162000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,planta 4ª exterior,0,0,84893159,3,1,Tomares,Distrito Centro," Pozo de la fuente s/n , Distrito Centro , Tomares , Aljarafe, Sevilla ",Pozo de la fuente s/n,"Aljarafe, Sevilla",134,,2019-04-13,200000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,planta 3ª exterior,0,0,84893878,3,1,Tomares,Distrito Centro," Pozo de la fuente s/n , Distrito Centro , Tomares , Aljarafe, Sevilla ",Pozo de la fuente s/n,"Aljarafe, Sevilla",106,,2019-04-13,167000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,planta 2ª exterior,0,0,84894534,3,1,Tomares,Distrito Centro," Pozo de la fuente s/n , Distrito Centro , Tomares , Aljarafe, Sevilla ",Pozo de la fuente s/n,"Aljarafe, Sevilla",110,,2019-04-13,172000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,1,0,3.0,1,0,2005,en trámite,,1,0,40109118,6,,Tomares,Distrito Hacienda la Cartuja," Calle san antonio, 33 , Distrito Hacienda la Cartuja , Tomares , Aljarafe, Sevilla ","Calle san antonio, 33","Aljarafe, Sevilla",130,120,2019-04-13,216000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,3.0,1,0,1982,,1 planta,1,0,83756531,1,,Tomares,Distrito Las Almenas," Doctor Fleming , Distrito Las Almenas , Tomares , Aljarafe, Sevilla ",Doctor Fleming,"Aljarafe, Sevilla",660,181,2019-04-13,430000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,,en trámite,planta 3ª exterior,0,0,84740884,3,0,Tomares,Distrito Centro," Juan Carlos I, 3 , Distrito Centro , Tomares , Aljarafe, Sevilla ","Juan Carlos I, 3","Aljarafe, Sevilla",84,64,2019-04-13,79000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,1,0,2001,,planta 1ª exterior,1,1,37686482,3,1,Tomares,Distrito Santa Eufemia," ALTOZANO, 14 , Urb. CIUDAD PARQUE , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",Urb. CIUDAD PARQUE,"Aljarafe, Sevilla",105,83,2019-04-13,170000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,1,0,2.0,1,0,,,planta 7ª exterior,1,1,37398330,3,1,Tomares,Distrito Aljamar," Avenida de la Aurora, 11 , Urb. RESIDENCIAL AURORA , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Urb. RESIDENCIAL AURORA,"Aljarafe, Sevilla",100,,2019-04-13,197014,1,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 4 de abril,1,0,2.0,1,0,,,planta 3ª exterior,1,1,37398397,3,1,Tomares,Distrito Aljamar," Avenida de la Aurora, 11 , Urb. RESIDENCIAL AURORA , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Urb. RESIDENCIAL AURORA,"Aljarafe, Sevilla",105,,2019-04-13,195709,1,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,1,0,2.0,1,0,,,planta 4ª exterior,1,1,37398511,3,1,Tomares,Distrito Aljamar," Avenida de la Aurora, 11 , Urb. RESIDENCIAL AURORA , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Urb. RESIDENCIAL AURORA,"Aljarafe, Sevilla",119,,2019-04-13,211374,1,3.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de febrero,0,0,2.0,1,0,,en trámite,3 plantas,1,0,39481231,6,,Tomares,Distrito Aljamar," , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",145,,2019-04-13,260000,0,4.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de marzo,0,0,2.0,1,0,,en trámite,2 plantas,1,1,40550706,6,,Tomares,Distrito Aljamar," , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",115,,2019-04-13,225000,0,3.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,1,0,,,planta 5ª exterior,1,1,84701818,3,1,Tomares,Distrito Santa Eufemia," Altamira II, 2 , Urb. altamira 2 , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",Urb. altamira 2,"Aljarafe, Sevilla",120,115,2019-04-13,179000,1,2.0,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,2.0,1,0,,,planta 1ª exterior,1,1,37404211,3,1,Tomares,Distrito Aljamar," Avenida de la Aurora s/n , Urb. Aurora , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Urb. Aurora,"Aljarafe, Sevilla",104,97,2019-04-13,199022,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,1,1,3.0,1,0,2003,en trámite,3 plantas,1,1,84770029,1,,Tomares,Distrito Hacienda la Cartuja," Hacienda Cartuja , Distrito Hacienda la Cartuja , Tomares , Aljarafe, Sevilla ",Hacienda Cartuja,"Aljarafe, Sevilla",275,155,2019-04-13,339000,0,4.0,1,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de abril,1,0,3.0,1,0,1974,en trámite,planta 2ª exterior,1,1,84893980,3,1,Tomares,Distrito Santa Eufemia," Rotonda de Santa Eufemia, Tomares , Urb. Santa Eufemia , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",Urb. Santa Eufemia,"Aljarafe, Sevilla",149,,2019-04-13,225000,1,4.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 11 de abril,1,0,2.0,0,0,1987,en trámite,3 plantas,1,0,84554734,6,,Tomares,Distrito Santa Eufemia," Calle Jardín de Santa Eufemia, Tomares, 46 , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ","Calle Jardín de Santa Eufemia, Tomares, 46","Aljarafe, Sevilla",113,100,2019-04-13,183000,0,3.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de diciembre,1,0,5.0,1,0,,,2 plantas,1,1,32552490,1,,Tomares,Distrito Santa Eufemia," , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",1667,,2019-04-13,699000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 2 de abril,1,1,6.0,1,0,1995,,3 plantas,1,1,83244632,1,,Tomares,Distrito Santa Eufemia," Calle Villares Altos, Tomares, 14 , Urb. Villares Altos , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",Urb. Villares Altos,"Aljarafe, Sevilla",1667,500,2019-04-13,699000,0,7.0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,1,1,2.0,1,0,2019,,planta 7ª exterior,1,1,84626673,3,1,Tomares,Distrito Aljamar," Avenida de la Aurora, 11 , Urb. Residencial Aurora , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Urb. Residencial Aurora,"Aljarafe, Sevilla",112,99,2019-04-13,179104,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 28 de septiembre,1,0,4.0,0,0,1970,no indicado,,1,1,27258610,1,,Tomares,Distrito Santa Eufemia," , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",1170,450,2019-04-13,1800000,0,7.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,1,0,2.0,1,0,,,planta 3ª exterior,1,1,37399180,9,1,Tomares,Distrito Aljamar," Avenida de la Aurora, 11 , Urb. RESIDENCIAL AURORA , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Urb. RESIDENCIAL AURORA,"Aljarafe, Sevilla",114,,2019-04-13,218924,1,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,1,3.0,1,0,,,planta 1ª exterior,1,1,82085002,11,1,Tomares,Distrito Centro," Calle de la Fuente, 12 , Urb. La Fuente de Aljamar , Distrito Centro , Tomares , Aljarafe, Sevilla ",Urb. La Fuente de Aljamar,"Aljarafe, Sevilla",125,103,2019-04-13,178000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 8 de abril,1,0,2.0,1,0,,no indicado,planta 2ª exterior,1,1,84561663,3,1,Tomares,Distrito Santa Eufemia," Triana, 3 , Urb. Santa Eufemia , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",Urb. Santa Eufemia,"Aljarafe, Sevilla",110,90,2019-04-13,181000,0,3.0,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,1,0,3.0,1,0,,en trámite,2 plantas,0,0,83927730,6,,Tomares,Distrito Aljamar," Calle Doña María Coronel, 12 , Urb. aljamar 6 , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Urb. aljamar 6,"Aljarafe, Sevilla",120,,2019-04-13,205000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,1,0,2.0,1,0,2018,,planta 3ª exterior,1,1,37397904,3,1,Tomares,Distrito Aljamar," Avenida de la Aurora s/n , Urb. Residencial Aurora , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Urb. Residencial Aurora,"Aljarafe, Sevilla",119,104,2019-04-13,218924,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 21 de febrero,1,0,2.0,1,0,,,exterior,1,0,84376813,3,1,Tomares,Distrito Aljamar," Calle Aire s/n , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Calle Aire s/n,"Aljarafe, Sevilla",116,,2019-04-13,180500,0,3.0,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,1,0,2.0,1,0,,,exterior,1,0,84376812,3,1,Tomares,Distrito Aljamar," Calle Aire s/n , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Calle Aire s/n,"Aljarafe, Sevilla",112,,2019-04-13,166000,0,3.0,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,1,0,2.0,1,0,,,exterior,1,0,84376808,3,1,Tomares,Distrito Aljamar," Calle Aire s/n , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Calle Aire s/n,"Aljarafe, Sevilla",112,,2019-04-13,180000,0,3.0,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,1,0,2.0,1,0,,,exterior,1,0,84376809,3,1,Tomares,Distrito Aljamar," Calle Aire s/n , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Calle Aire s/n,"Aljarafe, Sevilla",116,,2019-04-13,175500,0,3.0,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,1,0,2.0,1,0,,,exterior,1,0,84376523,3,1,Tomares,Distrito Aljamar," Calle Aire s/n , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Calle Aire s/n,"Aljarafe, Sevilla",115,,2019-04-13,170000,0,3.0,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,1,0,2.0,1,0,,,exterior,1,0,84376824,3,1,Tomares,Distrito Aljamar," Calle Aire s/n , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Calle Aire s/n,"Aljarafe, Sevilla",142,,2019-04-13,231000,0,4.0,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,1,0,2.0,1,0,,,exterior,1,0,84376817,3,1,Tomares,Distrito Aljamar," Calle Aire s/n , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Calle Aire s/n,"Aljarafe, Sevilla",116,,2019-04-13,183500,0,3.0,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,1,0,2.0,1,0,,,exterior,1,0,84376815,3,1,Tomares,Distrito Aljamar," Calle Aire s/n , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Calle Aire s/n,"Aljarafe, Sevilla",112,,2019-04-13,165000,0,3.0,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,1,0,2.0,1,0,,,exterior,1,0,84376822,3,1,Tomares,Distrito Aljamar," Calle Aire s/n , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Calle Aire s/n,"Aljarafe, Sevilla",112,,2019-04-13,184000,0,3.0,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,1,0,2.0,1,0,,,exterior,1,0,84376816,3,1,Tomares,Distrito Aljamar," Calle Aire s/n , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Calle Aire s/n,"Aljarafe, Sevilla",112,,2019-04-13,174000,0,3.0,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,1,0,2.0,1,0,,,exterior,1,0,84376831,3,1,Tomares,Distrito Aljamar," Calle Aire s/n , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Calle Aire s/n,"Aljarafe, Sevilla",112,,2019-04-13,186000,0,3.0,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,0,2.0,1,0,,,planta 2ª exterior,1,1,84988086,9,1,Tomares,Distrito Santa Eufemia," Adarajas , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",Adarajas,"Aljarafe, Sevilla",80,,2019-04-13,162000,0,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,3.0,1,0,1990,,3 plantas,1,1,83837315,6,,Tomares,Distrito Hacienda la Cartuja," Luis Cernuda, 60 , Urb. Hacienda el Carmen , Distrito Hacienda la Cartuja , Tomares , Aljarafe, Sevilla ",Urb. Hacienda el Carmen,"Aljarafe, Sevilla",290,193,2019-04-13,299500,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 15 de marzo,1,1,3.0,1,0,1990,,2 plantas,1,1,84402408,6,,Tomares,Distrito Aljamar," URBANIZACION ALJAMAR III , Urb. Aljamar III , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Urb. Aljamar III,"Aljarafe, Sevilla",250,150,2019-04-13,279000,1,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,2018,en trámite,1 planta,0,0,83979992,6,,Tomares,Distrito Santa Eufemia," Camino viejo, 15 B , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ","Camino viejo, 15 B","Aljarafe, Sevilla",117,,2019-04-13,145000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,3.0,1,0,,en trámite,3 plantas,1,1,28974916,0,,Tomares,Distrito Hacienda la Cartuja," Calle Dulce Chacón, 26 , Urb. Hacienda la Cartuja , Distrito Hacienda la Cartuja , Tomares , Aljarafe, Sevilla ",Urb. Hacienda la Cartuja,"Aljarafe, Sevilla",157,,2019-04-13,310000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,1,0,2.0,1,0,2006,,planta 2ª exterior,1,1,84757513,9,1,Tomares,Distrito Aljamar," Calle Pastora Imperio , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Calle Pastora Imperio,"Aljarafe, Sevilla",130,110,2019-04-13,259000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 31 de enero,1,0,6.0,0,0,2007,en trámite,3 plantas,1,0,37671537,1,,Tomares,Distrito Santa Eufemia," Calle Villares Altos , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",Calle Villares Altos,"Aljarafe, Sevilla",1268,661,2019-04-13,1400000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de abril,1,0,2.0,1,0,1986,en trámite,2 plantas,1,0,82520361,6,,Tomares,Distrito Centro," Avenida Juan Carlos I, 4 , Distrito Centro , Tomares , Aljarafe, Sevilla ","Avenida Juan Carlos I, 4","Aljarafe, Sevilla",81,103,2019-04-13,155000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 1 de febrero,1,0,5.0,1,0,2005,en trámite,,1,0,37550007,1,,Tomares,Distrito Santa Eufemia," , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",1800,,2019-04-13,2500000,0,7.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
