price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage
95000,3.0,4.0,0,83090056,150,,El Real de la Jara,"Sierra norte, Sevilla",,1
90000,2.0,5.0,3,29059962,135,130,El Pedroso,"Sierra norte, Sevilla",,0
10000,1.0,4.0,2,83562950,90,,La Puebla de los Infantes,"Sierra norte, Sevilla",,0
54000,1.0,3.0,2,83607582,150,,Guillena,"Sierra norte, Sevilla",,0
65000,1.0,3.0,2,83698647,70,,Constantina,"Sierra norte, Sevilla",,0
100000,1.0,3.0,1,83745843,1200,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
75000,2.0,3.0,2,83957220,180,,Cazalla de la Sierra,"Sierra norte, Sevilla",,0
360000,4.0,4.0,1,84053976,300,,Cazalla de la Sierra,"Sierra norte, Sevilla",,0
35000,1.0,2.0,1,84169056,100,,Almadén de la Plata,"Sierra norte, Sevilla",,0
110000,1.0,2.0,1,84228535,10000,,Guillena,"Sierra norte, Sevilla",,1
100000,2.0,4.0,1,84249504,1100,,Guillena,"Sierra norte, Sevilla",,0
50000,0.0,0.0,2,84420057,130,,Constantina,"Sierra norte, Sevilla",,0
50000,2.0,4.0,5,84444431,1000,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
130000,3.0,4.0,1,84478772,160,,Constantina,"Sierra norte, Sevilla",,0
35000,1.0,2.0,1,84526720,110,,El Castillo de las Guardas,"Sierra norte, Sevilla",,0
100000,1.0,3.0,3,39164821,78,,Guillena,"Sierra norte, Sevilla",,0
78000,2.0,4.0,2,39300171,200,,Cazalla de la Sierra,"Sierra norte, Sevilla",,0
70000,2.0,5.0,2,81333377,160,,Constantina,"Sierra norte, Sevilla",,0
30000,1.0,1.0,2,83165638,230,,El Pedroso,"Sierra norte, Sevilla",,0
40000,1.0,1.0,2,83423629,240,,Guillena,"Sierra norte, Sevilla",,0
30000,1.0,4.0,2,83456007,80,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
116000,2.0,3.0,6,83584317,150,,Guillena,"Sierra norte, Sevilla",,0
95000,2.0,3.0,3,83832537,120,100,Constantina,"Sierra norte, Sevilla",,1
75000,1.0,2.0,5,84299051,1000,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
36000,1.0,3.0,2,84301411,144,,Gerena,"Sierra norte, Sevilla",,1
195000,1.0,3.0,1,84392906,80,,El Castillo de las Guardas,"Sierra norte, Sevilla",,0
140000,1.0,4.0,1,25585348,500,,Alanis,"Sierra norte, Sevilla",,0
30000,1.0,3.0,1,84650092,170,,Aznalcollar,"Sierra norte, Sevilla",,0
65000,1.0,2.0,2,84664933,130,,Aznalcollar,"Sierra norte, Sevilla",,0
67000,1.0,2.0,6,84807088,55,,Cazalla de la Sierra,"Sierra norte, Sevilla",,0
80000,1.0,2.0,1,84870238,80,,Constantina,"Sierra norte, Sevilla",,0
92000,2.0,3.0,1,84870837,150,,Aznalcollar,"Sierra norte, Sevilla",,0
97000,1.0,4.0,3,81170415,116,,Gerena,"Sierra norte, Sevilla",,0
81400,1.0,3.0,1,36729601,79,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
34000,1.0,2.0,6,84309514,67,,Constantina,"Sierra norte, Sevilla",,0
85000,2.0,3.0,6,84309582,120,,San Nicolas del Puerto,"Sierra norte, Sevilla",,0
58000,1.0,3.0,2,84675111,70,,Almadén de la Plata,"Sierra norte, Sevilla",,0
