ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_heating,heating_no dispone de calefacción,heating_no dispone de calefacción: gas natural,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 31 de marzo,0,1,1.0,1,0,,,planta 1ª exterior,1,0,84881792,16,1,Eibar,"Calle Bidebarrieta, 30"," Calle Bidebarrieta, 30 , Eibar , Bajo Deba, Guipúzcoa ",,"Bajo Deba, Guipúzcoa",60,,2019-04-01,700,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 2 meses sin actualizar,0,0,1.0,0,0,,no indicado,planta 1ª exterior,1,0,83169712,16,0,Lezo,"Errekalde Bailara, 21"," Errekalde Bailara, 21 , Lezo , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",65,,2019-04-01,700,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 2 meses sin actualizar,0,0,1.0,0,0,,no indicado,bajo exterior,1,0,83114823,16,0,Donostia-San Sebastián,Distrito Ategorrieta," Ulia Pasealekua, 109 , Distrito Ategorrieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ","Ulia Pasealekua, 109","Donostialdea, Guipúzcoa",60,,2019-04-01,880,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 2 meses sin actualizar,0,0,2.0,0,0,,no indicado,,1,0,38257631,17,,Lezo,"Iturrin Bailara, 11"," Iturrin Bailara, 11 , Lezo , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",120,,2019-04-01,1500,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 2 meses sin actualizar,0,0,1.0,0,0,,en trámite,planta 1ª exterior,1,0,31008847,18,0,Ikaztegieta,"Diseminado, 13"," Diseminado, 13 , Ikaztegieta , Tolosaldea, Guipúzcoa ",,"Tolosaldea, Guipúzcoa",420,417,2019-04-01,1500,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 2 meses sin actualizar,0,1,1.0,0,0,,en trámite,planta 4ª interior,0,0,32249349,16,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," Calle urdaneta, 16 , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,"Donostialdea, Guipúzcoa",70,67,2019-04-01,1250,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
más de 2 meses sin actualizar,0,0,2.0,1,0,,en trámite,planta 2ª exterior,0,0,82877731,16,1,Hondarribia,"Calle Bernat Etxepare, 10"," Calle Bernat Etxepare, 10 , Hondarribia , Bajo Bidasoa, Guipúzcoa ",,"Bajo Bidasoa, Guipúzcoa",100,87,2019-04-01,1200,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
más de 2 meses sin actualizar,0,0,1.0,0,0,,en trámite,bajo exterior,1,1,39724295,16,1,Irun,Distrito Pinar - Anaka - Belaskoenea," Avenida Elizatxo, 36 , Distrito Pinar - Anaka - Belaskoenea , Irun , Bajo Bidasoa, Guipúzcoa ","Avenida Elizatxo, 36","Bajo Bidasoa, Guipúzcoa",86,,2019-04-01,1450,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 2 meses sin actualizar,0,1,1.0,1,0,,en trámite,planta 4ª interior,0,0,28411980,16,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," Calle Urdaneta, 15 , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,"Donostialdea, Guipúzcoa",75,70,2019-04-01,1250,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
más de 2 meses sin actualizar,0,0,2.0,1,0,,no indicado,planta 6ª interior,1,0,83033432,16,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," Calle Arrasate, 12 , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,"Donostialdea, Guipúzcoa",78,75,2019-04-01,1600,1,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 2 meses sin actualizar,0,1,4.0,1,0,,,3 plantas,1,1,83492325,19,,Hernani,"Karobieta Avzoa, 31"," Karobieta Avzoa, 31 , Hernani , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",240,150,2019-04-01,1600,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
más de 2 meses sin actualizar,0,0,2.0,0,0,,,planta 1ª exterior,0,0,82468697,16,0,Hondarribia,"Calle San Pedro, 7"," Calle San Pedro, 7 , Hondarribia , Bajo Bidasoa, Guipúzcoa ",,"Bajo Bidasoa, Guipúzcoa",85,72,2019-04-01,1400,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,1,0,1.0,0,0,,no indicado,entreplanta exterior,0,0,83664537,16,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," Calle Easo, 51 , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,"Donostialdea, Guipúzcoa",65,64,2019-04-01,800,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 6 de febrero,0,0,1.0,1,0,,no indicado,planta 4ª exterior,0,0,1642069,16,1,Eibar,"Calle Ubitxa, 3"," Calle Ubitxa, 3 , Eibar , Bajo Deba, Guipúzcoa ",,"Bajo Deba, Guipúzcoa",80,,2019-04-01,600,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,1,0,1.0,0,0,,inmueble exento,planta 1ª exterior,1,0,40184362,16,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," Calle San Martzial, 48 , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,"Donostialdea, Guipúzcoa",55,50,2019-04-01,1500,1,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 2 meses sin actualizar,0,1,2.0,1,0,,en trámite,planta 6ª exterior,0,1,83794669,16,1,Eskoriatza,"Aramburuzabala, 28"," Aramburuzabala, 28 , Eskoriatza , Alto Deba, Guipúzcoa ",,"Alto Deba, Guipúzcoa",100,,2019-04-01,900,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de enero,0,0,1.0,0,0,,no indicado,planta 5ª exterior,0,0,83953427,16,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," Plaza Easo, 12 , Barrio Amara Zaharra-Arbaizenea , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Amara Zaharra-Arbaizenea,"Donostialdea, Guipúzcoa",62,,2019-04-01,1200,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de febrero,0,0,2.0,0,0,,no indicado,planta 3ª exterior,1,0,84152932,16,1,Hondarribia,"Calle Biteri, 15"," Calle Biteri, 15 , Hondarribia , Bajo Bidasoa, Guipúzcoa ",,"Bajo Bidasoa, Guipúzcoa",85,,2019-04-01,950,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,0,0,1.0,0,0,,no indicado,bajo exterior,0,0,84708463,20,1,Pasaia,"Avenida Navarra, 14"," Avenida Navarra, 14 , Pasaia , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",40,,2019-04-01,600,0,0.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de julio,0,0,1.0,0,0,,en trámite,planta 1ª exterior,0,0,558299,16,1,Hondarribia,Calle Bidasoa," Calle Bidasoa , Hondarribia , Bajo Bidasoa, Guipúzcoa ",,"Bajo Bidasoa, Guipúzcoa",100,90,2019-04-01,1200,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,en trámite,sótano exterior,0,0,84271827,16,1,Donostia-San Sebastián,Distrito Gros," USANDIZAGA , Distrito Gros , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",USANDIZAGA,"Donostialdea, Guipúzcoa",50,45,2019-04-01,1150,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,0,0,1.0,0,0,,no indicado,planta 2ª exterior,0,0,82905110,16,1,Donostia-San Sebastián,Distrito Gros," , Distrito Gros , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",60,,2019-04-01,1200,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,2.0,0,0,,en trámite,planta 3ª,0,0,83436738,16,1,Donostia-San Sebastián,Distrito Gros," , Distrito Gros , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",110,102,2019-04-01,1600,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 21 de enero,0,1,1.0,0,0,,no indicado,planta 3ª exterior,0,0,83915903,16,1,Hernani,," , Hernani , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",125,,2019-04-01,760,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 19 de noviembre,0,1,1.0,0,0,,en trámite,planta 2ª exterior,0,0,40557684,16,1,Donostia-San Sebastián,Distrito Gros," , Distrito Gros , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",90,,2019-04-01,2000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de marzo,0,0,2.0,0,0,,,planta 1ª,0,0,27120312,16,,Donostia-San Sebastián,Distrito Parte Vieja," , Distrito Parte Vieja , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",85,77,2019-04-01,1100,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,0,0,1.0,0,0,1960,en trámite,planta 5ª exterior,0,0,84231993,16,0,Donostia-San Sebastián,Distrito Amara," , Barrio Amara , Distrito Amara , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Amara,"Donostialdea, Guipúzcoa",60,58,2019-04-01,900,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 17 de diciembre,1,0,1.0,1,0,,,planta 7ª exterior,0,0,40138698,21,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,"Donostialdea, Guipúzcoa",45,40,2019-04-01,1000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,0,0,,en trámite,planta 2ª exterior,0,0,83760371,16,1,Donostia-San Sebastián,Distrito Amara," , Barrio Zona Anoeta , Distrito Amara , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Zona Anoeta,"Donostialdea, Guipúzcoa",85,,2019-04-01,1200,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de enero,0,1,2.0,0,0,,,planta 2ª exterior,0,0,83959190,16,1,Lazkao,"Calle Hirigoien, 33"," Calle Hirigoien, 33 , Lazkao , Goierri, Guipúzcoa ",,"Goierri, Guipúzcoa",90,,2019-04-01,700,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,1,3.0,1,0,,no indicado,3 plantas,1,1,81699432,22,,Donostia-San Sebastián,Distrito Centro-Miraconcha," Calle Belizalde, 12 , Barrio Amara Zaharra-Arbaizenea , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Amara Zaharra-Arbaizenea,"Donostialdea, Guipúzcoa",170,,2019-04-01,1700,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,0,1.0,1,0,,en trámite,planta 3ª interior,0,0,29471633,16,1,Eibar,"Calle Tiburzio Anitua, 23"," Calle Tiburzio Anitua, 23 , Eibar , Bajo Deba, Guipúzcoa ",,"Bajo Deba, Guipúzcoa",70,,2019-04-01,600,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,,,bajo exterior,0,0,33851144,20,0,Orio,"Calle estropalari, 14"," Calle estropalari, 14 , Orio , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",68,60,2019-04-01,2100,1,0.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,0,0,1.0,1,0,,,bajo exterior,0,1,28220452,16,1,Donostia-San Sebastián,Distrito Ategorrieta," , Distrito Ategorrieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",57,56,2019-04-01,830,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,,,planta 1ª exterior,0,0,30480791,16,0,Lezo,," , Lezo , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",80,,2019-04-01,750,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de febrero,0,0,2.0,1,0,,en trámite,planta 2ª exterior,0,0,38775791,16,1,Renteria / Errenteria,Distrito Centro," , Distrito Centro , Renteria / Errenteria , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",70,65,2019-04-01,790,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 4 de marzo,0,0,1.0,0,0,,en trámite,planta 6ª,0,0,84365243,21,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,"Donostialdea, Guipúzcoa",40,35,2019-04-01,850,0,1.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de marzo,0,0,1.0,0,0,,en trámite,2 plantas,0,0,37202975,17,,Oiartzun,," , Oiartzun , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",100,,2019-04-01,1800,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,1,1.0,0,0,,en trámite,planta 1ª exterior,0,0,84684098,16,0,Donostia-San Sebastián,Distrito Intxaurrondo," , Distrito Intxaurrondo , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",80,,2019-04-01,850,0,3.0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de febrero,0,0,2.0,0,0,,,planta 5ª exterior,0,0,84178384,16,1,Donostia-San Sebastián,Distrito Gros," Miguel Imaz , Distrito Gros , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Miguel Imaz,"Donostialdea, Guipúzcoa",120,115,2019-04-01,1600,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,1,1.0,1,0,,,planta 3ª exterior,0,0,84243716,16,1,Donostia-San Sebastián,Distrito Antiguo," Plaza Txalupagillene , Distrito Antiguo , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Plaza Txalupagillene,"Donostialdea, Guipúzcoa",66,65,2019-04-01,900,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,0,1,1.0,0,0,,,planta 1ª exterior,0,0,84480951,16,0,Irun,Distrito Centro - Mendibil - Santiago," Urb. SANTIAGO , Distrito Centro - Mendibil - Santiago , Irun , Bajo Bidasoa, Guipúzcoa ",Urb. SANTIAGO,"Bajo Bidasoa, Guipúzcoa",60,,2019-04-01,700,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,1.0,0,0,,,planta 1ª exterior,1,0,84508577,16,0,Donostia-San Sebastián,Distrito Centro-Miraconcha," , Barrio Amara Zaharra-Arbaizenea , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Amara Zaharra-Arbaizenea,"Donostialdea, Guipúzcoa",45,,2019-04-01,850,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,1,3.0,0,0,,en trámite,planta 2ª exterior,1,0,84560315,16,1,Donostia-San Sebastián,Distrito Antiguo," , Distrito Antiguo , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",163,160,2019-04-01,1800,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,1,2.0,0,0,,,planta 2ª exterior,0,0,84741027,16,1,Donostia-San Sebastián,Distrito Antiguo," , Distrito Antiguo , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",,"Donostialdea, Guipúzcoa",93,90,2019-04-01,950,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,1,0,,,planta 1ª exterior,0,0,32946036,16,1,Renteria / Errenteria,Distrito Capuchinos - Galtzaraborda," sorgintxulo, 4 , Distrito Capuchinos - Galtzaraborda , Renteria / Errenteria , Donostialdea, Guipúzcoa ","sorgintxulo, 4","Donostialdea, Guipúzcoa",90,68,2019-04-01,800,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,0,0,,no indicado,planta 4ª exterior,0,0,34292263,16,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," Calle san martin, 5 , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,"Donostialdea, Guipúzcoa",40,38,2019-04-01,850,0,1.0,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,0,0,1.0,1,0,,,planta 5ª exterior,1,0,1876967,16,1,Donostia-San Sebastián,Distrito Gros," Paseo Jose Miguel Baradiaran, 28 , Distrito Gros , Donostia-San Sebastián , Donostialdea, Guipúzcoa ","Paseo Jose Miguel Baradiaran, 28","Donostialdea, Guipúzcoa",50,45,2019-04-01,980,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 25 de marzo,0,1,2.0,0,0,,no indicado,planta 2ª exterior,0,0,83842052,16,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," Calle Marina, 5 , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,"Donostialdea, Guipúzcoa",115,110,2019-04-01,1400,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,1.0,1,0,,no indicado,planta 1ª exterior,0,0,83844679,16,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," Calle Urbieta, 2 , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,"Donostialdea, Guipúzcoa",60,59,2019-04-01,1350,0,1.0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de febrero,0,0,2.0,1,0,,,planta 6ª interior,0,0,29375457,16,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," Calle San Martin, 53 , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,"Donostialdea, Guipúzcoa",85,,2019-04-01,1200,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 5 de febrero,0,0,1.0,0,0,,no indicado,planta 8ª exterior,0,0,84148635,16,1,Donostia-San Sebastián,Distrito Amara," Madrid Etorbidea, 26 , Barrio Zona Anoeta , Distrito Amara , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Zona Anoeta,"Donostialdea, Guipúzcoa",85,,2019-04-01,1200,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,0,3.0,1,0,,,planta 3ª exterior,1,0,84164612,16,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," Paseo de Miraconcha, 9 , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,"Donostialdea, Guipúzcoa",170,,2019-04-01,3000,1,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de febrero,0,0,2.0,0,0,,,planta 1ª exterior,0,0,84294266,16,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," Arrasate , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,"Donostialdea, Guipúzcoa",100,98,2019-04-01,2200,1,2.0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,1,1.0,1,0,,,planta 2ª exterior,0,0,84305397,16,0,Hondarribia,Calle Nagusi," Calle Nagusi , Hondarribia , Bajo Bidasoa, Guipúzcoa ",,"Bajo Bidasoa, Guipúzcoa",63,53,2019-04-01,825,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
