price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,air_conditioner,balcony,built_in_wardrobe,chimney,garage,garden,lift,reduced_mobility,storage_room,swimming_pool,terrace
900,2,3,15,84376210,105,95.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,1,1.0,0,0,0,1
1100,1,3,15,84429352,100,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,1
950,2,2,15,84366019,65,60.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,0
690,1,2,15,84549099,75,85.0,Leioa,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
650,1,3,15,954907,70,85.0,Lezama,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
500,1,1,15,84642450,60,55.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
850,1,3,15,84734571,85,80.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
960,2,3,15,84815081,110,100.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
750,1,2,15,84829655,65,60.0,Sestao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
2000,2,2,15,81892794,108,83.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,0
1200,2,3,15,38289514,103,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
800,1,2,15,83553213,75,70.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,1,0,0,0
1200,2,2,15,83699702,80,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,1,1.0,1,0,0,1
900,1,3,15,83843267,90,85.0,Bilbao,"Gran Bilbao, Vizcaya",1954.0,0,1,1,0,0,0,1.0,1,0,0,0
800,1,3,15,83884969,65,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
1050,2,2,15,84087144,90,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,0
1600,2,5,15,84137602,130,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1300,2,2,15,84138278,75,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1500,3,4,15,84139006,150,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,1
1900,2,3,15,84139257,150,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1500,2,2,15,84139480,70,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,1,0,0
1000,2,1,15,84176991,85,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
740,1,2,15,84342260,60,58.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1000,1,2,15,84366793,50,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
2530,3,4,15,84378877,220,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,0
850,1,3,15,84470057,78,85.0,Berango,"Uribe-Butroe, Vizcaya",1976.0,0,1,0,0,0,0,0.0,0,0,0,0
800,1,2,15,84564978,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,1,0,0,0,0,0,1.0,0,0,0,0
780,1,1,15,82982581,45,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
900,2,3,15,84676487,95,85.0,Gorliz,"Uribe-Butroe, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,1
1150,2,2,15,84706956,95,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1100,2,5,15,81266162,110,106.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1900,2,3,15,37236071,135,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,0
1300,2,4,15,82200372,145,135.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,1
800,1,2,15,82654325,85,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1300,1,2,15,82823290,80,64.0,Bilbao,"Gran Bilbao, Vizcaya",2018.0,0,1,0,0,0,0,1.0,0,0,0,0
720,1,2,15,39925241,72,70.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,1,0,0,0
1200,2,3,15,83522184,130,110.0,Elorrio,"Duranguesado, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,0
1300,2,2,15,34265562,118,105.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,1
1650,2,3,15,83765597,100,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,0
970,1,2,15,83781766,85,75.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1050,2,2,15,83801497,75,65.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,0
850,1,3,15,83855285,73,70.0,Getxo,"Gran Bilbao, Vizcaya",1975.0,0,0,0,0,1,1,0.0,0,0,0,1
550,1,3,15,84104676,82,75.0,Otxandio,"Arratia-Nervión, Vizcaya",1976.0,0,0,0,0,1,0,0.0,0,1,0,0
1000,1,4,15,84202934,106,100.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,1
1300,2,3,15,84221523,110,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,1,0,1.0,0,1,0,0
650,1,2,15,84221581,78,70.0,Bakio,"Uribe-Butroe, Vizcaya",1976.0,0,1,1,0,0,1,1.0,0,0,0,1
1400,1,2,15,84319937,80,70.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,0
1050,1,2,15,84333658,85,80.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1400,2,2,16,84338091,95,84.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,1
1300,2,3,15,84440056,105,100.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
1000,2,2,15,84476305,75,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,1
850,2,2,15,84487105,77,67.0,Barakaldo,"Gran Bilbao, Vizcaya",2006.0,0,0,1,0,0,0,1.0,1,1,0,1
750,1,3,15,84541673,83,70.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
750,2,3,15,34352839,105,90.0,Urduliz,"Uribe-Butroe, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,1
800,1,1,15,84562304,45,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1220,2,3,15,84563687,98,90.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,1,0,0
2000,4,4,15,83870859,180,167.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,1,1.0,0,1,1,1
950,2,3,15,83958541,112,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,1,0,1,0,1,0,0.0,0,1,0,0
1500,2,3,15,84328322,150,140.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,1.0,0,0,0,0
1550,2,4,15,84419112,166,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
650,1,3,15,84419465,89,80.0,Zalla,"Encartaciones, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
600,1,1,15,84694416,45,40.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1150,2,3,15,83972729,98,90.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,1
1200,2,3,15,84300368,100,90.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,1,0,0,0
750,1,1,15,84327277,66,55.0,Bilbao,"Gran Bilbao, Vizcaya",1900.0,0,0,1,0,0,0,1.0,0,0,0,0
660,1,1,15,84634517,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,1.0,0,0,0,0
1195,1,2,15,84659564,98,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,0
600,1,3,15,40352930,70,85.0,Lezama,"Gran Bilbao, Vizcaya",1976.0,0,1,0,0,0,0,1.0,0,0,0,0
1480,2,4,15,37135807,120,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,0,0,0
1300,2,2,15,84709551,90,82.0,Bilbao,"Gran Bilbao, Vizcaya",1973.0,0,0,1,0,0,0,1.0,1,0,0,0
1250,3,5,15,38108335,130,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,1,0,0
1100,2,3,15,32286551,120,90.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,1,0,0
1200,1,1,15,38957062,60,55.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,1
850,1,1,15,1655860,66,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,1,0,0,1
450,1,1,15,40513459,40,35.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,1,0,0
750,1,1,15,81263454,45,40.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,0,0,0
760,1,1,15,84070322,41,40.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
2000,2,2,15,82311059,110,108.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,0
650,1,1,15,82472936,55,45.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,1,0.0,0,0,0,1
1000,1,1,17,82752985,40,30.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,1,0,1,0,0,0,1.0,0,0,0,0
1200,1,2,15,83110176,90,85.0,Bilbao,"Gran Bilbao, Vizcaya",1944.0,0,0,1,0,0,0,1.0,0,0,0,1
600,1,1,15,83243168,55,50.0,Alonsotegui,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,1.0,1,0,0,0
825,2,3,15,82708169,104,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
900,2,2,16,40166327,75,70.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
1300,2,4,15,83958219,120,110.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,1,0,0,1
3000,4,6,18,84049892,5000,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
850,1,3,15,82829594,85,85.0,Leioa,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,1,1.0,0,1,0,1
1375,3,4,15,84164067,140,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,1
750,1,2,15,84220881,70,65.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,1,0,0,1
900,2,3,15,39842920,115,107.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,1,0,0,1,1,1.0,0,0,0,1
1000,1,3,15,84365344,75,66.0,Leioa,"Gran Bilbao, Vizcaya",1972.0,0,1,0,0,0,0,1.0,0,0,0,0
1500,2,2,15,84366190,82,74.0,Bilbao,"Gran Bilbao, Vizcaya",1973.0,0,0,0,0,1,0,1.0,0,0,0,1
3000,2,3,15,84477468,120,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,1
1300,2,3,15,84551091,110,100.0,Leioa,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,1,0,0
1200,2,2,15,32596178,66,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,1
1200,2,3,15,84577496,96,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
780,1,1,15,84613241,55,45.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1100,1,2,15,84619285,70,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,0
900,1,1,15,84620699,80,70.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,1.0,0,0,0,0
800,1,2,15,84628661,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1100,2,3,15,84662875,105,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,0
750,2,3,15,35015188,95,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,1,0,0,1
750,1,2,15,84682626,100,85.0,Arrigorriaga,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
650,1,3,15,84768734,76,72.0,Bilbao,"Gran Bilbao, Vizcaya",1960.0,0,1,0,0,0,0,0.0,0,0,0,0
650,1,3,15,34537968,75,85.0,Arrigorriaga,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
790,1,2,17,84774082,80,75.0,Santurtzi,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,1,0,0
1050,2,2,15,84832020,95,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
3200,4,3,16,27947539,205,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,1,1.0,0,0,0,1
900,2,2,15,84577880,65,60.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
850,1,2,15,81964667,65,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1300,1,2,15,82829253,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1300,1,2,15,82829263,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
700,1,3,15,83794058,80,76.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1200,2,3,16,84188165,130,85.0,Leioa,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,1,0,1
850,2,3,15,84306586,90,80.0,Barakaldo,"Gran Bilbao, Vizcaya",2010.0,0,0,0,0,0,0,1.0,0,0,0,0
1990,3,4,16,84357951,205,190.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,1
1200,1,2,15,84448306,82,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
1400,2,3,15,84451334,115,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,1
1500,2,3,15,84478298,150,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,0,0,0,0,1.0,0,0,0,0
775,1,1,17,84489233,65,58.0,Bilbao,"Gran Bilbao, Vizcaya",1999.0,0,1,1,0,0,0,1.0,0,0,0,0
1600,3,4,15,84356250,150,85.0,Bilbao,"Gran Bilbao, Vizcaya",1958.0,0,0,1,0,1,0,1.0,0,0,0,1
630,1,2,15,35123008,65,60.0,Portugalete,"Gran Bilbao, Vizcaya",1976.0,0,1,0,0,0,0,0.0,0,0,0,0
1375,2,3,15,84684351,109,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
975,1,1,15,84735019,57,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,1
2500,2,3,15,84752731,130,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,1,1,0,1
550,1,2,15,84763022,52,85.0,Muskiz,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1200,2,2,15,84793536,75,65.0,Bilbao,"Gran Bilbao, Vizcaya",1980.0,0,1,0,0,0,0,1.0,0,0,0,0
1800,3,5,15,35232058,178,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,1,1.0,0,0,1,1
850,1,2,16,83833785,92,82.0,Plentzia,"Uribe-Butroe, Vizcaya",2010.0,0,1,1,0,0,0,1.0,0,0,0,0
1900,2,2,15,84087585,104,85.0,Bilbao,"Gran Bilbao, Vizcaya",1920.0,0,0,1,0,1,0,1.0,0,0,0,0
850,1,3,15,84286240,100,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
850,1,3,15,83602296,85,75.0,Santurtzi,"Gran Bilbao, Vizcaya",1990.0,0,1,1,0,0,0,0.0,0,0,0,0
1150,1,2,15,84372325,80,70.0,Bilbao,"Gran Bilbao, Vizcaya",1995.0,0,1,1,0,0,0,1.0,1,0,0,0
750,1,1,15,84372334,60,55.0,Bilbao,"Gran Bilbao, Vizcaya",1950.0,0,1,1,0,0,0,1.0,0,0,0,0
1300,2,3,15,84447020,135,126.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,1
700,2,2,15,84475132,72,85.0,Mungia,"Uribe-Butroe, Vizcaya",2000.0,0,0,1,0,1,0,1.0,1,1,0,1
800,1,3,15,84526804,79,85.0,Barakaldo,"Gran Bilbao, Vizcaya",1969.0,0,0,0,0,1,0,1.0,0,0,0,0
650,1,2,15,84553635,62,85.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1050,1,2,15,84576392,80,70.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
730,2,3,15,84634595,85,85.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,1.0,1,0,0,1
1300,2,3,15,84645432,120,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
650,1,0,20,84735685,45,35.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
450,1,1,15,31847059,35,30.0,Valle de Trapaga-Trapagaran,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,1,0,0
1400,3,3,23,25907846,100,225.0,Plentzia,"Uribe-Butroe, Vizcaya",1976.0,0,0,1,0,1,1,1.0,0,1,0,1
750,1,3,15,84793653,89,78.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
850,2,2,15,40069994,85,75.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,1,1.0,1,0,0,0
2000,2,2,15,81223808,90,83.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,1,0,1,0,1,1,1.0,0,1,0,0
1000,2,2,15,81266434,70,65.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
990,1,1,15,82759395,65,50.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
1100,1,0,20,82867916,50,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
800,1,1,15,83184664,65,60.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,0.0,0,0,0,1
1300,1,4,15,83435488,84,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
1250,1,1,15,83559843,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
900,1,2,15,34940018,75,70.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
1150,1,3,15,38049369,75,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,1.0,0,0,0,1
1100,2,3,15,1899391,105,94.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,1,1.0,1,1,0,1
1200,2,4,15,83922603,110,100.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,1.0,0,0,0,0
2000,2,2,15,83922649,108,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,0
850,2,2,15,1853886,95,75.0,"Etxebarri, Anteiglesia de San esteban","Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,1,1,0,0
820,2,2,16,1866433,136,109.0,Berriz,"Duranguesado, Vizcaya",1976.0,0,0,1,0,0,0,0.0,0,1,0,1
1850,3,4,15,34689792,160,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,1,0,1.0,0,1,0,1
650,1,3,15,25961816,80,75.0,Derio,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,0.0,0,0,0,1
750,1,1,15,38636550,50,85.0,Leioa,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,0
1200,2,3,15,84487323,110,85.0,Bilbao,"Gran Bilbao, Vizcaya",1972.0,0,0,1,0,0,0,1.0,1,0,0,0
1050,2,2,15,84521564,95,85.0,Bilbao,"Gran Bilbao, Vizcaya",1980.0,0,0,1,0,0,0,1.0,0,0,0,1
1150,1,1,15,35950584,109,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,1,0,1
950,2,3,15,84608614,117,107.0,Portugalete,"Gran Bilbao, Vizcaya",1980.0,0,0,0,0,0,0,1.0,0,0,0,0
900,2,2,15,84610461,75,70.0,Leioa,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,0,0,1
1700,2,3,15,84610935,170,160.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
750,1,2,15,84652563,100,85.0,Arrigorriaga,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1100,2,3,15,84814444,90,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1175,2,3,15,38069019,98,86.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,0,0,0,0,1.0,0,0,0,1
800,2,2,15,27379657,103,80.0,Santurtzi,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,1
1200,2,3,16,84541342,120,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,1,1,0,0,0,0.0,0,0,0,0
950,1,2,15,81582591,76,70.0,Getxo,"Gran Bilbao, Vizcaya",1974.0,0,0,0,0,0,0,1.0,0,0,0,0
1250,2,4,15,34875118,120,110.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
900,2,3,15,83432072,108,95.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,1,0,1.0,0,1,0,0
1150,1,3,15,83958235,75,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
850,1,1,15,541906,62,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1200,1,1,15,84272820,55,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
700,2,3,15,84275017,95,85.0,Galdakao,"Gran Bilbao, Vizcaya",1976.0,0,1,0,0,0,0,1.0,0,0,0,1
1150,1,2,17,84328672,77,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,1
900,2,1,15,84419493,62,85.0,Bilbao,"Gran Bilbao, Vizcaya",1986.0,0,0,1,0,0,0,1.0,0,0,0,1
650,1,1,15,84428710,50,45.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,0.0,0,0,0,0
1200,2,3,15,84440757,100,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
850,1,1,15,84492153,60,55.0,Bilbao,"Gran Bilbao, Vizcaya",1970.0,0,0,1,0,0,0,1.0,0,0,0,1
1050,2,2,15,37363135,95,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
850,2,3,15,84570227,85,80.0,Leioa,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,0
1650,2,2,15,84624627,106,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,1,0,1,0,1,0,1.0,1,1,0,0
1500,2,3,15,84633894,150,137.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,1,0,0,0,0,1.0,0,0,0,0
1050,2,2,15,84695584,95,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0,0,1,0,0,0,1.0,0,0,0,0
850,2,3,15,84795269,100,86.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,1,0,1.0,0,0,0,0
880,2,3,15,84796696,90,85.0,Gorliz,"Uribe-Butroe, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,1,0,1
780,1,2,15,84815878,80,70.0,Urduliz,"Uribe-Butroe, Vizcaya",1989.0,0,0,0,0,1,0,1.0,0,0,0,1
650,1,2,15,38570053,73,85.0,Larrabetzu,"Gran Bilbao, Vizcaya",1976.0,0,0,0,0,0,0,1.0,0,0,0,1
1800,2,3,15,84818846,90,85.0,Bilbao,"Gran Bilbao, Vizcaya",2016.0,0,0,0,0,1,0,1.0,0,0,0,1
