price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date
72000,1.0,3.0,3,34655516,72,,Sagunto/Sagunt,"Camp de Morvedre, València",
119000,2.0,3.0,2,38488680,100,90,Sagunto/Sagunt,"Camp de Morvedre, València",
35000,1.0,2.0,1,81654907,55,50,Sagunto/Sagunt,"Camp de Morvedre, València",
75000,2.0,5.0,3,81683298,115,165,Sagunto/Sagunt,"Camp de Morvedre, València",
180000,2.0,5.0,1,84306813,268,,Sagunto/Sagunt,"Camp de Morvedre, València",
60000,1.0,4.0,2,30220180,140,,Sagunto/Sagunt,"Camp de Morvedre, València",
54000,1.0,4.0,2,33950237,120,100,Sagunto/Sagunt,"Camp de Morvedre, València",
60000,2.0,4.0,2,33950244,124,114,Sagunto/Sagunt,"Camp de Morvedre, València",
150000,2.0,4.0,2,33950281,148,135,Sagunto/Sagunt,"Camp de Morvedre, València",
75000,2.0,3.0,2,33950275,100,90,Sagunto/Sagunt,"Camp de Morvedre, València",
47000,1.0,3.0,2,33950289,109,100,Sagunto/Sagunt,"Camp de Morvedre, València",
120000,2.0,3.0,2,33950291,127,107,Sagunto/Sagunt,"Camp de Morvedre, València",2003
70000,1.0,4.0,2,33950304,92,85,Sagunto/Sagunt,"Camp de Morvedre, València",
180000,2.0,4.0,2,33950319,160,150,Sagunto/Sagunt,"Camp de Morvedre, València",
149000,2.0,5.0,2,33950343,175,170,Sagunto/Sagunt,"Camp de Morvedre, València",
50000,1.0,4.0,2,33950379,110,100,Sagunto/Sagunt,"Camp de Morvedre, València",
53000,2.0,4.0,2,33950380,120,95,Sagunto/Sagunt,"Camp de Morvedre, València",
100000,2.0,4.0,2,33950392,110,105,Sagunto/Sagunt,"Camp de Morvedre, València",
80000,1.0,5.0,2,33950394,175,170,Sagunto/Sagunt,"Camp de Morvedre, València",
60000,1.0,3.0,2,33950399,95,90,Sagunto/Sagunt,"Camp de Morvedre, València",
60000,1.0,3.0,2,33950404,85,75,Sagunto/Sagunt,"Camp de Morvedre, València",
72000,2.0,4.0,2,33950427,140,130,Sagunto/Sagunt,"Camp de Morvedre, València",1982
169000,2.0,3.0,2,33950430,140,100,Sagunto/Sagunt,"Camp de Morvedre, València",2008
135000,2.0,4.0,2,33950445,167,160,Sagunto/Sagunt,"Camp de Morvedre, València",1981
62000,1.0,3.0,2,33950447,95,85,Sagunto/Sagunt,"Camp de Morvedre, València",1899
110000,2.0,6.0,2,33950456,141,132,Sagunto/Sagunt,"Camp de Morvedre, València",1970
36000,1.0,4.0,2,33950468,100,90,Sagunto/Sagunt,"Camp de Morvedre, València",1968
90000,2.0,3.0,2,33950473,160,150,Sagunto/Sagunt,"Camp de Morvedre, València",1964
