ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 2 de abril,0,1,2.0,1,0,,,planta 2ª interior,0,0,84690791,1,0,Roses,Distrito Centre," Urb. ROSES , Distrito Centre , Roses , Alt Empordà, Girona ",Urb. ROSES,"Alt Empordà, Girona",92,80,2019-04-15,138000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,1.0,0,0,,no indicado,planta 3ª,0,0,84749217,1,1,Roses,Distrito Santa Margarida," , Distrito Santa Margarida , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",51,,2019-04-15,135000,0,2.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,1971,inmueble exento,,0,0,84825643,10,1,Roses,Distrito Santa Margarida," , Distrito Santa Margarida , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",20,,2019-04-15,65000,0,0.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,1,0,2.0,1,0,,en trámite,2 plantas,1,1,84853521,11,,Roses,Distrito Centre," , Distrito Centre , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",166,90,2019-04-15,269000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,1,0,,en trámite,planta 2ª exterior,0,0,84854030,1,1,Roses,Distrito Santa Margarida," , Distrito Santa Margarida , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",69,65,2019-04-15,129000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,1,0,1.0,1,0,2002,,planta 4ª interior,1,1,81348374,1,1,Roses,Distrito Santa Margarida," Urb. SANTA MARGARITA , Distrito Santa Margarida , Roses , Alt Empordà, Girona ",Urb. SANTA MARGARITA,"Alt Empordà, Girona",765,62,2019-04-15,244000,1,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 15 de abril,1,0,1.0,0,0,,,planta 2ª interior,1,0,81220376,1,1,Roses,Distrito Santa Margarida," Urb. ROSES , Distrito Santa Margarida , Roses , Alt Empordà, Girona ",Urb. ROSES,"Alt Empordà, Girona",65,50,2019-04-15,159000,0,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,,planta 3ª interior,1,0,39626704,1,0,Roses,Distrito Port Esportiu - Puig Rom - Canyelles," Urb. puig rom , Distrito Port Esportiu - Puig Rom - Canyelles , Roses , Alt Empordà, Girona ",Urb. puig rom,"Alt Empordà, Girona",63,53,2019-04-15,126000,0,1.0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 20 de diciembre,0,0,1.0,0,0,,en trámite,,0,0,39762982,1,0,Roses,Distrito Centre," , Distrito Centre , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",81,,2019-04-15,139500,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de diciembre,0,0,2.0,0,0,,en trámite,,0,0,39763000,1,1,Roses,Distrito Centre," , Distrito Centre , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",90,,2019-04-15,169000,0,3.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 20 de diciembre,0,0,1.0,0,0,,en trámite,,0,0,39763006,1,0,Roses,Distrito Els Grecs - Mas Oliva," , Distrito Els Grecs - Mas Oliva , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",55,,2019-04-15,92000,0,1.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 20 de diciembre,0,0,1.0,0,0,,en trámite,,0,0,39762974,1,1,Roses,Distrito Santa Margarida," , Distrito Santa Margarida , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",52,,2019-04-15,88000,0,1.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,1,0,1.0,0,0,,en trámite,planta 3ª,0,1,82641058,10,1,Roses,Distrito Santa Margarida," , Distrito Santa Margarida , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",22,,2019-04-15,79500,1,0.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,1,0,1.0,0,0,,en trámite,,0,1,82840287,1,1,Roses,Distrito Port Esportiu - Puig Rom - Canyelles," , Distrito Port Esportiu - Puig Rom - Canyelles , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",67,,2019-04-15,199000,1,2.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de enero,0,0,1.0,0,0,,en trámite,planta 1ª exterior,1,0,83941627,1,0,Roses,Distrito Port Esportiu - Puig Rom - Canyelles," , Distrito Port Esportiu - Puig Rom - Canyelles , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",60,,2019-04-15,235000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de abril,1,0,2.0,0,0,,en trámite,,0,0,84657664,1,0,Roses,Distrito Salatar," , Distrito Salatar , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",1985,78,2019-04-15,490000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 19 de marzo,1,0,2.0,0,0,,,exterior,0,0,84724073,1,1,Roses,Distrito Nord," , Distrito Nord , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",88,75,2019-04-15,155000,0,2.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,1968,inmueble exento,planta 1ª exterior,0,1,38089021,10,0,Roses,Distrito Els Grecs - Mas Oliva," , Distrito Els Grecs - Mas Oliva , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",35,31,2019-04-15,68000,0,0.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de abril,1,0,1.0,0,0,,en trámite,planta 2ª,0,0,82349386,1,1,Roses,Distrito Port Esportiu - Puig Rom - Canyelles," , Distrito Port Esportiu - Puig Rom - Canyelles , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",103,91,2019-04-15,175000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,1968,inmueble exento,planta 1ª exterior,0,1,38089013,10,0,Roses,Distrito Els Grecs - Mas Oliva," , Distrito Els Grecs - Mas Oliva , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",29,26,2019-04-15,50000,0,0.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,,inmueble exento,exterior,1,1,39820700,1,0,Roses,Distrito Els Grecs - Mas Oliva," , Distrito Els Grecs - Mas Oliva , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",55,45,2019-04-15,99900,0,1.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,2.0,0,0,,en trámite,,1,0,35715628,3,,Roses,Distrito Port Esportiu - Puig Rom - Canyelles," Urb. Canyelles , Distrito Port Esportiu - Puig Rom - Canyelles , Roses , Alt Empordà, Girona ",Urb. Canyelles,"Alt Empordà, Girona",615,,2019-04-15,530000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,1.0,0,0,1968,inmueble exento,planta 1ª exterior,0,1,38089015,10,0,Roses,Distrito Els Grecs - Mas Oliva," , Distrito Els Grecs - Mas Oliva , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",35,31,2019-04-15,53000,0,0.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,,en trámite,exterior,0,1,38630675,1,1,Roses,Distrito Santa Margarida," , Distrito Santa Margarida , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",77,67,2019-04-15,160000,0,2.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,1.0,0,0,,en trámite,exterior,0,1,38630674,1,1,Roses,Distrito Santa Margarida," , Distrito Santa Margarida , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",54,48,2019-04-15,130000,0,1.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,1.0,0,0,,en trámite,planta 3ª,0,1,81839631,1,0,Roses,Distrito Els Grecs - Mas Oliva," , Distrito Els Grecs - Mas Oliva , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",86,75,2019-04-15,125000,0,2.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,1,0,2.0,0,0,1984,,planta 2ª exterior,0,0,38089060,1,0,Roses,Distrito Centre," , Distrito Centre , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",120,100,2019-04-15,231900,0,4.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 22 de marzo,0,1,1.0,1,0,,inmueble exento,bajo exterior,1,1,39827311,10,0,Roses,Distrito Els Grecs - Mas Oliva," Urb. Mas Oliva , Distrito Els Grecs - Mas Oliva , Roses , Alt Empordà, Girona ",Urb. Mas Oliva,"Alt Empordà, Girona",52,46,2019-04-15,99500,0,0.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 22 de marzo,0,0,1.0,0,0,,no indicado,bajo exterior,1,0,81220159,10,0,Roses,Distrito Els Grecs - Mas Oliva," Urb. Mas Oliva , Distrito Els Grecs - Mas Oliva , Roses , Alt Empordà, Girona ",Urb. Mas Oliva,"Alt Empordà, Girona",120,80,2019-04-15,140000,0,0.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,3.0,1,0,2004,,planta 1ª exterior,1,0,82627067,10,1,Roses,Distrito Els Grecs - Mas Oliva," Urb. Centre , Distrito Els Grecs - Mas Oliva , Roses , Alt Empordà, Girona ",Urb. Centre,"Alt Empordà, Girona",130,123,2019-04-15,269000,0,0.0,0,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,1,1.0,1,0,,en trámite,bajo exterior,0,1,82531130,10,0,Roses,Distrito Els Grecs - Mas Oliva," Urb. Mas Oliva , Distrito Els Grecs - Mas Oliva , Roses , Alt Empordà, Girona ",Urb. Mas Oliva,"Alt Empordà, Girona",57,35,2019-04-15,85000,0,0.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 22 de marzo,1,0,2.0,0,0,2008,,planta 3ª exterior,1,0,83590353,2,1,Roses,Distrito Port Esportiu - Puig Rom - Canyelles," Urb. Canyelles , Distrito Port Esportiu - Puig Rom - Canyelles , Roses , Alt Empordà, Girona ",Urb. Canyelles,"Alt Empordà, Girona",160,70,2019-04-15,850000,0,3.0,0,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,1.0,0,0,,en trámite,planta 1ª exterior,0,1,84797654,1,1,Roses,Distrito Santa Margarida," Urb. Santa Margarita , Distrito Santa Margarida , Roses , Alt Empordà, Girona ",Urb. Santa Margarita,"Alt Empordà, Girona",62,49,2019-04-15,190000,0,2.0,0,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,2.0,0,0,,,planta 1ª exterior,0,0,84801880,10,0,Roses,Distrito Port Esportiu - Puig Rom - Canyelles," Urb. Almadrava , Distrito Port Esportiu - Puig Rom - Canyelles , Roses , Alt Empordà, Girona ",Urb. Almadrava,"Alt Empordà, Girona",100,90,2019-04-15,228000,0,0.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,0,0,1.0,0,0,,no indicado,,0,0,84927882,0,,Roses,Distrito Centre," , Distrito Centre , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",90,,2019-04-15,230000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de marzo,0,0,2.0,1,0,,,planta 4ª exterior,0,1,26972059,2,1,Roses,Distrito Santa Margarida," Avenida Port Joan, 2 -40 , Urb. Sata. Margarida , Distrito Santa Margarida , Roses , Alt Empordà, Girona ",Urb. Sata. Margarida,"Alt Empordà, Girona",64,57,2019-04-15,120000,0,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,0,0,,no indicado,planta 6ª exterior,1,0,29353868,10,1,Roses,Distrito Santa Margarida," Calle Cap Ponent, 600 , Distrito Santa Margarida , Roses , Alt Empordà, Girona ","Calle Cap Ponent, 600","Alt Empordà, Girona",40,,2019-04-15,65000,0,0.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de diciembre,0,0,2.0,1,0,,no indicado,planta 3ª exterior,0,0,29412219,1,0,Roses,Distrito Centre," Calle Doctor Ferran, 76 , Distrito Centre , Roses , Alt Empordà, Girona ","Calle Doctor Ferran, 76","Alt Empordà, Girona",110,,2019-04-15,175000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de febrero,0,0,1.0,1,0,,en trámite,planta 2ª exterior,1,1,30681125,1,0,Roses,Distrito Port Esportiu - Puig Rom - Canyelles," pujada puigrom, 42 , Distrito Port Esportiu - Puig Rom - Canyelles , Roses , Alt Empordà, Girona ","pujada puigrom, 42","Alt Empordà, Girona",58,53,2019-04-15,125000,0,1.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de abril,0,0,2.0,1,0,,no indicado,2 plantas,1,1,32186053,9,,Roses,Distrito Port Esportiu - Puig Rom - Canyelles," Calle de la pujada del puig rom, 140 , Urb. Els Vilars , Distrito Port Esportiu - Puig Rom - Canyelles , Roses , Alt Empordà, Girona ",Urb. Els Vilars,"Alt Empordà, Girona",20,82,2019-04-15,199000,0,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de noviembre,1,0,1.0,1,0,1966,inmueble exento,planta 3ª exterior,0,0,33280601,1,0,Roses,Distrito Port Esportiu - Puig Rom - Canyelles," Calle rembrandt, 17 , Distrito Port Esportiu - Puig Rom - Canyelles , Roses , Alt Empordà, Girona ","Calle rembrandt, 17","Alt Empordà, Girona",57,,2019-04-15,335000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de abril,1,0,1.0,0,0,,en trámite,1 planta,1,1,33284181,3,,Roses,Distrito Nord," Calle osona, 12 , Urb. Mas Busca , Distrito Nord , Roses , Alt Empordà, Girona ",Urb. Mas Busca,"Alt Empordà, Girona",382,82,2019-04-15,230000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de marzo,1,0,1.0,1,0,,inmueble exento,planta 2ª exterior,1,0,37921813,1,1,Roses,Distrito Santa Margarida," Calle de la Roca Plana, 7 , Distrito Santa Margarida , Roses , Alt Empordà, Girona ","Calle de la Roca Plana, 7","Alt Empordà, Girona",37,35,2019-04-15,70000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 9 de abril,1,0,1.0,1,0,,,planta 2ª exterior,1,0,38425212,1,0,Roses,Distrito Port Esportiu - Puig Rom - Canyelles," Calle Cant dels Ocells, 3 , Urb. Puigrom , Distrito Port Esportiu - Puig Rom - Canyelles , Roses , Alt Empordà, Girona ",Urb. Puigrom,"Alt Empordà, Girona",45,32,2019-04-15,135000,0,1.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 15 de abril,1,1,2.0,1,0,,en trámite,planta 2ª exterior,0,0,38880258,1,1,Roses,Distrito Nord," Calle del Pedraforca, 7 , Distrito Nord , Roses , Alt Empordà, Girona ","Calle del Pedraforca, 7","Alt Empordà, Girona",145,,2019-04-15,185000,1,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 8 de abril,0,1,2.0,1,0,,en trámite,interior,0,0,38519628,1,1,Roses,Distrito Centre," Gran Via de Pau Casals , Distrito Centre , Roses , Alt Empordà, Girona ",Gran Via de Pau Casals,"Alt Empordà, Girona",87,,2019-04-15,160000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de febrero,0,0,1.0,1,0,,no indicado,planta 1ª exterior,0,0,39275900,1,1,Roses,Distrito Santa Margarida," Calle Port Joan, 29 , Urb. EDIFICIO SYMAR , Distrito Santa Margarida , Roses , Alt Empordà, Girona ",Urb. EDIFICIO SYMAR,"Alt Empordà, Girona",75,,2019-04-15,129000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,1,0,2.0,1,0,,no indicado,,1,0,39985132,9,,Roses,Distrito Nord," Calle Gironès, 25 -27 , Distrito Nord , Roses , Alt Empordà, Girona ","Calle Gironès, 25 -27","Alt Empordà, Girona",300,70,2019-04-15,190000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,1,2.0,1,0,,no indicado,2 plantas,1,0,40167141,11,,Roses,Distrito Port Esportiu - Puig Rom - Canyelles," Calle de la Pujada del Puig Rom, 145 , Distrito Port Esportiu - Puig Rom - Canyelles , Roses , Alt Empordà, Girona ","Calle de la Pujada del Puig Rom, 145","Alt Empordà, Girona",153,70,2019-04-15,170000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,1,1.0,0,0,,,planta 1ª exterior,0,0,82201379,1,0,Roses,Distrito Centre," Avenida Jaume I, 33 , Urb. centro , Distrito Centre , Roses , Alt Empordà, Girona ",Urb. centro,"Alt Empordà, Girona",69,,2019-04-15,119000,0,2.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,planta 1ª exterior,1,0,82485867,1,0,Roses,Distrito Centre," Calle del Puig Rom, 38 , Distrito Centre , Roses , Alt Empordà, Girona ","Calle del Puig Rom, 38","Alt Empordà, Girona",60,,2019-04-15,230000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de abril,1,1,4.0,0,0,,en trámite,,1,0,82609912,9,,Roses,Distrito Els Grecs - Mas Oliva," Calle de Miquel Coll i Caritg, 18 , Distrito Els Grecs - Mas Oliva , Roses , Alt Empordà, Girona ","Calle de Miquel Coll i Caritg, 18","Alt Empordà, Girona",386,,2019-04-15,420000,0,4.0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,1,4.0,1,0,,no indicado,1 planta,1,0,83408875,3,,Roses,Distrito Els Grecs - Mas Oliva," Calle Escopes, 4 , Distrito Els Grecs - Mas Oliva , Roses , Alt Empordà, Girona ","Calle Escopes, 4","Alt Empordà, Girona",537,,2019-04-15,430000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 10 de abril,0,1,1.0,1,0,,en trámite,planta 1ª exterior,0,0,83430732,1,0,Roses,Distrito Centre," Avenida Jaume I, 33 , Distrito Centre , Roses , Alt Empordà, Girona ","Avenida Jaume I, 33","Alt Empordà, Girona",50,,2019-04-15,102063,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,0,0,,no indicado,bajo exterior,1,0,39928590,1,0,Roses,Distrito Santa Margarida," Avenida de la Bocana, 55 , Distrito Santa Margarida , Roses , Alt Empordà, Girona ","Avenida de la Bocana, 55","Alt Empordà, Girona",70,68,2019-04-15,95000,1,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,1.0,0,0,2009,no indicado,bajo exterior,1,0,39703143,1,0,Roses,Distrito Port Esportiu - Puig Rom - Canyelles," Calle de Peter Paulus Rubens, 29 , Distrito Port Esportiu - Puig Rom - Canyelles , Roses , Alt Empordà, Girona ","Calle de Peter Paulus Rubens, 29","Alt Empordà, Girona",67,55,2019-04-15,150000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de abril,0,0,1.0,0,0,,no indicado,,0,0,84072128,1,,Roses,Distrito Port Esportiu - Puig Rom - Canyelles," , Distrito Port Esportiu - Puig Rom - Canyelles , Roses , Alt Empordà, Girona ",,"Alt Empordà, Girona",91,71,2019-04-15,195000,0,3.0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,1,1.0,0,0,2000,inmueble exento,planta 4ª exterior,1,1,40071427,1,1,Roses,Distrito Santa Margarida," Avenida de la Platja, 109 , Distrito Santa Margarida , Roses , Alt Empordà, Girona ","Avenida de la Platja, 109","Alt Empordà, Girona",80,78,2019-04-15,180000,1,3.0,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de enero,1,1,2.0,0,0,2000,no indicado,planta 3ª exterior,0,0,82292255,1,1,Roses,Distrito Centre," Calle del Puig Rom, 118 , Distrito Centre , Roses , Alt Empordà, Girona ","Calle del Puig Rom, 118","Alt Empordà, Girona",92,87,2019-04-15,200000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,1,3.0,0,0,,en trámite,,1,1,38519715,0,,Roses,Distrito Port Esportiu - Puig Rom - Canyelles," Calle Jordi de Sant Jordi , Distrito Port Esportiu - Puig Rom - Canyelles , Roses , Alt Empordà, Girona ",Calle Jordi de Sant Jordi,"Alt Empordà, Girona",481,,2019-04-15,950000,0,3.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,2.0,0,0,,en trámite,interior,0,0,38519683,1,0,Roses,Distrito Centre," Calle de la Riera Ginjolers , Distrito Centre , Roses , Alt Empordà, Girona ",Calle de la Riera Ginjolers,"Alt Empordà, Girona",113,,2019-04-15,240000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,1.0,1,0,,en trámite,interior,0,0,38519673,1,0,Roses,Distrito Nord," Calle de Collsacabra , Distrito Nord , Roses , Alt Empordà, Girona ",Calle de Collsacabra,"Alt Empordà, Girona",56,,2019-04-15,91000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
