price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date
450000,7.0,11.0,8,82978140,1008,,Castellar de Santiago,"Montiel, Ciudad Real",
75000,2.0,6.0,0,33653567,180,,Torre de Juan Abad,"Montiel, Ciudad Real",
99000,2.0,6.0,6,81152384,335,294,Carrizosa,"Montiel, Ciudad Real",1940
170000,3.0,5.0,1,82232959,279,,Villamanrique,"Montiel, Ciudad Real",2011
235000,3.0,4.0,3,81875286,200,,San Carlos del Valle,"Montiel, Ciudad Real",2018
87000,1.0,1.0,11,37584495,6940,,Castellar de Santiago,"Montiel, Ciudad Real",
799000,3.0,9.0,3,81807895,940,,Villanueva de los Infantes,"Montiel, Ciudad Real",1920
50000,1.0,4.0,7,85012402,240,,Torre de Juan Abad,"Montiel, Ciudad Real",
120000,2.0,2.0,9,25467297,73,63,Villanueva de los Infantes,"Montiel, Ciudad Real",
price,0.0,0.0,12,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date
51700,1.0,2.0,4,83620128,84,71,Malagon,"Los Montes, Ciudad Real",2009
90000,1.0,3.0,1,444607,120,,Horcajo de los Montes,"Los Montes, Ciudad Real",
130000,1.0,3.0,1,351138,3800,,Piedrabuena,"Los Montes, Ciudad Real",
75000,2.0,3.0,3,39936281,50,,Piedrabuena,"Los Montes, Ciudad Real",
18000,1.0,3.0,0,29004561,75,,Horcajo de los Montes,"Los Montes, Ciudad Real",
75000,2.0,4.0,6,39738748,5000,112,Retuerta del Bullaque,"Los Montes, Ciudad Real",2003
10000,1.0,2.0,0,39880869,140,,Malagon,"Los Montes, Ciudad Real",
95000,2.0,4.0,1,29393560,170,,Fuente el Fresno,"Los Montes, Ciudad Real",
36000,1.0,5.0,3,39225456,190,,Piedrabuena,"Los Montes, Ciudad Real",
100000,2.0,8.0,1,81278945,300,,Piedrabuena,"Los Montes, Ciudad Real",
20000,1.0,2.0,0,82215425,80,,Malagon,"Los Montes, Ciudad Real",
60000,2.0,4.0,4,29363180,111,,Porzuna,"Los Montes, Ciudad Real",
120000,1.0,4.0,0,29540839,270,,Fuente el Fresno,"Los Montes, Ciudad Real",
78000,2.0,4.0,7,1973133,45,135,Malagon,"Los Montes, Ciudad Real",
50000,1.0,2.0,6,81780318,250,60,Los Cortijos,"Los Montes, Ciudad Real",
75000,2.0,3.0,3,28464444,150,,Piedrabuena,"Los Montes, Ciudad Real",
50000,1.0,4.0,3,27103490,95,90,Porzuna,"Los Montes, Ciudad Real",
65000,1.0,4.0,0,29353129,180,,Porzuna,"Los Montes, Ciudad Real",
39500,1.0,3.0,1,32039787,92,,Porzuna,"Los Montes, Ciudad Real",
45000,1.0,4.0,1,37029366,190,,Piedrabuena,"Los Montes, Ciudad Real",
78500,2.0,4.0,1,37846987,130,120,Fuente el Fresno,"Los Montes, Ciudad Real",
64000,1.0,4.0,0,35768847,250,,Piedrabuena,"Los Montes, Ciudad Real",
65000,1.0,2.0,0,40535765,215,,Porzuna,"Los Montes, Ciudad Real",
70000,1.0,4.0,1,40549551,338,,El Robledo,"Los Montes, Ciudad Real",
63000,1.0,4.0,4,29670418,95,,Fuente el Fresno,"Los Montes, Ciudad Real",
80000,1.0,2.0,0,81858826,200,,Porzuna,"Los Montes, Ciudad Real",
85000,2.0,4.0,3,82541729,200,,Piedrabuena,"Los Montes, Ciudad Real",
185000,5.0,4.0,1,2048861,355,,Porzuna,"Los Montes, Ciudad Real",
47000,1.0,3.0,0,34816966,237,,Luciana,"Los Montes, Ciudad Real",
100000,2.0,4.0,1,36416988,178,160,Malagon,"Los Montes, Ciudad Real",
50000,1.0,2.0,0,81780908,250,60,Retuerta del Bullaque,"Los Montes, Ciudad Real",2006
55000,1.0,2.0,6,32418141,23000,,Retuerta del Bullaque,"Los Montes, Ciudad Real",2007
126000,3.0,5.0,3,30390942,160,,Piedrabuena,"Los Montes, Ciudad Real",
120000,2.0,5.0,1,1634971,232,170,Malagon,"Los Montes, Ciudad Real",
