price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date
240000,2.0,3.0,0,82438878,868,,Villa de Mazo,"La Palma, Santa Cruz de Tenerife",
500000,3.0,4.0,10,82667683,3000,235,Puntagorda,"La Palma, Santa Cruz de Tenerife",
145000,2.0,4.0,1,83471540,112,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
120000,1.0,1.0,5,39951973,56,,Breña Baja,"La Palma, Santa Cruz de Tenerife",1990
120000,0.0,2.0,3,82081486,1400,,Puntagorda,"La Palma, Santa Cruz de Tenerife",1920
133000,2.0,2.0,1,84420081,95,80,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
80300,1.0,2.0,1,38171547,76,,Breña Alta,"La Palma, Santa Cruz de Tenerife",
85000,1.0,3.0,1,83612246,82,72,Tazacorte,"La Palma, Santa Cruz de Tenerife",1981
499000,6.0,6.0,0,84361695,750,290,El Paso,"La Palma, Santa Cruz de Tenerife",
163000,2.0,3.0,10,84362987,1056,75,El Paso,"La Palma, Santa Cruz de Tenerife",
250000,1.0,2.0,5,84397455,90,75,Tazacorte,"La Palma, Santa Cruz de Tenerife",
182400,1.0,3.0,11,84490560,70,,Villa de Mazo,"La Palma, Santa Cruz de Tenerife",
300000,3.0,4.0,0,83925444,665,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",1994
300000,3.0,4.0,0,84362409,1131,,Breña Alta,"La Palma, Santa Cruz de Tenerife",
258000,1.0,2.0,11,84442388,700,,Breña Alta,"La Palma, Santa Cruz de Tenerife",
250000,1.0,3.0,1,84898099,121,110,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
80000,2.0,2.0,1,40140966,90,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
500000,3.0,4.0,1,40559084,230,170,Tazacorte,"La Palma, Santa Cruz de Tenerife",
350000,1.0,2.0,2,83876375,1812,,Puntagorda,"La Palma, Santa Cruz de Tenerife",2002
197000,2.0,4.0,1,83837787,115,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",
275000,2.0,4.0,11,39056309,490,275,Breña Alta,"La Palma, Santa Cruz de Tenerife",
285000,2.0,2.0,0,84461345,10000,100,Tijarafe,"La Palma, Santa Cruz de Tenerife",
215000,1.0,2.0,10,84421142,450,114,Tazacorte,"La Palma, Santa Cruz de Tenerife",
145000,1.0,2.0,2,40455114,1181,92,Tijarafe,"La Palma, Santa Cruz de Tenerife",
110300,2.0,2.0,11,83212492,137,118,Breña Baja,"La Palma, Santa Cruz de Tenerife",
96400,2.0,2.0,11,83212493,120,105,Breña Baja,"La Palma, Santa Cruz de Tenerife",
350000,2.0,4.0,0,423810,500,198,Breña Alta,"La Palma, Santa Cruz de Tenerife",2008
260000,2.0,4.0,12,35839981,151,161,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
140000,2.0,3.0,1,39676146,113,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",1960
182900,2.0,2.0,1,39000037,89,,Tazacorte,"La Palma, Santa Cruz de Tenerife",
250000,2.0,5.0,1,82839187,245,220,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",1965
125000,2.0,5.0,1,38815173,170,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",2002
190000,3.0,3.0,0,83774461,570,107,Puntallana,"La Palma, Santa Cruz de Tenerife",
132300,1.0,2.0,1,84371081,101,86,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
127050,2.0,3.0,1,84371074,101,85,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
132300,2.0,3.0,1,84371076,103,88,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
121800,2.0,3.0,1,84266242,89,,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
240000,3.0,5.0,11,39674651,113,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",1960
90000,1.0,2.0,0,83190629,154,,Puntagorda,"La Palma, Santa Cruz de Tenerife",
175000,1.0,2.0,0,83261379,3000,120,Puntagorda,"La Palma, Santa Cruz de Tenerife",1950
140000,1.0,3.0,1,83414235,92,87,Tazacorte,"La Palma, Santa Cruz de Tenerife",2009
219000,1.0,2.0,0,83457188,2385,75,Tijarafe,"La Palma, Santa Cruz de Tenerife",
99000,1.0,3.0,1,84919262,86,,Tazacorte,"La Palma, Santa Cruz de Tenerife",
95000,1.0,3.0,1,84919263,76,,Tazacorte,"La Palma, Santa Cruz de Tenerife",
414900,2.0,3.0,7,84168659,3850,145,El Paso,"La Palma, Santa Cruz de Tenerife",
60000,1.0,1.0,2,82352811,55,,Santa Cruz de la Palma,"La Palma, Santa Cruz de Tenerife",1949
132000,1.0,3.0,0,2078240,99,100,Barlovento,"La Palma, Santa Cruz de Tenerife",
160000,2.0,3.0,1,84477224,120,90,Tazacorte,"La Palma, Santa Cruz de Tenerife",
125000,2.0,3.0,1,84100158,91,82,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",2012
106050,2.0,3.0,1,84824734,88,77,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
111300,2.0,3.0,1,84824750,88,75,Los Llanos de Aridane,"La Palma, Santa Cruz de Tenerife",
