ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, oeste"
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,35238763,4,0,Zalamea la Real,"Barriada Escultor Manuel Dominguez, 4"," Barriada Escultor Manuel Dominguez, 4 , Zalamea la Real , El Andévalo, Huelva ",,"El Andévalo, Huelva",55,,2019-04-13,28000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,,no indicado,,0,0,84898136,3,,Calañas,," , Calañas , El Andévalo, Huelva ",,"El Andévalo, Huelva",120,,2019-04-13,94900,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de enero,0,0,1.0,1,0,,,,0,0,38831425,9,,Alosno,," , Alosno , El Andévalo, Huelva ",,"El Andévalo, Huelva",86,,2019-04-13,38000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,,0,0,36615810,3,,Calañas,Calle los silos," Calle los silos , Calañas , El Andévalo, Huelva ",,"El Andévalo, Huelva",124,,2019-04-13,52325,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,1.0,0,0,,en trámite,3 plantas,0,0,83825880,3,,Calañas,," , Calañas , El Andévalo, Huelva ",,"El Andévalo, Huelva",191,,2019-04-13,84000,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,2.0,0,0,,,2 plantas,0,0,84706970,1,,Sanlucar de Guadiana,"Calle el Cabezo, 8"," Calle el Cabezo, 8 , Sanlucar de Guadiana , El Andévalo, Huelva ",,"El Andévalo, Huelva",131,127,2019-04-13,77000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,,0,0,395153,1,,Calañas,"Calle San Benito, 10"," Calle San Benito, 10 , Calañas , El Andévalo, Huelva ",,"El Andévalo, Huelva",70,,2019-04-13,28900,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de octubre,0,0,1.0,0,0,,,,0,0,82609573,3,,Santa Barbara de Casa,"Calle Pozato, 13"," Calle Pozato, 13 , Santa Barbara de Casa , El Andévalo, Huelva ",,"El Andévalo, Huelva",143,123,2019-04-13,55002,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,4.0,1,1,1960,no indicado,1 planta,0,1,83734392,0,,Paymogo,Urb. Finca rustica," Camino de Romanera, 10 PolgonoParcela , Urb. Finca rustica , Paymogo , El Andévalo, Huelva ","Camino de Romanera, 10 PolgonoParcela","El Andévalo, Huelva",1,,2019-04-13,900000,0,6.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,no indicado,,0,0,33807254,3,,Villanueva de los Castillejos,Calle monte," Calle monte , Villanueva de los Castillejos , El Andévalo, Huelva ",,"El Andévalo, Huelva",157,68,2019-04-13,25600,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,no indicado,,0,0,31718700,9,,Nerva,Calle acije," Calle acije , Nerva , El Andévalo, Huelva ",,"El Andévalo, Huelva",65,52,2019-04-13,28100,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,1,1,2.0,0,0,,no indicado,2 plantas,0,0,36332570,3,,Calañas,Urb. Minas del Perrunal," Calle Lepe, 1 , Urb. Minas del Perrunal , Calañas , El Andévalo, Huelva ","Calle Lepe, 1","El Andévalo, Huelva",200,,2019-04-13,85000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,1.0,0,0,,inmueble exento,,0,0,81839588,3,,Nerva,," , Nerva , El Andévalo, Huelva ",,"El Andévalo, Huelva",101,77,2019-04-13,27000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,,no indicado,1 planta,0,0,84913939,2,,Tharsis,"Calle Costa, 9"," Calle Costa, 9 , Tharsis , El Andévalo, Huelva ",,"El Andévalo, Huelva",83,70,2019-04-13,35000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,3.0,1,0,1980,no indicado,3 plantas,1,1,34936740,1,,Villanueva de los Castillejos,," , Villanueva de los Castillejos , El Andévalo, Huelva ",,"El Andévalo, Huelva",1300,,2019-04-13,129000,1,5.0,1,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,1.0,0,0,,en trámite,,0,0,83298519,9,,Calañas,"Calle Jose Echegaray, 41"," Calle Jose Echegaray, 41 , Calañas , El Andévalo, Huelva ",,"El Andévalo, Huelva",191,,2019-04-13,84000,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,,,0,0,31881059,9,,Minas de Riotinto,Calle elias serrano," Calle elias serrano , Minas de Riotinto , El Andévalo, Huelva ",,"El Andévalo, Huelva",58,41,2019-04-13,27300,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,,,0,0,31720434,3,,Tharsis,Calle málaga," Calle málaga , Tharsis , El Andévalo, Huelva ",,"El Andévalo, Huelva",55,45,2019-04-13,10100,0,2.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,,,0,0,82525536,3,,Nerva,Calle Alfredo Calderón," Calle Alfredo Calderón , Nerva , El Andévalo, Huelva ",,"El Andévalo, Huelva",52,,2019-04-13,18800,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,0,2.0,1,0,2003,no indicado,,1,0,37778009,1,,Alosno,," , Alosno , El Andévalo, Huelva ",,"El Andévalo, Huelva",1700,213,2019-04-13,368700,0,4.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 19 de julio,0,0,1.0,0,0,,no indicado,1 planta,0,0,81787843,2,,Nerva,"GUZMAN EL BUENO, 9"," GUZMAN EL BUENO, 9 , Nerva , El Andévalo, Huelva ",,"El Andévalo, Huelva",114,100,2019-04-13,27000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 7 de febrero,0,0,1.0,0,0,,,,0,0,35753215,3,,Sanlucar de Guadiana,"trasera montes gomez, 15"," trasera montes gomez, 15 , Sanlucar de Guadiana , El Andévalo, Huelva ",,"El Andévalo, Huelva",196,162,2019-04-13,70756,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,2.0,0,0,,en trámite,,0,0,84733465,9,,Minas de Riotinto,Calle Seneca," Calle Seneca , Minas de Riotinto , El Andévalo, Huelva ",,"El Andévalo, Huelva",92,54,2019-04-13,30000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de diciembre,0,0,3.0,1,0,,en trámite,2 plantas,1,1,37697297,5,,San Bartolomé de la Torre,"Urb. Residencial, tu vivienda preferida, adaixhueva"," Urb. Residencial, tu vivienda preferida, adaixhueva , San Bartolomé de la Torre , El Andévalo, Huelva ",,"El Andévalo, Huelva",200,112,2019-04-13,115000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,,,0,0,37884931,3,,San Bartolomé de la Torre,Calle alcalde juan paez palma," Calle alcalde juan paez palma , San Bartolomé de la Torre , El Andévalo, Huelva ",,"El Andévalo, Huelva",83,70,2019-04-13,47900,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de diciembre,1,0,2.0,1,1,2000,inmueble exento,1 planta,1,1,39770598,7,,Valverde del Camino,," , Valverde del Camino , El Andévalo, Huelva ",,"El Andévalo, Huelva",5053,105,2019-04-13,249000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 11 de febrero,1,1,2.0,1,0,1976,no indicado,2 plantas,1,1,83680242,1,,Minas de Riotinto,"Calle Maximiliano Tornet, 10"," Calle Maximiliano Tornet, 10 , Minas de Riotinto , El Andévalo, Huelva ",,"El Andévalo, Huelva",320,300,2019-04-13,350000,0,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,0,0,2.0,0,0,,no indicado,,0,0,83751134,2,,Villanueva de las Cruces,," , Villanueva de las Cruces , El Andévalo, Huelva ",,"El Andévalo, Huelva",196,170,2019-04-13,64500,0,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de enero,0,0,1.0,0,0,,,,0,0,25688217,3,,Tharsis,," , Tharsis , El Andévalo, Huelva ",,"El Andévalo, Huelva",108,87,2019-04-13,32799,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de febrero,0,0,1.0,0,0,,,,0,0,39022049,3,,Tharsis,Calle ramon y cajal s/n," Calle ramon y cajal s/n , Tharsis , El Andévalo, Huelva ",,"El Andévalo, Huelva",75,62,2019-04-13,21550,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,2.0,0,0,,,,0,0,81907003,3,,Valverde del Camino,Calle Don Francisco Romero s/n," Calle Don Francisco Romero s/n , Valverde del Camino , El Andévalo, Huelva ",,"El Andévalo, Huelva",140,,2019-04-13,91000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,0,0,,no indicado,,0,0,82158120,2,,Nerva,"Calle Marqués de Nerva, 61"," Calle Marqués de Nerva, 61 , Nerva , El Andévalo, Huelva ",,"El Andévalo, Huelva",40,,2019-04-13,20000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de enero,0,0,2.0,0,0,,,,0,0,36471580,9,,Nerva,Calle Augusto s/n," Calle Augusto s/n , Nerva , El Andévalo, Huelva ",,"El Andévalo, Huelva",103,,2019-04-13,32750,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,0.0,0,0,,en trámite,1 planta,0,0,84727166,0,,San Bartolomé de la Torre,Calle Gibraleon," Calle Gibraleon , San Bartolomé de la Torre , El Andévalo, Huelva ",,"El Andévalo, Huelva",10402,,2019-04-13,65000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,439019,4,0,Nerva,"Barriada San José Obrero, 7"," Barriada San José Obrero, 7 , Nerva , El Andévalo, Huelva ",,"El Andévalo, Huelva",55,,2019-04-13,21999,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de febrero,1,0,2.0,0,0,,no indicado,1 planta,1,1,30336558,1,,San Bartolomé de la Torre,"Finca Agua de Verano, 4"," Finca Agua de Verano, 4 , San Bartolomé de la Torre , El Andévalo, Huelva ",,"El Andévalo, Huelva",6153,,2019-04-13,365000,0,4.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,1,0,2.0,1,0,,no indicado,3 plantas,0,0,30471173,3,,Minas de Riotinto,Calle J. Real Navarro s/n," Calle J. Real Navarro s/n , Minas de Riotinto , El Andévalo, Huelva ",,"El Andévalo, Huelva",140,120,2019-04-13,122000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 15 de febrero,0,0,1.0,0,1,,no indicado,1 planta,0,0,34087453,2,,Villanueva de los Castillejos,"Calle alonso morgado, 17"," Calle alonso morgado, 17 , Villanueva de los Castillejos , El Andévalo, Huelva ",,"El Andévalo, Huelva",108,,2019-04-13,46000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,0,0,,en trámite,,0,0,35207251,3,,Minas de Riotinto,"Cervantes, 9"," Cervantes, 9 , Minas de Riotinto , El Andévalo, Huelva ",,"El Andévalo, Huelva",180,,2019-04-13,65000,0,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,1,6.0,1,1,2010,,2 plantas,1,1,37899158,8,,Calañas,Urb. Finca privada y cerrada con todos los servicios," A-478 s/n , Urb. Finca privada y cerrada con todos los servicios , Calañas , El Andévalo, Huelva ",A-478 s/n,"El Andévalo, Huelva",60000,980,2019-04-13,660000,1,11.0,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,0,3.0,1,0,,no indicado,3 plantas,0,0,37970970,1,,Calañas,Urb. En la Plaza Central - Ayuntamiento," Calle Quemada, 6 , Urb. En la Plaza Central - Ayuntamiento , Calañas , El Andévalo, Huelva ","Calle Quemada, 6","El Andévalo, Huelva",108,216,2019-04-13,220000,0,5.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,3.0,1,0,,no indicado,,1,0,40302561,1,,Puebla de Guzman,"Barriada Santo Domingo, 12"," Barriada Santo Domingo, 12 , Puebla de Guzman , El Andévalo, Huelva ",,"El Andévalo, Huelva",180,,2019-04-13,180000,0,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de diciembre,1,0,1.0,1,0,,en trámite,2 plantas,0,0,40480292,3,,Calañas,"Calle Manefique, 64"," Calle Manefique, 64 , Calañas , El Andévalo, Huelva ",,"El Andévalo, Huelva",230,,2019-04-13,80000,0,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 23 de diciembre,0,1,2.0,1,0,,en trámite,2 plantas,1,0,81141024,3,,Valverde del Camino,"Barriada Santa Cruz, 7"," Barriada Santa Cruz, 7 , Valverde del Camino , El Andévalo, Huelva ",,"El Andévalo, Huelva",184,140,2019-04-13,150000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,1,0,,no indicado,,1,0,82088029,2,,Zalamea la Real,"Calle Don Francisco Bernal, 19"," Calle Don Francisco Bernal, 19 , Zalamea la Real , El Andévalo, Huelva ",,"El Andévalo, Huelva",157,,2019-04-13,95000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,1945,inmueble exento,bajo exterior,0,0,82112902,4,0,Calañas,"Calle Zaragoza, 2 A"," Calle Zaragoza, 2 A , Calañas , El Andévalo, Huelva ",,"El Andévalo, Huelva",71,,2019-04-13,25000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,2.0,0,0,,inmueble exento,2 plantas,0,1,83186221,1,,El Almendro,"Calle Ereta, 10"," Calle Ereta, 10 , El Almendro , El Andévalo, Huelva ",,"El Andévalo, Huelva",440,270,2019-04-13,98000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,2.0,1,1,,no indicado,2 plantas,0,0,36417856,7,,Minas de Riotinto,"Calle Ramon y Cajal, 20"," Calle Ramon y Cajal, 20 , Minas de Riotinto , El Andévalo, Huelva ",,"El Andévalo, Huelva",200,,2019-04-13,80000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,1.0,0,0,,en trámite,2 plantas,1,0,84606734,2,,Nerva,"Calle Acije, 65"," Calle Acije, 65 , Nerva , El Andévalo, Huelva ",,"El Andévalo, Huelva",110,80,2019-04-13,78500,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 12 de abril,1,0,1.0,0,0,1920,en trámite,,1,0,81183202,9,,Calañas,," , Calañas , El Andévalo, Huelva ",,"El Andévalo, Huelva",200,,2019-04-13,65000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de febrero,0,0,1.0,0,0,,,,0,0,81540352,3,,Tharsis,Calle Ramon y Cajal s/n," Calle Ramon y Cajal s/n , Tharsis , El Andévalo, Huelva ",,"El Andévalo, Huelva",81,,2019-04-13,26750,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,1,0,5.0,1,1,1982,no indicado,,0,1,83425904,0,,San Bartolomé de la Torre,," , San Bartolomé de la Torre , El Andévalo, Huelva ",,"El Andévalo, Huelva",30000,200,2019-04-13,239000,1,5.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,2.0,1,1,,,1 planta,1,1,84310814,0,,San Bartolomé de la Torre,"Camino del torbisco, 7"," Camino del torbisco, 7 , San Bartolomé de la Torre , El Andévalo, Huelva ",,"El Andévalo, Huelva",1600,,2019-04-13,170000,0,4.0,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,1.0,0,0,,,,0,0,82623419,4,,Villanueva de los Castillejos,"Calle San Matías, 12"," Calle San Matías, 12 , Villanueva de los Castillejos , El Andévalo, Huelva ",,"El Andévalo, Huelva",68,56,2019-04-13,44574,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,2.0,0,0,,no indicado,planta 1ª exterior,0,0,84946995,4,0,Puebla de Guzman,centro s/n," centro s/n , Puebla de Guzman , El Andévalo, Huelva ",,"El Andévalo, Huelva",126,,2019-04-13,130000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,2.0,0,0,,,,0,0,38753489,3,,El Almendro,Avenida puebla guzman s/n," Avenida puebla guzman s/n , El Almendro , El Andévalo, Huelva ",,"El Andévalo, Huelva",105,80,2019-04-13,72500,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,0,2.0,1,0,,,1 planta,1,0,84801380,1,,Puebla de Guzman,"Calle Agricultores, 5"," Calle Agricultores, 5 , Puebla de Guzman , El Andévalo, Huelva ",,"El Andévalo, Huelva",145,,2019-04-13,115000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,0,1,,en trámite,1 planta,1,1,84852321,2,,Villanueva de los Castillejos,"Calle Nueva, 30"," Calle Nueva, 30 , Villanueva de los Castillejos , El Andévalo, Huelva ",,"El Andévalo, Huelva",508,,2019-04-13,150000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,1,0,1.0,0,0,,en trámite,1 planta,0,0,37360991,1,,Valverde del Camino,"Calle Hortensia, 19"," Calle Hortensia, 19 , Valverde del Camino , El Andévalo, Huelva ",,"El Andévalo, Huelva",158,120,2019-04-13,130000,1,3.0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de enero,0,0,2.0,0,0,,,,0,0,27584220,3,,Valverde del Camino,"Ruben Dario, 23"," Ruben Dario, 23 , Valverde del Camino , El Andévalo, Huelva ",,"El Andévalo, Huelva",230,190,2019-04-13,159620,0,5.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,3.0,1,1,,no indicado,,1,1,36858177,0,,San Bartolomé de la Torre,Urb. Fincael Pilar," Carretera A-495, 12 , Urb. Fincael Pilar , San Bartolomé de la Torre , El Andévalo, Huelva ","Carretera A-495, 12","El Andévalo, Huelva",30000,,2019-04-13,239000,0,5.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,0,1.0,0,1,1990,no indicado,,0,0,83041515,0,,Santa Barbara de Casa,Calle de Andres Cantina," Calle de Andres Cantina , Santa Barbara de Casa , El Andévalo, Huelva ",,"El Andévalo, Huelva",80000,100,2019-04-13,96000,1,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,1.0,0,0,,no indicado,,0,0,84135470,1,,Nerva,"Calle Teodosio, 13"," Calle Teodosio, 13 , Nerva , El Andévalo, Huelva ",,"El Andévalo, Huelva",96,48,2019-04-13,16800,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de febrero,1,0,4.0,1,0,1980,no indicado,1 planta,0,1,36776552,1,,El Campillo,"Pozo Guillermo, 30"," Pozo Guillermo, 30 , El Campillo , El Andévalo, Huelva ",,"El Andévalo, Huelva",1300,350,2019-04-13,210000,0,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 10 de abril,0,0,3.0,1,0,1980,,,0,0,84289884,0,,Villanueva de los Castillejos,"Calle el Santo, 6 -30"," Calle el Santo, 6 -30 , Villanueva de los Castillejos , El Andévalo, Huelva ",,"El Andévalo, Huelva",990,190,2019-04-13,129000,0,5.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,1.0,0,0,,,,0,0,36791196,3,,Alosno,"Calle ayamonte, 8"," Calle ayamonte, 8 , Alosno , El Andévalo, Huelva ",,"El Andévalo, Huelva",91,,2019-04-13,40222,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de noviembre,0,0,2.0,0,0,,en trámite,,0,0,37546047,3,,Sanlucar de Guadiana,Calle Cabezo," Calle Cabezo , Sanlucar de Guadiana , El Andévalo, Huelva ",,"El Andévalo, Huelva",251,,2019-04-13,197000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,2.0,1,0,2005,en trámite,2 plantas,0,0,81849503,3,,San Bartolomé de la Torre,PARQUE MANUEL VAZQUEZ," PARQUE MANUEL VAZQUEZ , San Bartolomé de la Torre , El Andévalo, Huelva ",,"El Andévalo, Huelva",162,135,2019-04-13,125000,1,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de diciembre,0,0,2.0,0,0,,no indicado,,0,0,82765825,3,,San Bartolomé de la Torre,Urb. Chalet adosado cerca del Arroyo de la Torre," Calle los Barros , Urb. Chalet adosado cerca del Arroyo de la Torre , San Bartolomé de la Torre , El Andévalo, Huelva ",Calle los Barros,"El Andévalo, Huelva",111,,2019-04-13,135000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de noviembre,1,0,7.0,1,1,,no indicado,2 plantas,1,1,28993967,7,,Calañas,"Carretera Calaã±As a Zalamea la Real Km 3.5, 3"," Carretera Calaã±As a Zalamea la Real Km 3.5, 3 , Calañas , El Andévalo, Huelva ",,"El Andévalo, Huelva",60000,,2019-04-13,660000,0,11.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 25 de febrero,1,0,3.0,1,0,2004,en trámite,2 plantas,1,1,84060651,0,,Alosno,"Carretera Alosno Tharsis, Alosno s/n"," Carretera Alosno Tharsis, Alosno s/n , Alosno , El Andévalo, Huelva ",,"El Andévalo, Huelva",25000,,2019-04-13,315000,0,6.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
